S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,9,9,9,"1,093","4,212"
1,Bandhupala,1,1,1,129,249
2,Bankel,2,2,2,460,"1,784"
3,Bitabandh,1,1,1,134,579
4,Dangarpada,1,1,1,185,801
5,Goimund,1,1,1,17,67
6,Haldi,1,1,1,49,201
7,Lebda,1,1,1,44,219
8,Tupaudar,1,1,1,75,312
,Total,9,9,9,"1,093","4,212"
