S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,10,9,27,971,"4,550"
1,CHAULAMENDI,1,1,1,14,52
2,Dalapatiguda,1,1,1,77,287
3,DHUNGIAPUT,1,1,5,136,672
4,KIANG,2,2,10,325,"1,613"
5,KUNTUNLIPALLI,1,1,6,279,"1,354"
6,Naikguda,2,1,1,44,188
7,Udulibeda,2,2,3,96,384
,Total,10,9,27,971,"4,550"
