S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,15,15,23,656,"3,186"
1,AKHUAPAL,3,3,8,262,"1,222"
2,Basoi,1,1,1,29,135
3,Chandapur,2,2,4,67,364
4,Jayapurakateni,6,6,7,247,"1,202"
5,Kankil,1,1,1,18,95
6,Manikmara,1,1,1,23,115
7,Patharakhamba,1,1,1,10,53
,Total,15,15,23,656,"3,186"
