S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,9,9,18,"1,358","5,479"
1,Areigudi,1,1,5,184,755
2,Bakti,1,1,1,12,50
3,Dalab,1,1,1,84,371
4,Deshbhatli,1,1,4,274,"1,055"
5,Mahulpali,1,1,1,151,512
6,Sankrida,2,2,3,496,"2,033"
7,Sialkhandtha,2,2,3,157,703
,Total,9,9,18,"1,358","5,479"
