S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,8,7,9,383,"1,346"
1,BARABANDHA,1,1,2,84,292
2,Lubengada,1,1,1,11,43
3,MANIKERA NEW,3,2,2,51,185
4,Nunpur,1,1,1,74,260
5,Pandkamal,1,1,1,42,141
6,Saidalanga,1,1,2,121,425
,Total,8,7,9,383,"1,346"
