S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,34,34,79,"3,540","12,741"
1,Badangomunda,3,3,3,254,991
2,Biramunda,3,3,8,287,901
3,Chinched,1,1,1,83,335
4,Deuligudi,3,3,5,179,550
5,Gambhariguda,8,8,17,615,"2,234"
6,Ghuna,6,6,22,750,"2,731"
7,Gudvela,2,2,7,134,511
8,Jamut,3,3,7,275,737
9,Madhekela,1,1,3,149,560
10,Rusuda,3,3,5,809,"3,155"
11,Tentuli Khunti,1,1,1,5,36
,Total,34,34,79,"3,540","12,741"
