S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,21,21,52,939,"3,897"
1,Alasu,1,1,2,24,78
2,Gaya Ganda,1,1,7,138,609
3,Jaganathprasad,5,5,11,91,381
4,Khetamundali,2,2,7,127,552
5,Koko Laba,1,1,1,5,25
6,Kudutei,1,1,2,15,58
7,Rauti,1,1,5,46,186
8,Rudha Padar,9,9,17,493,"2,008"
,Total,21,21,52,939,"3,897"
