S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,6,5,6,63,268
1,Kalinga,1,1,1,24,82
2,Katingia,1,1,1,7,37
3,Ratingia,1,1,2,7,29
4,Talarimaha,3,2,2,25,120
,Total,6,5,6,63,268
