S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,27,24,46,"1,135","4,984"
1,Badachhapal,6,5,18,283,"1,180"
2,Baniakilinda,1,1,1,11,51
3,Chheplipali,6,6,9,354,"1,576"
4,Dholpada,2,2,2,40,203
5,Dimirikuda,2,1,2,61,217
6,Jharagagua,1,1,1,70,282
7,Jharamunda,1,1,2,81,432
8,Kalanda,1,1,1,65,254
9,Kendujori,4,3,6,102,518
10,Laimura,1,1,2,41,156
11,Suguda,1,1,1,23,98
12,Tileibani,1,1,1,4,17
,Total,27,24,46,"1,135","4,984"
