S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,2,2,5,180,780
1,Badbanga,1,1,4,129,620
2,Chhatenpali,1,1,1,51,160
,Total,2,2,5,180,780
