S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,2,2,4,236,932
1,Bhainsa Darha,1,1,2,112,433
2,CHANDI VATA,1,1,2,124,499
,Total,2,2,4,236,932
