S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,11,11,14,"1,174","5,045"
1,Bangurisingh,1,1,1,117,479
2,Indipur,1,1,1,12,68
3,Kalanga,2,2,2,56,237
4,Kandabindha,1,1,1,93,424
5,Khuntujhari,1,1,1,142,674
6,Kusupunga,1,1,2,508,"1,921"
7,Nayabhagirathipur,1,1,2,116,554
8,Nimidha,1,1,1,14,109
9,Odapada,1,1,2,19,83
10,Siminai,1,1,1,97,496
,Total,11,11,14,"1,174","5,045"
