S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,7,5,6,620,"2,323"
1,Gajabahal,1,1,1,42,209
2,Joradobra,1,1,1,32,141
3,KARLAMUNDA,2,1,1,45,95
4,POURKELA,2,1,1,227,821
5,RISIDA,1,1,2,274,"1,057"
,Total,7,5,6,620,"2,323"
