S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,14,12,14,"1,293","5,085"
1,Borpadar,2,2,2,33,274
2,Gajabahal,2,2,2,134,524
3,Joradobra,1,1,2,228,786
4,Karlamunda,2,1,1,20,24
5,Pourkela,4,3,4,436,"1,821"
6,Rajpur,1,1,1,40,162
7,Regeda,1,1,1,22,59
8,Teresingha,1,1,1,380,"1,435"
,Total,14,12,14,"1,293","5,085"
