S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,23,22,31,"2,683","10,308"
1,Barhiapali,2,2,2,203,634
2,Buden,4,4,6,273,949
3,Charpali,1,1,1,8,37
4,Dahita,1,1,2,83,363
5,Jamartala,2,2,3,103,398
6,Kansingha,1,1,2,55,199
7,Khaliapali,2,2,2,100,407
8,Luharpali,5,5,9,"1,160","4,767"
9,Melchhamunda,2,1,1,165,685
10,Palsapali,1,1,1,132,640
11,Purena,1,1,1,286,798
12,Sargibahal,1,1,1,115,431
,Total,23,22,31,"2,683","10,308"
