S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,4,4,8,96,475
1,Hatibandha,1,1,1,4,22
2,Kalunga A,1,1,5,59,291
3,Kalunga B,1,1,1,24,126
4,RAMJODI,1,1,1,9,36
,Total,4,4,8,96,475
