S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,5,4,6,147,661
1,Bolagarh,2,1,3,33,163
2,Gediapalli,1,1,1,8,22
3,Kadaba,1,1,1,88,385
4,Sagaragaon,1,1,1,18,91
,Total,5,4,6,147,661
