S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,12,11,19,"1,060","4,328"
1,Budura,1,1,1,101,431
2,K. Sitapur,3,3,8,445,"1,800"
3,Kharada,2,2,3,185,721
4,Kidigam,5,4,4,157,691
5,Sidhamadanga,1,1,3,172,685
,Total,12,11,19,"1,060","4,328"
