S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,23,21,42,"1,118","4,895"
1,BADBAHAL,1,1,1,6,24
2,Badmal,3,3,3,239,"1,178"
3,Bansajal,2,2,7,138,538
4,Bhaliakata,1,1,2,71,300
5,Charmal,5,3,6,104,483
6,Gargadbahal,1,1,4,72,274
7,Kadaligarh,3,3,8,194,853
8,Kukudabahali,1,1,1,12,60
9,Mochibahal,1,1,1,10,54
10,Rengali,2,2,3,112,484
11,Tribanpur,3,3,6,160,647
,Total,23,21,42,"1,118","4,895"
