S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,23,22,41,"1,412","6,058"
1,B.karadabadi,1,1,1,156,710
2,Bhagabanpur,1,1,1,35,240
3,Golia,1,1,1,51,195
4,Karachuli,5,5,7,291,"1,044"
5,Karasingi,5,5,14,343,"1,425"
6,Kholokholi,1,1,4,116,522
7,Manitara,2,2,2,29,97
8,Motabadi,2,2,4,181,854
9,Pangidi,2,2,5,151,674
10,Takarada,3,2,2,59,297
,Total,23,22,41,"1,412","6,058"
