S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,6,6,14,584,"2,324"
1,Durlaga,1,1,3,114,446
2,Jamera,1,1,4,176,612
3,Katikela,1,1,3,127,577
4,Kudopali,1,1,1,57,280
5,Malda,1,1,2,68,262
6,Patrapali,1,1,1,42,147
,Total,6,6,14,584,"2,324"
