S.No.,State,StateId,District,DistrictId,Block,BlockId,Panchayat,PanchayatId,Village,Villageid,Census Village Name,Census Village Code,LGD Villageid,LGD Village Name,Tot Pop,SC Pop,ST Pop,GEN Pop,No. of House Holds,House Connection Provided as on 01/04/2024,Houseconnection Provided in 2024-2025 including private connection,Status
889,Odisha,24,Sambalpur,340,Naktideul,3644,Sahlebhata,118194,Kandhal,271960,Kandhal,382568,382568,Kandhal,281,0,280,1,46,46,0,
890,Odisha,24,Sambalpur,340,Naktideul,3644,Sahlebhata,118194,Kardakhaman,271951,Kardakhaman,382567,382567,Kardakhaman,106,0,21,85,21,1,0,
891,Odisha,24,Sambalpur,340,Naktideul,3644,Sahlebhata,118194,Keutabereni,271949,Keutberni,382560,382560,Keutberni,706,160,58,488,165,165,0,
892,Odisha,24,Sambalpur,340,Naktideul,3644,Sahlebhata,118194,Kundeijori,271957,Kundeijori,382573,382573,Kundeijori,25,0,25,0,7,1,0,
893,Odisha,24,Sambalpur,340,Naktideul,3644,Sahlebhata,118194,Neverapal,271955,Levarapal,382565,382565,Levarapal,372,5,198,169,85,38,0,
894,Odisha,24,Sambalpur,340,Naktideul,3644,Sahlebhata,118194,Palsaburai,271946,Palsaburai,382552,382552,Palsaburai,386,81,61,244,85,39,0,
895,Odisha,24,Sambalpur,340,Naktideul,3644,Sahlebhata,118194,Pratappur,271953,Pratappur,382551,382551,Pratappur,163,19,83,61,30,1,0,
896,Odisha,24,Sambalpur,340,Naktideul,3644,Sahlebhata,118194,Rohinigadia,271958,Rohinigadia,382570,382570,Rohinigadia,49,1,48,0,12,2,0,
897,Odisha,24,Sambalpur,340,Naktideul,3644,Sahlebhata,118194,Sadhubahal,271956,Sadhubahal,382572,382572,Sadhubahal,340,44,128,168,79,5,0,
898,Odisha,24,Sambalpur,340,Naktideul,3644,Sahlebhata,118194,Sagnal,271947,Sagnal,382561,382561,Sagnal,269,0,263,6,55,5,0,
899,Odisha,24,Sambalpur,340,Naktideul,3644,Sahlebhata,118194,Saleveta,271948,Salebhata,382559,382559,Salebhata,636,117,367,152,133,124,0,
900,Odisha,24,Sambalpur,340,Naktideul,3644,Sahlebhata,118194,Teleiposhi,271962,Teleiposhi,382553,382553,Teleiposhi,338,83,16,239,91,91,0,
901,Odisha,24,Sambalpur,340,Naktideul,3644,Sarapali,118185,Baliamb,271856,Baliamb,382043,382043,Baliamb,14,0,14,0,7,1,0,
902,Odisha,24,Sambalpur,340,Naktideul,3644,Sarapali,118185,Chandrapur,271842,Chandrapur,382520,382520,Chandrapur,469,0,189,280,109,92,0,
903,Odisha,24,Sambalpur,340,Naktideul,3644,Sarapali,118185,Dengijharan,271851,Derapathar,382048,382045,Dengijharan,32,10,11,11,2,0,0,
904,Odisha,24,Sambalpur,340,Naktideul,3644,Sarapali,118185,Derapathar,271848,Derapathar,382048,382048,Derapathar,32,0,32,0,9,1,0,
905,Odisha,24,Sambalpur,340,Naktideul,3644,Sarapali,118185,Dingiriduma,271850,Chandrapur,382520,382047,Dingiriduma,4,0,4,0,1,0,0,
906,Odisha,24,Sambalpur,340,Naktideul,3644,Sarapali,118185,Gaudpara,271843,Gaudpara,382521,382521,Gaudpara,624,228,27,369,147,71,0,
907,Odisha,24,Sambalpur,340,Naktideul,3644,Sarapali,118185,Hikapali,271846,Hikapali,382049,382049,Hikapali,273,11,50,212,55,55,0,
908,Odisha,24,Sambalpur,340,Naktideul,3644,Sarapali,118185,Hitamnew,271852,Hitamnew,382046,382046,Hitamnew,30,0,30,0,6,1,0,
909,Odisha,24,Sambalpur,340,Naktideul,3644,Sarapali,118185,Jemajori,271854,Jemajori,382051,382051,Jemajori,89,0,85,4,18,18,0,
910,Odisha,24,Sambalpur,340,Naktideul,3644,Sarapali,118185,Jurapali,271845,Jurapalli,382517,382517,Jurapalli,752,112,151,489,202,167,0,
911,Odisha,24,Sambalpur,340,Naktideul,3644,Sarapali,118185,Katangkhol,271855,Katangkhol,382056,382056,Katangkhol,9,0,9,0,2,0,0,
912,Odisha,24,Sambalpur,340,Naktideul,3644,Sarapali,118185,Mahulpali,271853,Mahulpali,382050,382050,Mahulpali,167,26,43,98,41,12,0,
913,Odisha,24,Sambalpur,340,Naktideul,3644,Sarapali,118185,Panduakhol,271849,Panduakhol,382055,382055,Panduakhol,249,26,49,174,60,34,0,
914,Odisha,24,Sambalpur,340,Naktideul,3644,Sarapali,118185,Piding,271857,Podakhol,382060,382040,Piding,110,0,2,108,22,0,0,
915,Odisha,24,Sambalpur,340,Naktideul,3644,Sarapali,118185,Podakhol,271844,Podakhol,382060,382060,Podakhol,339,39,62,238,75,75,0,
916,Odisha,24,Sambalpur,340,Naktideul,3644,Sarapali,118185,Sarapali,271841,Sarapali,382516,382516,Sarapali,3286,687,489,2110,799,799,0,
917,Odisha,24,Sambalpur,340,Naktideul,3644,Similipal,118189,Charadapasi,271900,Charadpasi,382529,382529,Charadpasi,155,7,53,95,30,1,0,
918,Odisha,24,Sambalpur,340,Naktideul,3644,Similipal,118189,Kamalpur,271901,Kamalpur,382375,382375,Kamalpur,191,0,128,63,41,1,0,
919,Odisha,24,Sambalpur,340,Naktideul,3644,Similipal,118189,Kaunsipal,271902,Kaunsipal,382528,382528,Kaunsipal,304,3,70,231,59,59,0,
920,Odisha,24,Sambalpur,340,Naktideul,3644,Similipal,118189,Lusura,271903,Lusura,382379,382379,Lusura,1279,46,518,715,266,82,0,
921,Odisha,24,Sambalpur,340,Naktideul,3644,Similipal,118189,Saradhapur,271906,Saradhapur,382376,382376,Saradhapur,924,64,452,408,241,84,0,
922,Odisha,24,Sambalpur,340,Naktideul,3644,Similipal,118189,Sihilia,271904,Sihilia,382377,382377,Sihilia,253,0,86,167,65,2,0,
923,Odisha,24,Sambalpur,340,Naktideul,3644,Similipal,118189,Similipal,271905,Similipal,382378,382378,Similipal,807,128,0,679,202,202,0,
924,Odisha,24,Sambalpur,340,Rairakhol,3643,Badbahal,118175,Badakuda,271762,Badkuda,382464,382464,Badkuda,600,37,0,563,134,127,0,
925,Odisha,24,Sambalpur,340,RAIRAKHOL,3643,BADBAHAL,118175,BADBAHAL,271713,Badbhahal,382437,382437,Badbhahal,435,97,0,338,108,98,0,
926,Odisha,24,Sambalpur,340,Rairakhol,3643,Badbahal,118175,Bagharpali,271716,Bagharpali,382495,382495,Bagharpali,61,10,0,51,15,0,0,
927,Odisha,24,Sambalpur,340,Rairakhol,3643,Badbahal,118175,Baniabandh,271710,Baniabandha,382458,382458,Baniabandha,295,23,112,160,69,69,0,
928,Odisha,24,Sambalpur,340,Rairakhol,3643,Badbahal,118175,Damgarh,271717,Damgarh,382438,382438,Damgarh,91,4,0,87,19,19,0,
929,Odisha,24,Sambalpur,340,Rairakhol,3643,Badbahal,118175,Hatibahal,271722,Hatibahal,382477,382477,Hatibahal,131,2,2,127,33,33,0,
930,Odisha,24,Sambalpur,340,Rairakhol,3643,Badbahal,118175,Jharmunda,271715,Jharamunda,382460,382494,Jharmunda,242,54,55,133,49,44,0,
931,Odisha,24,Sambalpur,340,Rairakhol,3643,Badbahal,118175,Jubarajpur,271723,Jubarajpur,382476,382476,Jubarajpur,77,7,7,63,20,20,0,
932,Odisha,24,Sambalpur,340,Rairakhol,3643,Badbahal,118175,Khandahata,271712,Khandahata,382461,382461,Khandahata,745,204,11,530,178,164,0,
933,Odisha,24,Sambalpur,340,Rairakhol,3643,Badbahal,118175,Ladubahal,271711,Ladubahal,382459,382459,Ladubahal,129,0,0,129,28,21,0,
934,Odisha,24,Sambalpur,340,Rairakhol,3643,Badbahal,118175,Laindamal,271721,Laindamal,382462,382462,Laindamal,600,19,166,415,125,118,0,
935,Odisha,24,Sambalpur,340,Rairakhol,3643,Badbahal,118175,Palsanal,271720,Podamal,382088,382435,Palsanal,273,67,142,64,53,0,0,
936,Odisha,24,Sambalpur,340,Rairakhol,3643,Badbahal,118175,Pandaripathar,271719,Pandaripathar,382440,382440,Pandaripathar,43,0,0,43,10,0,0,
937,Odisha,24,Sambalpur,340,Rairakhol,3643,Badbahal,118175,Tal,271718,Tal,382442,382442,Tal,627,62,14,551,150,136,0,
938,Odisha,24,Sambalpur,340,Rairakhol,3643,Badmal,118170,Badmal,271651,Badmal (Badmal Ratna),382410,382311,Badmal,608,30,48,530,176,176,0,
939,Odisha,24,Sambalpur,340,Rairakhol,3643,Badmal,118170,Debahali,271652,Badbhahal,382437,382302,Debahali,1463,1075,41,347,305,118,0,
940,Odisha,24,Sambalpur,340,Rairakhol,3643,Badmal,118170,Khairtap,271653,Khairtap,382300,382300,Khairtap,177,4,0,173,41,41,0,
941,Odisha,24,Sambalpur,340,Rairakhol,3643,Badmal,118170,Lakthakpali,271655,Lakthakpali,382301,382301,Lakthakpali,93,45,0,48,24,24,0,
942,Odisha,24,Sambalpur,340,Rairakhol,3643,Badmal,118170,Palsamal,271654,Palsamal,382298,382298,Palsamal,223,12,185,26,50,50,0,
943,Odisha,24,Sambalpur,340,Rairakhol,3643,Badmal,118170,Pipilikani,611033,Pipilikani,382344,382344,Pipilikani,143,0,123,20,31,31,0,
944,Odisha,24,Sambalpur,340,Rairakhol,3643,Badmal,118170,Raichua,271656,Raichua,382299,382299,Raichua,67,0,0,67,19,19,0,
945,Odisha,24,Sambalpur,340,Rairakhol,3643,Badmal,118170,Tudabahal,611032,Tudabahal,382310,382310,Tudabahal,232,27,124,81,52,52,0,
946,Odisha,24,Sambalpur,340,Rairakhol,3643,Bansajal,118173,Bad Hindol,611034,Hindolsan,382321,382322,Badhindol,275,50,200,25,61,60,0,
947,Odisha,24,Sambalpur,340,Rairakhol,3643,Bansajal,118173,Bansajal,271683,Bansajal,382319,382319,Bansajal,908,288,41,579,227,209,0,
948,Odisha,24,Sambalpur,340,Rairakhol,3643,Bansajal,118173,Barbank,271684,Barabank,382326,382326,Barabank,914,58,181,675,217,215,0,
949,Odisha,24,Sambalpur,340,Rairakhol,3643,Bansajal,118173,Bhadidara,271694,Bhadidara,382330,382330,Bhadidara,321,85,115,121,87,77,0,
950,Odisha,24,Sambalpur,340,Rairakhol,3643,Bansajal,118173,Bhatkapada,271695,Bhatakapada,382334,382334,Bhatakapada,165,0,2,163,46,46,0,
951,Odisha,24,Sambalpur,340,Rairakhol,3643,Bansajal,118173,Helei,271686,Helei,382328,382328,Helei,609,67,178,364,161,145,0,
952,Odisha,24,Sambalpur,340,Rairakhol,3643,Bansajal,118173,Hemantkhol,271693,Hemantakhol,382327,382327,Hemantakhol,119,0,22,97,27,27,0,
953,Odisha,24,Sambalpur,340,Rairakhol,3643,Bansajal,118173,Kuilipadar,271687,Kuilipadar,382331,382331,Kuilipadar,188,8,11,169,45,44,0,
954,Odisha,24,Sambalpur,340,Rairakhol,3643,Bansajal,118173,Kusarimunda,271692,Kusarimunda,382325,382325,Kusarimunda,148,0,90,58,36,34,0,
955,Odisha,24,Sambalpur,340,Rairakhol,3643,Bansajal,118173,Mahaling,271691,Mahalinga(san),382428,382333,Mahaling,296,37,87,172,71,70,0,
956,Odisha,24,Sambalpur,340,Rairakhol,3643,Bansajal,118173,Musakata,271688,Musakata,382329,382329,Musakata,468,224,21,223,117,103,0,
957,Odisha,24,Sambalpur,340,Rairakhol,3643,Bansajal,118173,Ratnabadmal,271690,Badmal,382390,382410,Badmal (Badmal Ratna),378,9,87,282,109,109,0,
958,Odisha,24,Sambalpur,340,Rairakhol,3643,Bansajal,118173,Sanhindol,271685,Hindolsan,382321,382321,Hindolsan,276,0,38,238,60,56,0,
959,Odisha,24,Sambalpur,340,Rairakhol,3643,Bansajal,118173,Sarapal,271689,Sarapal,382372,382372,Sarapal,289,74,59,156,79,75,0,
960,Odisha,24,Sambalpur,340,Rairakhol,3643,Bhaliakata,118171,Badpati,271659,Badpati,382270,382270,Badpati,132,40,72,20,34,34,0,
961,Odisha,24,Sambalpur,340,Rairakhol,3643,Bhaliakata,118171,Balbaspur,271658,Balbaspur,382307,382307,Balbaspur,167,6,161,0,43,41,0,
962,Odisha,24,Sambalpur,340,Rairakhol,3643,Bhaliakata,118171,Bhaliakata,271664,Bhaliakata,382305,382305,Bhaliakata,233,25,52,156,53,53,0,
963,Odisha,24,Sambalpur,340,Rairakhol,3643,Bhaliakata,118171,Budhikhamar,271665,Budhikhamar,382303,382303,Budhikhamar,346,87,29,230,95,32,0,
964,Odisha,24,Sambalpur,340,Rairakhol,3643,Bhaliakata,118171,Chhelikhai,271666,Chhelikhai,382273,382273,Chhelikhai,173,18,9,146,46,1,0,
965,Odisha,24,Sambalpur,340,Rairakhol,3643,Bhaliakata,118171,Gopalpur,271667,Gopalpur,382394,382272,Gopalpur,111,0,104,7,19,1,0,
966,Odisha,24,Sambalpur,340,Rairakhol,3643,Bhaliakata,118171,Jhankarpali,271662,Jhankarpali,382271,382271,Jhankarpali,397,192,48,157,94,41,0,
967,Odisha,24,Sambalpur,340,Rairakhol,3643,Bhaliakata,118171,Kaudiapali,271660,Kaudiapali,382309,382309,Kaudiapali,228,12,67,149,52,1,0,
968,Odisha,24,Sambalpur,340,Rairakhol,3643,Bhaliakata,118171,Kaunsipani,271668,Kaunsipani,382274,382274,Kaunsipani,155,22,46,87,41,1,0,
969,Odisha,24,Sambalpur,340,Rairakhol,3643,Bhaliakata,118171,Kusuruda,611037,Kusurda,382304,382304,Kusurda,217,28,0,189,43,1,0,
970,Odisha,24,Sambalpur,340,Rairakhol,3643,Bhaliakata,118171,Pratappur,611036,Pratappur,382306,382306,Pratappur,46,5,40,1,9,1,0,
971,Odisha,24,Sambalpur,340,Rairakhol,3643,Bhaliakata,118171,Sagajori,611035,Sagjori,382308,382308,Sagjori,773,110,384,279,142,102,0,
972,Odisha,24,Sambalpur,340,Rairakhol,3643,Bhaliakata,118171,Satasama,271661,Satsama,382275,382275,Satsama,539,156,202,181,134,1,0,
973,Odisha,24,Sambalpur,340,Rairakhol,3643,Bharatpur,118178,Badakhol,271755,Badakhol,382362,382362,Badakhol,314,54,90,170,89,84,0,
974,Odisha,24,Sambalpur,340,Rairakhol,3643,Bharatpur,118178,Bhaluchuan,271759,Bhaluchuan,382369,382369,Bhaluchuan,184,40,45,99,16,16,0,
975,Odisha,24,Sambalpur,340,Rairakhol,3643,Bharatpur,118178,Bharatapur,271753,Bharatapur,382368,382368,Bharatapur,754,210,28,516,181,180,0,
976,Odisha,24,Sambalpur,340,Rairakhol,3643,Bharatpur,118178,Bhatara,271751,Bhatara,382365,382365,Bhatara,291,47,0,244,74,61,0,
977,Odisha,24,Sambalpur,340,Rairakhol,3643,Bharatpur,118178,Bhimmada,271756,Bhimmada,382363,382363,Bhimmada,30,0,0,30,6,3,0,
978,Odisha,24,Sambalpur,340,Rairakhol,3643,Bharatpur,118178,Biswanathpur,271757,Biswanathpur,382366,382366,Biswanathpur,110,16,0,94,29,26,0,
979,Odisha,24,Sambalpur,340,Rairakhol,3643,Bharatpur,118178,Chudapudug,271760,Chudapudug,382371,382371,Chudapudug,706,111,355,240,163,159,0,
980,Odisha,24,Sambalpur,340,Rairakhol,3643,Bharatpur,118178,Jhamakarai,271754,Jhamakarai,382364,382364,Jhamakarai,190,47,55,88,51,46,0,
981,Odisha,24,Sambalpur,340,Rairakhol,3643,Bharatpur,118178,Rangamatia,271752,Rangamatia,382370,382370,Rangamatia,143,4,54,85,34,34,0,
982,Odisha,24,Sambalpur,340,Rairakhol,3643,Bharatpur,118178,Tentelakhol,271758,Tentalakhol,382367,382367,Tentalakhol,87,0,51,36,19,19,0,
983,Odisha,24,Sambalpur,340,Rairakhol,3643,Burda,118176,Ambjhuri,271729,Ambjhuri,382388,382388,Ambjhuri,65,0,19,46,12,12,0,
984,Odisha,24,Sambalpur,340,Rairakhol,3643,Burda,118176,Badanuapada,271730,Nuapara,382287,382287,Nuapara,535,111,138,286,129,90,0,
985,Odisha,24,Sambalpur,340,Rairakhol,3643,Burda,118176,Badmal,271727,Burda,382387,382390,Badmal,29,0,29,0,7,0,0,
986,Odisha,24,Sambalpur,340,Rairakhol,3643,Burda,118176,Bantoloi,271724,Bantaloi,382374,382374,Bantaloi,246,0,82,164,56,56,0,
987,Odisha,24,Sambalpur,340,Rairakhol,3643,Burda,118176,Burda,271728,Burda,382387,382387,Burda,365,105,9,251,85,85,0,
988,Odisha,24,Sambalpur,340,Rairakhol,3643,Burda,118176,Gambhariberni,271732,Gambhariberni,382323,382323,Gambhariberni,123,0,0,123,23,21,0,
989,Odisha,24,Sambalpur,340,Rairakhol,3643,Burda,118176,Gunjighara,271731,Guljighara,382324,382324,Guljighara,279,1,62,216,65,65,0,
990,Odisha,24,Sambalpur,340,Rairakhol,3643,Burda,118176,Kandtaila,271725,Jamunali (Kandataila),382389,382389,Jamunali (Kandataila),132,0,75,57,25,24,0,
991,Odisha,24,Sambalpur,340,Rairakhol,3643,Charmal,118181,Bariha Sahi,611039,Barihasahi,382281,382281,Barihasahi,232,37,150,45,40,40,0,
992,Odisha,24,Sambalpur,340,Rairakhol,3643,Charmal,118181,Brahmapura,271795,Brahmapura,381784,382285,Brahmapura,1029,305,492,232,220,46,0,
993,Odisha,24,Sambalpur,340,Rairakhol,3643,Charmal,118181,Charmal,271790,Charmal,382288,382288,Charmal,1564,326,173,1065,384,344,0,
994,Odisha,24,Sambalpur,340,Rairakhol,3643,Charmal,118181,Jhankarpada,271798,Jharamunda,382460,382286,Jhankarpada,284,64,64,156,68,60,0,
995,Odisha,24,Sambalpur,340,Rairakhol,3643,Charmal,118181,Keutibahali,271793,Keutibahal,382318,382292,Doliberni,396,188,149,59,85,64,0,
996,Odisha,24,Sambalpur,340,Rairakhol,3643,Charmal,118181,Khasua,271796,Khaliamal(san),382492,382284,Khasua,57,57,0,0,11,11,0,
997,Odisha,24,Sambalpur,340,Rairakhol,3643,Charmal,118181,Khubel,271797,Khubel,382289,382289,Khubel,332,55,181,96,80,77,0,
998,Odisha,24,Sambalpur,340,Rairakhol,3643,Charmal,118181,Kutunia,611038,Kutunia,382282,382282,Kutunia,60,12,24,24,12,12,0,
999,Odisha,24,Sambalpur,340,Rairakhol,3643,Charmal,118181,Mesuapali,271794,Mesuapali,382291,382291,Mesuapali,105,9,24,72,24,22,0,
1000,Odisha,24,Sambalpur,340,Rairakhol,3643,Charmal,118181,Rasibeda,271791,Rasibeda,382293,382293,Rasibeda,679,93,82,504,170,170,0,
1001,Odisha,24,Sambalpur,340,Rairakhol,3643,Charmal,118181,Sanmugpal,271792,Mugpal,382317,382317,Mugpal,170,22,91,57,37,37,0,
1002,Odisha,24,Sambalpur,340,Rairakhol,3643,Gargadbahal,118174,Badaberna,271699,Badaberna,382359,382359,Badaberna,274,122,33,119,72,71,0,
1003,Odisha,24,Sambalpur,340,Rairakhol,3643,Gargadbahal,118174,Bandhantaila,271704,Bandhantaila,382357,382357,Bandhantaila,305,17,17,271,70,7,0,
1004,Odisha,24,Sambalpur,340,Rairakhol,3643,Gargadbahal,118174,Dangapathar,271696,Dangapathar,382338,382338,Dangapathar,541,90,98,353,131,1,0,
1005,Odisha,24,Sambalpur,340,Rairakhol,3643,Gargadbahal,118174,Dimirimunda,611040,Dimirimunda,382480,382336,Dimirimunda,32,0,32,0,5,1,0,
1006,Odisha,24,Sambalpur,340,Rairakhol,3643,Gargadbahal,118174,Gargadbahal,271705,Gargadbahal,382315,382315,Gargadbahal,491,141,97,253,120,1,0,
1007,Odisha,24,Sambalpur,340,Rairakhol,3643,Gargadbahal,118174,Guhiradadar,271709,Guhiradadar,382340,382340,Guhiradadar,219,64,62,93,55,1,0,
1008,Odisha,24,Sambalpur,340,Rairakhol,3643,Gargadbahal,118174,Kandhal,271700,Kandhal,382360,382360,Kandhal,360,19,54,287,85,0,0,
1009,Odisha,24,Sambalpur,340,Rairakhol,3643,Gargadbahal,118174,Kardapal,271707,Kardapal,382475,382339,Kardapal,179,53,40,86,37,37,0,
1010,Odisha,24,Sambalpur,340,Rairakhol,3643,Gargadbahal,118174,Kuakhol,271702,Kuakhol,382356,382356,Kuakhol,541,3,405,133,113,0,0,
1011,Odisha,24,Sambalpur,340,Rairakhol,3643,Gargadbahal,118174,Kulihabahali,271703,Kulihabahal,382316,382316,Kulihabahal,306,0,230,76,77,0,0,
1012,Odisha,24,Sambalpur,340,Rairakhol,3643,Gargadbahal,118174,Kusumbahal,271697,Kusumbahal,382337,382337,Kusumbahal,172,0,0,172,41,0,0,
1013,Odisha,24,Sambalpur,340,Rairakhol,3643,Gargadbahal,118174,Lambtidadar,271708,Lamtidadar,382341,382341,Lamtidadar,223,29,42,152,63,63,0,
1014,Odisha,24,Sambalpur,340,Rairakhol,3643,Gargadbahal,118174,Senaghati,271701,Senaghati,382361,382361,Senaghati,69,0,0,69,18,15,0,
1015,Odisha,24,Sambalpur,340,Rairakhol,3643,Gargadbahal,118174,Sialipani,271698,Sialipani,382358,382358,Sialipani,71,0,30,41,17,0,0,
1016,Odisha,24,Sambalpur,340,Rairakhol,3643,Gargadbahal,118174,Telighana,271706,Telighana,382313,382313,Telighana,241,37,119,85,56,17,0,
1017,Odisha,24,Sambalpur,340,Rairakhol,3643,Kadaligarh,118180,Ambajhari,271779,Ambajhari,382503,382503,Ambajhari,307,34,109,164,82,68,0,
1018,Odisha,24,Sambalpur,340,Rairakhol,3643,Kadaligarh,118180,Bagarpali,271785,Bagharpali,382495,382454,Tileimal(sasini),61,10,0,51,15,13,0,
1019,Odisha,24,Sambalpur,340,Rairakhol,3643,Kadaligarh,118180,Dhaurakhaman,271782,Dhaurakhaman,382506,382506,Dhaurakhaman,169,31,12,126,34,34,0,
1020,Odisha,24,Sambalpur,340,Rairakhol,3643,Kadaligarh,118180,Dimirimunda,271774,Dimirimunda,382480,382480,Dimirimunda,374,0,21,353,82,68,0,
1021,Odisha,24,Sambalpur,340,Rairakhol,3643,Kadaligarh,118180,Ghunginali,271783,Ghunginali,382498,382498,Ghunginali,123,11,0,112,35,33,0,
1022,Odisha,24,Sambalpur,340,Rairakhol,3643,Kadaligarh,118180,Gudvelinali,271788,Ghunginali,382498,382456,Gudvelinali,123,44,14,65,28,0,0,
1023,Odisha,24,Sambalpur,340,Rairakhol,3643,Kadaligarh,118180,Jharamunda,611041,Jadumanipatana,382411,382460,Jharamunda,3,0,3,0,1,0,0,
1024,Odisha,24,Sambalpur,340,Rairakhol,3643,Kadaligarh,118180,Kadaligarh,271776,Kadaligarh,382496,382496,Kadaligarh,847,246,5,596,192,160,0,
1025,Odisha,24,Sambalpur,340,Rairakhol,3643,Kadaligarh,118180,Kandhra,271775,Kandhara,382499,382499,Kandhara,692,129,112,451,145,145,0,
1026,Odisha,24,Sambalpur,340,Rairakhol,3643,Kadaligarh,118180,Madhupur,271773,Madhupur,382482,382482,Madhupur,314,37,5,272,73,73,0,
1027,Odisha,24,Sambalpur,340,Rairakhol,3643,Kadaligarh,118180,Mahatpur,271781,Mahatpur,382502,382502,Mahatpur,153,0,125,28,31,31,0,
1028,Odisha,24,Sambalpur,340,Rairakhol,3643,Kadaligarh,118180,Mahulmunda,271780,Mahulmunda,382479,382479,Mahulmunda,271,6,34,231,59,57,0,
1029,Odisha,24,Sambalpur,340,Rairakhol,3643,Kadaligarh,118180,Pandkimal,271778,Pandkimal,382481,382481,Pandkimal,801,131,59,611,165,133,0,
1030,Odisha,24,Sambalpur,340,Rairakhol,3643,Kadaligarh,118180,Samsingha,271772,Samsingha,382497,382497,Samsingha,769,343,0,426,182,182,0,
1031,Odisha,24,Sambalpur,340,Rairakhol,3643,Kadaligarh,118180,Sanarengali,271787,Rengali(san),382484,382484,Rengali(san),84,29,38,17,20,10,0,
1032,Odisha,24,Sambalpur,340,Rairakhol,3643,Kadaligarh,118180,Sankhaliamal,611042,Samsingha,382497,382455,Karadapal(sasan),42,42,0,0,8,0,0,
1033,Odisha,24,Sambalpur,340,Rairakhol,3643,Kadaligarh,118180,Sudmunda,271784,Sudamunda,382501,382501,Sudamunda,124,14,1,109,33,30,0,
1034,Odisha,24,Sambalpur,340,Rairakhol,3643,Kadaligarh,118180,Tantagarh,271786,Tantagarh,382483,382483,Tantagarh,432,18,61,353,94,93,0,
1035,Odisha,24,Sambalpur,340,Rairakhol,3643,Kukudabahali,118179,Badkasibahal,271767,Kasibahal(Bad),382474,382474,Kasibahal(Bad),633,51,0,582,146,99,0,
1036,Odisha,24,Sambalpur,340,Rairakhol,3643,Kukudabahali,118179,Jhinkidadar,271765,Jhinkidadar,382471,382471,Jhinkidadar,417,0,9,408,86,86,0,
1037,Odisha,24,Sambalpur,340,Rairakhol,3643,Kukudabahali,118179,Kankanpada,271766,Kakanpada,382478,382478,Kakanpada,416,71,0,345,92,92,0,
1038,Odisha,24,Sambalpur,340,Rairakhol,3643,Kukudabahali,118179,Karadapal,271769,Kardapal,382339,382475,Kardapal,330,89,108,133,46,46,0,
1039,Odisha,24,Sambalpur,340,Rairakhol,3643,Kukudabahali,118179,Khajurijharan,271770,Khajurijharan,382470,382470,Khajurijharan,251,12,181,58,50,50,0,
1040,Odisha,24,Sambalpur,340,Rairakhol,3643,Kukudabahali,118179,Kolhamalia,271761,Kolhamalia,382465,382465,Kolhamalia,284,0,152,132,61,61,0,
1041,Odisha,24,Sambalpur,340,Rairakhol,3643,Kukudabahali,118179,Kukudabahal,271764,Kukudabahali,382472,382472,Kukudabahali,890,28,77,785,204,194,0,
1042,Odisha,24,Sambalpur,340,Rairakhol,3643,Kukudabahali,118179,Patakhaman,271771,Patakhaman,382469,382469,Patakhaman,42,0,0,42,11,11,0,
1043,Odisha,24,Sambalpur,340,Rairakhol,3643,Kukudabahali,118179,San Nuapada,271768,Nuapada(san),382473,382473,Nuapada(san),473,41,0,432,107,107,0,
1044,Odisha,24,Sambalpur,340,Rairakhol,3643,Kukudabahali,118179,Sisuparna,271763,Sisuparna,382466,382466,Sisuparna,317,36,34,247,70,67,0,
1045,Odisha,24,Sambalpur,340,Rairakhol,3643,Luhapank,118169,Angarpoda,271645,Angarpoda,382432,382432,Angarpoda,209,0,5,204,50,50,0,
1046,Odisha,24,Sambalpur,340,Rairakhol,3643,Luhapank,118169,Baishnabjholi,271634,Baisnabajholi,382421,382421,Baisnabajholi,475,7,320,148,113,100,0,
1047,Odisha,24,Sambalpur,340,Rairakhol,3643,Luhapank,118169,Betgarh,271632,Betgarh,382420,382420,Betgarh,465,28,53,384,93,93,0,
1048,Odisha,24,Sambalpur,340,Rairakhol,3643,Luhapank,118169,Budhipani,271633,Budhipani,382468,382468,Budhipani,102,0,15,87,23,20,0,
1049,Odisha,24,Sambalpur,340,Rairakhol,3643,Luhapank,118169,Charbati,271636,Charbhati,382434,382434,Charbhati,450,0,180,270,113,84,0,
1050,Odisha,24,Sambalpur,340,Rairakhol,3643,Luhapank,118169,Dalki,271637,Dalki,382419,382419,Dalki,93,0,60,33,14,14,0,
1051,Odisha,24,Sambalpur,340,Rairakhol,3643,Luhapank,118169,Gadumunda,271638,Gadumunda,382417,382417,Gadumunda,15,0,0,15,5,5,0,
1052,Odisha,24,Sambalpur,340,Rairakhol,3643,Luhapank,118169,Hemamura,271639,Hemamura,382467,382467,Hemamura,368,69,43,256,87,82,0,
1053,Odisha,24,Sambalpur,340,Rairakhol,3643,Luhapank,118169,Jadumanipatna,611091,Jhankarpada,382457,382411,Jadumanipatana,168,47,100,21,4,0,0,
1054,Odisha,24,Sambalpur,340,Rairakhol,3643,Luhapank,118169,Jaripani,271640,Jaripani,382425,382425,Jaripani,139,0,50,89,36,36,0,
1055,Odisha,24,Sambalpur,340,Rairakhol,3643,Luhapank,118169,Jhintikakhol,271631,Jhintikakhol,382433,382433,Jhintikakhol,20,0,6,14,4,0,0,
