S.No.,State,StateId,District,DistrictId,Block,BlockId,Panchayat,PanchayatId,Village,Villageid,Census Village Name,Census Village Code,LGD Villageid,LGD Village Name,Tot Pop,SC Pop,ST Pop,GEN Pop,No. of House Holds,House Connection Provided as on 01/04/2024,Houseconnection Provided in 2024-2025 including private connection,Status
42,Odisha,24,Balangir,348,Agalpur,3758,Duduka,120339,Keseipali,288776,Keseipali,419866,419866,Keseipali,1169,150,121,898,371,371,0,
43,Odisha,24,Balangir,348,Agalpur,3758,Duduka,120339,Rampur,288772,Rampur,419868,419868,Rampur,355,10,10,335,104,0,0,
44,Odisha,24,Balangir,348,Agalpur,3758,Jharnipali,120333,Adendunguri,288729,Adendunguri,419907,419907,Adendunguri,755,95,202,458,184,125,0,
45,Odisha,24,Balangir,348,Agalpur,3758,Jharnipali,120333,Amjharan,288730,Ambajharan,419894,419894,Ambajharan,234,40,96,98,54,27,6,
46,Odisha,24,Balangir,348,Agalpur,3758,Jharnipali,120333,Chungidadar,288731,Chungidadar,419895,419895,Chungidadar,368,146,87,135,74,40,0,
47,Odisha,24,Balangir,348,Agalpur,3758,Jharnipali,120333,Jharanipali,288732,Jharanipali,419904,419904,Jharanipali,1232,248,138,846,272,272,0,
48,Odisha,24,Balangir,348,Agalpur,3758,Jharnipali,120333,Kendumundi,288733,Kendumundi,419903,419903,Kendumundi,681,145,26,510,230,230,0,
49,Odisha,24,Balangir,348,Agalpur,3758,Jharnipali,120333,Kudopali,288734,Kudopali,419906,419906,Kudopali,200,59,75,66,27,0,14,
50,Odisha,24,Balangir,348,Agalpur,3758,Jharnipali,120333,Pandakital,288736,Pandakital,419937,419937,Pandakital,531,92,153,286,128,80,0,
51,Odisha,24,Balangir,348,Agalpur,3758,Jharnipali,120333,Patharamunda,288737,Patharamunda,419900,419900,Patharamunda,465,73,145,247,114,25,21,
52,Odisha,24,Balangir,348,Agalpur,3758,Jharnipali,120333,Podpali,288738,Podhapali,419902,419902,Podhapali,152,49,10,93,34,0,0,
53,Odisha,24,Balangir,348,Agalpur,3758,Jharnipali,120333,Saledungri,288735,Saledungri,419905,419905,Saledungri,322,49,213,60,73,20,24,
54,Odisha,24,Balangir,348,Agalpur,3758,Kutasingha,120340,Dunguripali,288778,Dunguripali (G.S.),420035,419882,Dunguripali,1299,115,55,1129,359,359,0,
55,Odisha,24,Balangir,348,Agalpur,3758,Kutasingha,120340,Kutasingha,288777,Kutasingha,419881,419881,Kutasingha,3199,584,43,2572,795,795,0,
56,Odisha,24,Balangir,348,Agalpur,3758,Kutasingha,120340,Semelmunda,288780,Semelmunda,419883,419883,Semelmunda,743,120,175,448,204,204,0,
57,Odisha,24,Balangir,348,Agalpur,3758,Kutasingha,120340,Tentuligaon,288779,Tentuligaon,419880,419880,Tentuligaon,724,135,36,553,197,105,0,
58,Odisha,24,Balangir,348,Agalpur,3758,Luhuramunda,298238,Fasad,288775,Fasad,419869,419869,Fasad,759,163,59,537,221,221,0,
59,Odisha,24,Balangir,348,Agalpur,3758,Luhuramunda,298238,Luhuramunda,288770,Luhuramunda,419871,419871,Luhuramunda,990,283,142,565,258,258,0,
60,Odisha,24,Balangir,348,Agalpur,3758,Luhuramunda,298238,Manupali,288771,Manupali,419873,419850,Manupali,195,35,19,141,45,45,0,
61,Odisha,24,Balangir,348,Agalpur,3758,Luhuramunda,298238,Rafakhala,288773,Rafakhala,419872,419872,Rafakhala,824,380,29,415,343,343,0,
62,Odisha,24,Balangir,348,Agalpur,3758,Luhuramunda,298238,Sankhua,288774,Sankhua,419870,419870,Sankhua,894,273,184,437,245,245,0,
63,Odisha,24,Balangir,348,Agalpur,3758,Mursundhi,298369,Asuramunda,288815,Asuramunda,419877,419877,Asuramunda,527,183,59,285,131,0,0,
64,Odisha,24,Balangir,348,Agalpur,3758,Mursundhi,298369,Harabhanga,288764,Harabhanga,419879,419879,Harabhanga,1150,220,10,920,296,152,0,
65,Odisha,24,Balangir,348,Agalpur,3758,Mursundhi,298369,Mursundhi,288762,Mursundha,419876,419876,Mursundha,1976,333,87,1556,501,364,0,
66,Odisha,24,Balangir,348,Agalpur,3758,Nagaon'a',120345,Ainlapali,288805,Aenlapali,419825,419825,Aenlapali,616,63,35,518,151,151,0,
67,Odisha,24,Balangir,348,Agalpur,3758,Nagaon'a',120345,Baigankhari,288804,Baigankhari,419828,419828,Baigankhari,921,159,49,713,243,243,0,
68,Odisha,24,Balangir,348,Agalpur,3758,Nagaon'a',120345,Dudukamunda,288803,Dudukamunda,419826,419826,Dudukamunda,822,135,209,478,250,170,0,
69,Odisha,24,Balangir,348,Agalpur,3758,Nagaon'a',120345,Gandapali,288798,Gandapali,419899,419816,Gondpali,809,46,9,754,215,165,0,
70,Odisha,24,Balangir,348,Agalpur,3758,Nagaon'a',120345,Haladipadar,288806,Haladipadar,419824,419824,Haladipadar,675,144,72,459,175,146,0,
71,Odisha,24,Balangir,348,Agalpur,3758,Nagaon'a',120345,Kanthipali,288802,Kanthipali,419829,419829,Kanthipali,400,72,5,323,93,53,3,
72,Odisha,24,Balangir,348,Agalpur,3758,Nagaon'a',120345,Mundapali,288801,Mundapali,419815,419815,Mundapali,686,136,44,506,170,170,0,
73,Odisha,24,Balangir,348,Agalpur,3758,Nagaon'a',120345,"Nagaon""a""",288800,Nagaon,419827,419827,Nagaon,2242,318,196,1728,917,917,0,
74,Odisha,24,Balangir,348,Agalpur,3758,Nagaon'a',120345,Telenpali,288799,Telenpali,419830,419830,Telenpali,648,61,8,579,197,197,0,
75,Odisha,24,Balangir,348,Agalpur,3758,Nagaon'b',120342,"Nagaon""b""",288783,Nagaon,419928,420429,Nagaon,2524,399,366,1759,760,760,0,
76,Odisha,24,Balangir,348,Agalpur,3758,Nagaon'b',120342,Santika,288784,Sanatika,419911,419911,Sanatika,1618,295,163,1160,403,241,0,
77,Odisha,24,Balangir,348,Agalpur,3758,Nagaon'b',120342,Tentulikhunti,288785,Tentelkhunti,419912,419912,Tentelkhunti,794,42,259,493,190,0,0,
78,Odisha,24,Balangir,348,Agalpur,3758,Nuniapali,120343,Amaramunda,288786,Amaramunda,419859,419859,Amaramunda,463,45,19,399,119,100,0,
79,Odisha,24,Balangir,348,Agalpur,3758,Nuniapali,120343,Jhankarapali,288788,Jhankarapali,419861,419861,Jhankarapali,477,165,27,285,125,0,0,
80,Odisha,24,Balangir,348,Agalpur,3758,Nuniapali,120343,Khaliapali,605997,Khaliapali,419875,419896,Khaliapali,617,248,231,138,142,82,13,
81,Odisha,24,Balangir,348,Agalpur,3758,Nuniapali,120343,Laxmanpali,288791,Laxmanapali,419897,419897,Laxmanapali,398,10,306,82,90,50,5,
82,Odisha,24,Balangir,348,Agalpur,3758,Nuniapali,120343,Nuniapali,288789,Nuniapali,419862,419862,Nuniapali,1374,206,317,851,334,334,0,
83,Odisha,24,Balangir,348,Agalpur,3758,Nuniapali,120343,Pandesara,288787,Pandesara,419860,419860,Pandesara,951,267,106,578,265,30,0,
84,Odisha,24,Balangir,348,Agalpur,3758,Nuniapali,120343,Sardhapali,288790,Sardhapali,419901,419901,Sardhapali,163,10,10,143,40,30,0,
85,Odisha,24,Balangir,348,Agalpur,3758,Patuapalli,120338,Dumerpali,288767,Dumerpali,419919,419919,Dumerpali,3270,321,2369,580,285,285,0,
86,Odisha,24,Balangir,348,Agalpur,3758,Patuapalli,120338,Khuntulimunda,288768,Khuntulimunda,419918,419918,Khuntulimunda,1072,269,84,719,240,39,0,
87,Odisha,24,Balangir,348,Agalpur,3758,Patuapalli,120338,Pandridunguri,288766,Pandridungri,419920,419920,Pandridungri,930,254,95,581,203,203,0,
88,Odisha,24,Balangir,348,Agalpur,3758,Patuapalli,120338,Patuapali,288765,Patuapali,419884,419884,Patuapali,949,169,51,729,229,229,0,
89,Odisha,24,Balangir,348,Agalpur,3758,Rinbachan,120346,Bagjhola,288810,Bagjhola,419841,419841,Bagjhola,488,97,61,330,110,110,0,
90,Odisha,24,Balangir,348,Agalpur,3758,Rinbachan,120346,Bandabahal,288809,Bandabahal,419844,419844,Bandabahal,641,226,102,313,158,158,0,
91,Odisha,24,Balangir,348,Agalpur,3758,Rinbachan,120346,Rinbachan,288807,Rinbachan,419843,419843,Rinbachan,1182,274,158,750,332,332,0,
92,Odisha,24,Balangir,348,Agalpur,3758,Rinbachan,120346,Uchabahal,288808,Uchabahal,419842,419842,Uchabahal,1442,197,758,487,385,270,0,
93,Odisha,24,Balangir,348,Agalpur,3758,Roth,120341,Chhelkhai,288782,Chhelakhai,419851,419851,Chhelakhai,632,183,20,429,145,103,0,
94,Odisha,24,Balangir,348,Agalpur,3758,Roth,120341,Roath,288781,Roath,419849,419849,Roath,2577,616,332,1629,653,396,0,
95,Odisha,24,Balangir,348,Agalpur,3758,Salebhata,120337,Khaliapali,288763,Khaliapali,419896,419875,Khaliapali,259,27,104,128,51,51,0,
96,Odisha,24,Balangir,348,Agalpur,3758,Salebhata,120337,Salebhata,288761,Salebhata,419874,419874,Salebhata,3653,865,270,2518,906,678,0,
97,Odisha,24,Balangir,348,Agalpur,3758,Uparbahal,120336,Bhalupali,288755,Bhalupali,419864,419864,Bhalupali,262,57,33,172,60,0,0,
98,Odisha,24,Balangir,348,Agalpur,3758,Uparbahal,120336,Fatamunda,288756,Fatamunda,419845,419845,Fatamunda,1891,258,42,1591,485,291,2,
99,Odisha,24,Balangir,348,Agalpur,3758,Uparbahal,120336,Kalasar,288757,Kalasar,419848,419848,Kalasar,307,61,20,226,56,0,0,
100,Odisha,24,Balangir,348,Agalpur,3758,Uparbahal,120336,Mahulpali,288758,Mahulpali,419846,419846,Mahulpali,666,85,52,529,182,30,0,
101,Odisha,24,Balangir,348,Agalpur,3758,Uparbahal,120336,Nuapali,288759,Nuapali,419847,419847,Nuapali,829,144,30,655,209,209,0,
102,Odisha,24,Balangir,348,Agalpur,3758,Uparbahal,120336,Uparabahal,288760,Uparabahal,419865,419865,Uparabahal,1898,372,116,1410,570,570,0,
103,Odisha,24,Balangir,348,Balangir,3755,Baidipali,120280,Baidipali,288456,Baidipali,420196,420196,Baidipali,822,117,238,467,190,166,0,
104,Odisha,24,Balangir,348,Balangir,3755,Baidipali,120280,Bargaon,607267,Bargaon,420076,420276,Bargaon,984,376,47,561,228,227,0,
105,Odisha,24,Balangir,348,Balangir,3755,Baidipali,120280,Ghusuradungiri,288457,Ghusuradungri,420182,420182,Ghusuradungri,241,95,70,76,55,0,0,
106,Odisha,24,Balangir,348,Balangir,3755,Baidipali,120280,Kalijharan,288460,Kalijharan,420249,420278,Kalijharan,386,86,35,265,115,100,0,
107,Odisha,24,Balangir,348,Balangir,3755,Baidipali,120280,Prataprudrapur,288459,Prataprudrapur,420277,420277,Prataprudrapur,431,118,114,199,129,0,0,
108,Odisha,24,Balangir,348,Balangir,3755,Baidipali,120280,Taljharan,288458,Taljharan,420181,420181,Taljharan,306,65,101,140,69,0,0,
109,Odisha,24,Balangir,348,Balangir,3755,Barapudgia,120278,Barapudgia,288450,Barapudgia,420184,420184,Barapudgia,1482,335,572,575,311,0,0,
110,Odisha,24,Balangir,348,Balangir,3755,Barapudgia,120278,Barpita,288455,Barpita,420186,420186,Barpita,740,110,195,435,186,0,0,
111,Odisha,24,Balangir,348,Balangir,3755,Barapudgia,120278,Hardatal,288396,Hardatal,420132,420132,Hardatal,1490,375,355,760,340,0,0,
112,Odisha,24,Balangir,348,Balangir,3755,Barapudgia,120278,Karlapita,288451,Karlapita,420195,420124,Karlapita,1337,225,431,681,285,285,0,
113,Odisha,24,Balangir,348,Balangir,3755,Barapudgia,120278,Kermeli,288452,Kermeli,420185,420185,Kermeli,990,266,64,660,213,213,0,
114,Odisha,24,Balangir,348,Balangir,3755,Barapudgia,120278,Kutensilet,288453,Kutensilat,420130,420130,Kutensilat,455,125,120,210,116,0,0,
115,Odisha,24,Balangir,348,Balangir,3755,Barapudgia,120278,Saraspita,288454,Saraspita,420193,420193,Saraspita,635,70,395,170,132,0,0,
116,Odisha,24,Balangir,348,Balangir,3755,Barkani,120260,Aenlachuan,288365,Aenlachuan,420233,420233,Aenlachuan,616,170,66,380,149,124,0,
117,Odisha,24,Balangir,348,Balangir,3755,Barkani,120260,Barkani,288366,Barkani,420235,420135,Barkani,633,166,252,215,152,152,0,
118,Odisha,24,Balangir,348,Balangir,3755,Barkani,120260,Makadchuan,288367,Makadchuan,420244,420244,Makadchuan,663,226,261,176,189,169,0,
119,Odisha,24,Balangir,348,Balangir,3755,Barkani,120260,Narayanpur,288368,Narayanpur,420236,420236,Narayanpur,292,81,136,75,95,0,0,
120,Odisha,24,Balangir,348,Balangir,3755,Barkani,120260,Pandrapita,288369,Pandrapita,420234,420234,Pandrapita,800,401,34,365,193,0,94,
121,Odisha,24,Balangir,348,Balangir,3755,Bhundi Muhan,120254,Bhundimuhan,288349,Bhundimuhan,420119,420119,Bhundimuhan,884,203,266,415,218,0,0,
122,Odisha,24,Balangir,348,Balangir,3755,Bhundi Muhan,120254,Kakhal,288352,Kakhal,420118,420118,Kakhal,608,160,120,328,127,0,0,
123,Odisha,24,Balangir,348,Balangir,3755,Bhundi Muhan,120254,Kankara,288343,Kankara,420117,420117,Kankara,690,51,399,240,187,0,0,
124,Odisha,24,Balangir,348,Balangir,3755,Bhundi Muhan,120254,Karlapita,288344,Karlapita,420124,420195,Karlapita,303,95,10,198,77,0,0,
125,Odisha,24,Balangir,348,Balangir,3755,Bhundi Muhan,120254,Sargadpali,288348,Sargadpali,420126,420126,Sargadpali,392,35,235,122,110,0,0,
126,Odisha,24,Balangir,348,Balangir,3755,Bhutiar Bahal,120277,Bhutiar Bahal,288445,Bhutiarbahal,420306,420306,Bhutiarbahal,2052,769,30,1253,510,467,0,
127,Odisha,24,Balangir,348,Balangir,3755,Bhutiar Bahal,120277,Kuthur Lla,288446,Kuthurla,420349,420349,Kuthurla,1508,345,68,1095,359,359,0,
128,Odisha,24,Balangir,348,Balangir,3755,Bhutiar Bahal,120277,Naranpur,288447,Naranpur,420347,420347,Naranpur,255,25,215,15,54,40,0,
129,Odisha,24,Balangir,348,Balangir,3755,Bhutiar Bahal,120277,Nuniadhipa,288448,Nuniadhipa,420350,420350,Nuniadhipa,270,65,10,195,61,28,0,
130,Odisha,24,Balangir,348,Balangir,3755,Bhutiar Bahal,120277,Rajamunda,288449,Rajamunda,420307,420307,Rajamunda,618,135,23,460,145,102,0,
131,Odisha,24,Balangir,348,Balangir,3755,Bidighat,120276,Bidighat,288443,Bidighat,420275,420275,Bidighat,1490,162,851,477,343,289,0,
132,Odisha,24,Balangir,348,Balangir,3755,Bidighat,120276,Chantimunda,288442,Chantimunda,420273,420273,Chantimunda,786,22,284,480,200,200,0,
133,Odisha,24,Balangir,348,Balangir,3755,Bidighat,120276,Janakpur,288444,Janakpur,420274,420274,Janakpur,434,0,128,306,107,105,0,
134,Odisha,24,Balangir,348,Balangir,3755,Bidighat,120276,Kot,288441,Kot,420283,420283,Kot,252,68,68,116,66,54,0,
135,Odisha,24,Balangir,348,Balangir,3755,Chandan Bhati,120275,Badighor,288436,Badighor,420106,420106,Badighor,590,178,10,402,148,102,0,
136,Odisha,24,Balangir,348,Balangir,3755,Chandan Bhati,120275,Baghala,288437,Baghala,420043,420043,Baghala,1286,196,32,1058,323,124,0,
137,Odisha,24,Balangir,348,Balangir,3755,Chandan Bhati,120275,Chandanbhati,288438,Chandanbhati,420044,420044,Chandanbhati,2764,435,172,2157,728,567,0,
138,Odisha,24,Balangir,348,Balangir,3755,Chandan Bhati,120275,Salepali,288439,Salepali,420107,420107,Salepali,989,215,635,139,232,15,0,
139,Odisha,24,Balangir,348,Balangir,3755,Chandan Bhati,120275,Sindorbahal,288440,Sindorbahal,420105,420105,Sindorbahal,1074,240,27,807,207,169,0,
140,Odisha,24,Balangir,348,Balangir,3755,Chikal Bahal,120283,Bandha Keda,288465,Banakeda,420279,420279,Banakeda,434,42,96,296,106,105,0,
141,Odisha,24,Balangir,348,Balangir,3755,Chikal Bahal,120283,Chikalbahal,607270,Chikalbahal,420282,420282,Chikalbahal,1804,352,557,895,437,311,0,
142,Odisha,24,Balangir,348,Balangir,3755,Chikal Bahal,120283,Dhauradadar,607271,Dhauradadar,420281,420281,Dhauradadar,210,62,105,43,53,0,0,
143,Odisha,24,Balangir,348,Balangir,3755,Chikal Bahal,120283,Fatkara,607272,Fatkara,420284,420284,Fatkara,902,142,369,391,232,232,0,
144,Odisha,24,Balangir,348,Balangir,3755,Chudapali,120261,Chudapali,288372,Chudapali,420188,420188,Chudapali,2938,431,709,1798,632,9,0,
145,Odisha,24,Balangir,348,Balangir,3755,Chudapali,120261,Daupali,288374,Daupali,420189,420189,Daupali,318,35,20,263,79,0,0,
146,Odisha,24,Balangir,348,Balangir,3755,Chudapali,120261,Dhulusar,288375,Dhulusar,420187,420187,Dhulusar,1358,189,431,738,376,0,0,
147,Odisha,24,Balangir,348,Balangir,3755,Chudapali,120261,Dumerpita,607273,Chudapali,420188,420127,Dumerpita,325,42,5,278,63,0,0,
148,Odisha,24,Balangir,348,Balangir,3755,Chudapali,120261,Sana Telenipalli,288373,Santelen,420128,420128,Santelen,953,112,105,736,228,0,0,
149,Odisha,24,Balangir,348,Balangir,3755,Jhankar Pali,120263,Chareimara,288382,Chareimara,420108,420108,Chareimara,268,102,0,166,67,67,0,
150,Odisha,24,Balangir,348,Balangir,3755,Jhankar Pali,120263,Dudukasira,288385,Dudukasira,420134,420134,Dudukasira,895,150,432,313,215,202,0,
151,Odisha,24,Balangir,348,Balangir,3755,Jhankar Pali,120263,Gedabanji,288383,Gedabanji,420183,420183,Gedabanji,388,92,209,87,102,0,0,
152,Odisha,24,Balangir,348,Balangir,3755,Jhankar Pali,120263,Haripali,288386,Haripali,420111,420111,Haripali,614,109,95,410,135,0,0,
153,Odisha,24,Balangir,348,Balangir,3755,Jhankar Pali,120263,Jhankarpali,288387,Jhankarpali,420133,420133,Jhankarpali,1176,142,293,741,234,0,0,
154,Odisha,24,Balangir,348,Balangir,3755,Jhankar Pali,120263,Sialbahali,288389,Sialbahali,420110,420110,Sialbahali,1012,252,329,431,255,253,0,
155,Odisha,24,Balangir,348,Balangir,3755,Khallia Pali,120264,Dhamansar,288390,Dhamanasar,419966,419966,Dhamanasar,408,62,102,244,102,102,0,
156,Odisha,24,Balangir,348,Balangir,3755,Khallia Pali,120264,Khaliapali,288392,Khaliapali,419968,419968,Khaliapali,1056,252,6,798,313,195,0,
157,Odisha,24,Balangir,348,Balangir,3755,Khallia Pali,120264,Kirabahal,288391,Kulerbahali,420095,419970,Kirabahal,826,92,5,729,181,94,0,
158,Odisha,24,Balangir,348,Balangir,3755,Khallia Pali,120264,Ramsingha,288393,Ramsingha,419967,419967,Ramsingha,489,188,31,270,127,127,0,
159,Odisha,24,Balangir,348,Balangir,3755,Khallia Pali,120264,Semelia,288394,Semelia,419969,419969,Semelia,257,84,0,173,54,20,0,
160,Odisha,24,Balangir,348,Balangir,3755,Khujen Palli,120285,Bagbhadi,288470,Bagbhadi,420201,420201,Bagbhadi,666,102,52,512,153,0,0,
161,Odisha,24,Balangir,348,Balangir,3755,Khujen Palli,120285,Dabkani,288471,Dabkani,420232,420232,Dabkani,565,102,0,463,144,0,0,
162,Odisha,24,Balangir,348,Balangir,3755,Khujen Palli,120285,Kalsaipali,288473,Kalsaipali,420200,420200,Kalsaipali,495,122,5,368,113,100,0,
163,Odisha,24,Balangir,348,Balangir,3755,Khujen Palli,120285,Khujenpali,288472,Khujenpali,420199,420199,Khujenpali,2138,499,300,1339,505,0,0,
164,Odisha,24,Balangir,348,Balangir,3755,Khuntpalli,120265,Badatelenpali,288395,Badtelen,420129,420129,Badtelen,558,125,393,40,152,0,0,
165,Odisha,24,Balangir,348,Balangir,3755,Khuntpalli,120265,Khagasabahal,288397,Khagasabahal,420115,420115,Khagasabahal,574,135,226,213,174,0,0,
166,Odisha,24,Balangir,348,Balangir,3755,Khuntpalli,120265,Khuntpali,288398,Khuntpali,420131,420131,Khuntpali,1277,152,172,953,270,0,0,
