S.No.,State,StateId,District,DistrictId,Block,BlockId,Panchayat,PanchayatId,Village,Villageid,Census Village Name,Census Village Code,LGD Villageid,LGD Village Name,Tot Pop,SC Pop,ST Pop,GEN Pop,No. of House Holds,House Connection Provided as on 01/04/2024,Houseconnection Provided in 2024-2025 including private connection,Status
71,Odisha,24,Ganjam,351,ASKA,3795,KHANDADEULI,121050,BELAPADA,293963,Belapada,411282,411282,Belapada,38,0,38,0,11,11,0,
72,Odisha,24,Ganjam,351,Aska,3795,Khandadeuli,121050,Goudagotha,294026,Goudagotha,411267,411267,Goudagotha,333,118,0,215,69,69,0,
73,Odisha,24,Ganjam,351,Aska,3795,Khandadeuli,121050,Khandabharatapalli,294023,Khandabharatapalli,411290,411290,Khandabharatapalli,55,0,54,1,19,19,0,
74,Odisha,24,Ganjam,351,Aska,3795,Khandadeuli,121050,Khandadeuli,294025,Khandadeuali,411284,411249,Khandadeuli,1692,172,0,1520,316,316,0,
75,Odisha,24,Ganjam,351,Aska,3795,Khandadeuli,121050,Kornoli,294024,Kornoli,411272,411272,Kornoli,1720,75,0,1645,308,308,0,
76,Odisha,24,Ganjam,351,Aska,3795,Khandadeuli,121050,Nuagan,294022,Nuagan,411285,411285,Nuagan,788,42,0,746,145,145,0,
77,Odisha,24,Ganjam,351,Aska,3795,Khandadeuli,121050,Samaiguda,294020,Samaiguda,411289,411289,Samaiguda,697,15,0,682,140,140,0,
78,Odisha,24,Ganjam,351,Aska,3795,Khandadeuli,121050,Simakhai,294021,Simakhai,411288,411288,Simakhai,229,18,0,211,45,38,0,
79,Odisha,24,Ganjam,351,Aska,3795,Kharia,121036,Dhunkuni,293981,Dhunkuni,411237,411237,Dhunkuni,658,23,0,635,132,132,0,
80,Odisha,24,Ganjam,351,Aska,3795,Kharia,121036,Ghatakuri,293980,Ghatakuri,411255,411255,Ghatakuri,1750,189,0,1561,411,379,0,
81,Odisha,24,Ganjam,351,Aska,3795,Kharia,121036,Kharia,293979,Kharia,411236,411236,Kharia,2900,282,0,2618,647,585,0,
82,Odisha,24,Ganjam,351,Aska,3795,Kharia,121036,Kotinada,293976,Kotinada,411256,411256,Kotinada,2045,276,3,1766,430,241,0,
83,Odisha,24,Ganjam,351,Aska,3795,Kharia,121036,Sahapur,293977,Sahapur,411235,411195,Sahaspur,655,188,0,467,131,131,0,
84,Odisha,24,Ganjam,351,Aska,3795,Kharia,121036,Sandhinuapalli,293978,Sandhinuapalli,411234,411234,Sandhinuapalli,480,86,0,394,141,141,0,
85,Odisha,24,Ganjam,351,Aska,3795,Mangalapur,121044,Mangalapur,294004,Mangalapur,411248,411248,Mangalapur,2897,448,0,2449,651,286,0,
86,Odisha,24,Ganjam,351,Aska,3795,Mangalapur,121044,Nabaratnapur,294003,Nabaratnapur,411227,411227,Nabaratnapur,1528,76,0,1452,301,263,0,
87,Odisha,24,Ganjam,351,Aska,3795,Munigadi,121038,Banthapalli,293988,Banthapalli,410730,410730,Banthapalli,390,91,0,299,87,87,0,
88,Odisha,24,Ganjam,351,Aska,3795,Munigadi,121038,Malati,293986,Malati,410737,410737,Malati,1295,77,0,1218,290,0,0,
89,Odisha,24,Ganjam,351,Aska,3795,Munigadi,121038,Munigadi,293987,Munigadi,410736,410736,Munigadi,2113,457,0,1656,406,369,0,
90,Odisha,24,Ganjam,351,Aska,3795,Munigadi,121038,Singipur,293985,Singipur,410729,410729,Singipur,1237,106,0,1131,259,259,0,
91,Odisha,24,Ganjam,351,Aska,3795,Nalabanta,121032,Charamaria,293962,Charamaria,411274,411274,Charamaria,876,78,0,798,151,70,0,
92,Odisha,24,Ganjam,351,Aska,3795,Nalabanta,121032,Khadabhaga,293961,Khadabhaga,411273,411273,Khadabhaga,956,130,0,826,190,169,0,
93,Odisha,24,Ganjam,351,ASKA,3795,NALABANTA,121032,NALABANTA,293960,Nalabanta,411271,411271,Nalabanta,3130,506,0,2624,650,110,0,
94,Odisha,24,Ganjam,351,Aska,3795,Nalabanta,121032,Pataliguda,293959,Pataliguda,411270,411270,Pataliguda,671,337,0,334,139,139,0,
95,Odisha,24,Ganjam,351,Aska,3795,Nimina,121043,Khadaravali,294002,Khadaravali,410762,410762,Khadaravali,1265,153,44,1068,265,265,0,
96,Odisha,24,Ganjam,351,Aska,3795,Nimina,121043,Nimina,294001,Nimina,410759,410759,Nimina,3618,631,92,2895,763,291,0,
97,Odisha,24,Ganjam,351,Aska,3795,Pandiapathara,121035,Bajrakote,293973,Bajrakote,411219,411219,Bajrakote,628,587,0,41,154,154,0,
98,Odisha,24,Ganjam,351,Aska,3795,Pandiapathara,121035,Narayanapur,293972,Narayanpur,411218,411218,Narayanpur,179,108,0,71,43,43,0,
99,Odisha,24,Ganjam,351,Aska,3795,Pandiapathara,121035,Pandiapathara,293975,Pandiapathara,411216,411216,Pandiapathara,2097,539,1,1557,446,446,0,
100,Odisha,24,Ganjam,351,Aska,3795,Pandiapathara,121035,Sunapalli,293974,Sunapalli,411217,411217,Sunapalli,698,96,0,602,152,152,0,
101,Odisha,24,Ganjam,351,Aska,3795,Sidhhanai,121053,Badagada,294034,Badagada,411205,411205,Badagada,955,215,0,740,219,219,0,
102,Odisha,24,Ganjam,351,Aska,3795,Sidhhanai,121053,Sidhanai,294035,Sidhanai,411221,411221,Sidhanai,2342,581,150,1611,567,500,0,
103,Odisha,24,Ganjam,351,Beguniapada,3804,Angargaom,121210,Angargan,294949,Angargan,411610,411610,Angaragaon,3232,1235,5,1992,740,740,0,
104,Odisha,24,Ganjam,351,Beguniapada,3804,Angargaom,121210,Boriasahi,294948,Boriasahi,411607,411607,Boriasahi,173,55,60,58,43,43,0,
105,Odisha,24,Ganjam,351,Beguniapada,3804,Angargaom,121210,Farkapali,294951,Pharkapalli,411623,411623,Pharkapalli,276,0,0,276,59,59,0,
106,Odisha,24,Ganjam,351,Beguniapada,3804,Angargaom,121210,Jilunda,294947,Gilinda,411617,411617,Gilinda,62,0,62,0,14,5,0,
107,Odisha,24,Ganjam,351,Beguniapada,3804,Angargaom,121210,Nuagada,294950,Nuagada,411620,411620,Nuagada,1829,49,0,1780,373,369,0,
108,Odisha,24,Ganjam,351,Beguniapada,3804,Angargaom,121210,Sankhabhomi,294946,sankhabhomi,411616,411616,SANKHABHUMI,494,474,0,20,112,24,0,
109,Odisha,24,Ganjam,351,Beguniapada,3804,B.k.khama,121211,Badakhairakhama,294952,Badakhairakhama,411665,411665,Badakhairakhama,1142,99,0,1043,225,225,0,
110,Odisha,24,Ganjam,351,Beguniapada,3804,B.k.khama,121211,Dwarasuni,294957,Dwarasuni,411651,411651,DUARASUNI,367,123,0,244,86,86,0,
111,Odisha,24,Ganjam,351,Beguniapada,3804,B.k.khama,121211,Haripur,294953,Haripur,411636,411636,Haripur,581,93,0,488,149,149,0,
112,Odisha,24,Ganjam,351,Beguniapada,3804,B.k.khama,121211,Khandipadanuapalli,294954,Khandipadanuapalli,411667,411667,Khandipadanuapalli,590,6,22,562,114,114,0,
113,Odisha,24,Ganjam,351,Beguniapada,3804,B.k.khama,121211,N.gunjabala,294961,Gunjabala,411666,411666,Gunjabala,994,124,7,863,201,201,0,
114,Odisha,24,Ganjam,351,Beguniapada,3804,B.k.khama,121211,Paikapada,294960,Paikapada,411631,411631,Paikapada,800,19,17,764,195,195,0,
115,Odisha,24,Ganjam,351,BEGUNIAPADA,3804,B.K.KHAMA,121211,PALASAPALLI,294955,Palasapalli,411677,411677,Palasapalli,19,16,0,3,5,0,0,
116,Odisha,24,Ganjam,351,Beguniapada,3804,B.k.khama,121211,Ragapur,294956,Ragapur,411678,411678,Ragapur,688,149,0,539,160,160,0,
117,Odisha,24,Ganjam,351,Beguniapada,3804,B.k.khama,121211,Sardhapur,294958,Sardhapur,411669,411669,Saradhapur,1467,583,31,853,331,331,0,
118,Odisha,24,Ganjam,351,Beguniapada,3804,B.k.khama,121211,Thuamula,294959,Thuamula,411668,411668,Thuamula,219,35,0,184,53,29,0,
119,Odisha,24,Ganjam,351,Beguniapada,3804,Beguniapada,121214,Beguniapada,294969,Beguniapada,411730,411730,Beguniapada,2600,250,1,2349,650,304,0,
120,Odisha,24,Ganjam,351,Beguniapada,3804,Beguniapada,121214,Jagati,294970,Jagati,411743,411743,Jagati,2781,680,5,2096,597,0,0,
121,Odisha,24,Ganjam,351,Beguniapada,3804,Beruanbadi,121212,Beruhanbadi,294964,Beruhanbadi,411727,411727,Beruhanbadi,2151,635,4,1512,550,550,0,
122,Odisha,24,Ganjam,351,Beguniapada,3804,Beruanbadi,121212,Ramapalli,294962,Ramapalli,411719,411719,Ramapalli,1268,12,0,1256,245,245,0,
