S.No.,State,StateId,District,DistrictId,Block,BlockId,Panchayat,PanchayatId,Village,Villageid,Census Village Name,Census Village Code,LGD Villageid,LGD Village Name,Tot Pop,SC Pop,ST Pop,GEN Pop,No. of House Holds,House Connection Provided as on 01/04/2024,Houseconnection Provided in 2024-2025 including private connection,Status
16,Odisha,24,CUTTACK,345,BADAMBA,3723,SANABARSINGH,119643,KHALIMATI,698262,,0,0,,411,18,321,72,70,0,0,Villages taken from SBM
16,Odisha,24,Cuttack,345,ATHAGARA,3721,BHOGARA,298557,RADHARAMANPUR,668143,,,399248,Radhasaranpur,188,0,0,188,41,0,0,
17,Odisha,24,CUTTACK,345,BANKI,3725,BAIDDESWAR,119711,KOTHAPATNA,699199,,0,0,,512,0,0,512,91,0,0,Villages taken from SBM
17,Odisha,24,Cuttack,345,Athagara,3721,Bhogara,298557,Totapada,283206,Totapada,399249,399249,Totapada,1108,11,7,1090,217,7,0,
18,Odisha,24,Cuttack,345,Athagara,3721,Chhagaon,119593,Baghua,283117,Badabhuindesh,399053,399167,Baghua,112,56,0,56,39,0,0,
18,Odisha,24,CUTTACK,345,BANKI,3725,BAIDDESWAR,119711,NATERI,701896,,0,0,,742,53,0,689,143,0,0,Villages taken from SBM
19,Odisha,24,CUTTACK,345,BANKI,3725,BAIDDESWAR,119711,RAMESWAR,699204,,0,0,,15,5,5,5,11,0,0,Villages taken from SBM
19,Odisha,24,Cuttack,345,Athagara,3721,Chhagaon,119593,Charabhaunri,283115,Charabhaunri,399175,399175,Charabhaunri,245,33,0,212,55,0,0,
20,Odisha,24,Cuttack,345,Athagara,3721,Chhagaon,119593,Chhagan,283112,Chhagan,399179,399179,Chhagan,1438,72,6,1360,273,107,0,
20,Odisha,24,Cuttack,345,Banki,3725,BALABHADRAPUR,119703,GOPINATHPUR,703783,,0,398840,GOPINATHPUR,0,0,0,0,1,0,0,Villages taken from SBM
21,Odisha,24,CUTTACK,345,BANKI,3725,KALAPATHAR,119706,JAYARAMDASPATNA,702004,,0,0,,78,0,0,78,6,0,0,Villages taken from SBM
21,Odisha,24,Cuttack,345,Athagara,3721,Chhagaon,119593,Mantiri,283113,Mantiri,399221,399221,Mantiri,315,45,200,70,67,4,0,
22,Odisha,24,Cuttack,345,Athagara,3721,Chhagaon,119593,"Prabatia, Parabatia",283114,Prabatia,399178,399178,Prabatia,603,0,0,603,149,0,0,
22,Odisha,24,CUTTACK,345,BANKI,3725,KALAPATHAR,119706,LEMBERI,699198,,0,0,,2098,52,0,2046,268,0,0,Villages taken from SBM
23,Odisha,24,CUTTACK,345,BANKI,3725,KALAPATHAR,119706,MADHUPALLI,701769,,0,0,,161,0,0,161,22,0,0,Villages taken from SBM
23,Odisha,24,Cuttack,345,Athagara,3721,Chhagaon,119593,Sarakuan,283118,Sarakuan,399159,399159,Sarakuan,319,0,16,303,61,0,0,
24,Odisha,24,Cuttack,345,Athagara,3721,Chhagaon,119593,Sasanga,283116,Sasanga,399170,399170,Sasanga,1374,0,0,1374,280,0,0,
24,Odisha,24,CUTTACK,345,BANKI,3725,KALAPATHAR,119706,MADHUPALLI PATNA,698266,,0,0,,331,40,0,291,32,0,0,Villages taken from SBM
25,Odisha,24,CUTTACK,345,BANKI,3725,KALIPOI,119707,CHADHEIBANDHA PATNA,701770,,0,0,,260,23,1,236,16,0,0,Villages taken from SBM
25,Odisha,24,Cuttack,345,Athagara,3721,Dalabhaga,119619,Champia,283286,Champia,399226,399226,Champia,536,154,0,382,126,58,0,
26,Odisha,24,Cuttack,345,Athagara,3721,Dalabhaga,119619,Chhenkhinuagaon,283284,Chhenakhianuagan,399224,399224,Chhenakhianuagan,486,9,116,361,104,37,0,
26,Odisha,24,CUTTACK,345,BANKI,3725,KIAPALA,119699,KUMUSARA,702005,,0,0,,0,0,0,0,16,0,0,Villages taken from SBM
27,Odisha,24,Cuttack,345,Banki,3725,NUAGAN,298523,JOKILADESH,704072,,0,398855,JOKILADESH,0,0,0,0,1,0,0,Villages taken from SBM
27,Odisha,24,Cuttack,345,Athagara,3721,Dalabhaga,119619,Dalabhaga,283285,Dalabhaga,399225,399225,Dalabhaga,1247,83,111,1053,265,257,0,
28,Odisha,24,CUTTACK,345,BANKI,3725,PUINCHA,119698,PANIGRAHIPUR PATNA,702002,,0,0,,232,54,0,178,41,0,0,Villages taken from SBM
28,Odisha,24,Cuttack,345,Athagara,3721,Dhaipur,119594,Dahipur,283119,Dhaipur,399069,399069,Dhaipur,1586,76,0,1510,314,314,0,
29,Odisha,24,Cuttack,345,Athagara,3721,Dhaipur,119594,"Gadadahr Pur, Gadadhar Pur",283127,Gadadharpur,399071,399071,Gadadharpur,563,0,30,533,98,84,0,
29,Odisha,24,CUTTACK,345,BANKI,3725,PUINCHA,119698,PUNICHA,702003,,0,0,,733,18,0,715,272,0,0,Villages taken from SBM
30,Odisha,24,CUTTACK,345,BANKI- DAMPARA,3726,DURGAPUR,119723,RAMACHANDRA PUR,699201,,0,0,,2819,389,0,2430,681,0,0,Villages taken from SBM
30,Odisha,24,Cuttack,345,Athagara,3721,Dhaipur,119594,Radhaprasanpur,283120,Radhaprasanapur,399067,399067,Radhaprasanapur,137,0,0,137,27,0,0,
31,Odisha,24,Cuttack,345,Athagara,3721,Dhaipur,119594,Somnathpur,283128,Somanathpur,399074,399074,Somanathpur,197,0,0,197,57,13,0,
31,Odisha,24,CUTTACK,345,BANKI- DAMPARA,3726,SIMILIPUR,119719,MUKUNDPUR (CHARIGHARIA),699200,,0,0,,1298,282,282,734,266,0,0,Villages taken from SBM
32,Odisha,24,CUTTACK,345,BARANGA,3714,KHALARDA,119436,SINGHALA,702242,,0,0,,1262,276,3,983,458,0,0,Villages taken from SBM
32,Odisha,24,Cuttack,345,Athagara,3721,Dhurusia,119595,Baudhapur,283139,Barada,399944,399233,Baudhapur,333,0,0,333,46,44,0,
33,Odisha,24,Cuttack,345,Athagara,3721,Dhurusia,119595,Bhuinbarei,283134,Bhuinbarei,399239,399239,Bhuinbarei,203,18,8,177,38,38,0,
33,Odisha,24,CUTTACK,345,BARANGA,3714,KORKORA,119448,SABALA,698313,,0,0,,564,346,2,216,138,0,0,Villages taken from SBM
34,Odisha,24,CUTTACK,345,BARANGA,3714,KURANGAPRADHAN,119437,ADDA,698311,,0,0,,247,158,0,89,49,0,0,Villages taken from SBM
34,Odisha,24,Cuttack,345,Athagara,3721,Dhurusia,119595,Dhurusia,283132,Dhurusia,399237,399237,Dhurusia,2199,294,66,1839,366,343,0,
35,Odisha,24,Cuttack,345,Athagara,3721,Dhurusia,119595,Gopalprasad,283138,Gopalprasad,399232,399232,Gopalprasad,917,6,209,702,185,69,0,
35,Odisha,24,CUTTACK,345,BARANGA,3714,KURANGASASAN,119439,BADA JHARILO,702243,,0,0,,1389,501,0,888,342,0,0,Villages taken from SBM
36,Odisha,24,CUTTACK,345,BARANGA,3714,KURANGASASAN,119439,KURANGA SASAN,698312,,0,0,,2214,658,186,1370,781,0,0,Villages taken from SBM
36,Odisha,24,Cuttack,345,Athagara,3721,Dhurusia,119595,Jagmohanpur,283135,Jagmohanpur,399238,399238,Jagmohanpur,207,0,0,207,46,46,0,
37,Odisha,24,Cuttack,345,Athagara,3721,Dhurusia,119595,Jenapur,283137,Jenapur,399234,399234,Jenapur,296,14,0,282,78,0,0,
37,Odisha,24,CUTTACK,345,BARANGA,3714,KURANGASASAN,119439,NACHHIPUR,694290,,0,0,,1775,358,11,1406,38,0,0,Villages taken from SBM
38,Odisha,24,CUTTACK,345,BARANGA,3714,NAGARI,119438,KHANDA GARH,698744,,0,0,,702,373,0,329,121,0,0,Villages taken from SBM
38,Odisha,24,Cuttack,345,Athagara,3721,Dhurusia,119595,Keutapada,283136,Keutapada,399236,399236,Keutapada,505,0,131,374,115,115,0,
39,Odisha,24,Cuttack,345,Athagara,3721,Dorada,119596,Chunapada,283145,Chunapada,399086,399086,Chunapada,379,26,0,353,88,74,0,
39,Odisha,24,CUTTACK,345,BARANGA,3714,SAINSO,119442,PURUSOTTAMPUR,698745,,0,0,,663,397,0,266,235,0,0,Villages taken from SBM
40,Odisha,24,CUTTACK,345,CUTTACKSADAR,3713,KHANDEITA,119421,KHADICHUANDEULI,701900,,0,0,,1853,448,448,957,18,0,0,Villages taken from SBM
40,Odisha,24,Cuttack,345,Athagara,3721,Dorada,119596,Dorada,638179,Dorada,399085,399085,Dorada,1277,75,2,1200,281,271,0,
41,Odisha,24,CUTTACK,345,CUTTACKSADAR,3713,KISHORENAGAR,119432,KISHAN NAGAR,698310,,0,0,,2029,515,0,1514,527,0,0,Villages taken from SBM
41,Odisha,24,Cuttack,345,Athagara,3721,Dorada,119596,Gopinathpur,283144,Gopinathapur,399083,399083,Gopinathapur,836,141,0,695,165,124,0,
42,Odisha,24,Cuttack,345,Athagara,3721,Dorada,119596,Gundichapur,283142,Gundichapur,399088,399088,Gundichapur,860,178,35,647,187,55,0,
42,Odisha,24,CUTTACK,345,MAHANGA,3720,ANANDAPUR,271306,BANJITHUTHA,702006,,0,0,,0,0,0,0,85,0,0,Villages taken from SBM
43,Odisha,24,CUTTACK,345,MAHANGA,3720,GOPALPUR,119565,DULARPUR,699205,,0,0,,15,5,5,5,20,0,0,Villages taken from SBM
43,Odisha,24,Cuttack,345,Athagara,3721,Dorada,119596,Iswara,638459,Iswara,399084,399084,Iswara,560,34,32,494,128,12,0,
44,Odisha,24,CUTTACK,345,MAHANGA,3720,JALESWARPUR,278074,KANHUPUR,701899,,0,0,,0,0,0,0,273,0,0,Villages taken from SBM
44,Odisha,24,Cuttack,345,Athagara,3721,Dorada,119596,Tarasingha,283146,Tarasingha,399087,399087,Tarasingha,439,0,142,297,97,6,0,
45,Odisha,24,CUTTACK,345,MAHANGA,3720,MULABASANTA,119576,UTTARASAHI (3),702247,,0,0,,314,17,17,280,69,0,0,Villages taken from SBM
45,Odisha,24,Cuttack,345,Athagara,3721,Dorada,119596,Udayapur Desh,638514,Udayapurdesh,399093,907185,Udaypurdesh,426,68,0,358,90,0,0,
46,Odisha,24,CUTTACK,345,MAHANGA,3720,PAIKARAPUR,119573,BALIPADA,701128,,0,0,,251,0,0,251,51,0,0,Villages taken from SBM
46,Odisha,24,Cuttack,345,Athagara,3721,Ghantikhala,119616,Chandrabalishyampur,283140,Chandrabalishyamapur,399228,399228,Chandrabalishyamapur,72,0,69,3,14,0,0,
47,Odisha,24,CUTTACK,345,NARASINGHPUR,3724,BALIJHARI,119684,SHYAM SUNDAR PUR,695458,,0,0,,0,0,0,0,280,0,0,Villages taken from SBM
47,Odisha,24,Cuttack,345,Athagara,3721,Ghantikhala,119616,Ghantikhala,283272,Ghantikhala,399229,399229,Ghantikhala,1543,237,189,1117,316,3,0,
48,Odisha,24,Cuttack,345,Athagara,3721,Ghantikhala,119616,Nidhupur,283273,Nidhipur,399231,399231,Nidhipur,1522,189,2,1331,296,2,0,
48,Odisha,24,Cuttack,345,Narasinghpur,3724,BASANTAPUR,119674,DAKSHYAJAY MANGALPUR,704019,,0,398677,DAKSHYAJAY MANGALPUR,0,0,0,0,1,0,0,Villages taken from SBM
49,Odisha,24,Cuttack,345,Narasinghpur,3724,BOKADA,298563,BOKADA,704074,,0,398615,BOKADA,0,0,0,0,1,0,0,Villages taken from SBM
49,Odisha,24,Cuttack,345,Athagara,3721,Ghantikhala,119616,Radhashyampur,663247,Radhashyampur,399227,399227,Radhashyampur,466,15,398,53,121,0,0,
50,Odisha,24,Cuttack,345,Narasinghpur,3724,EKADAL,119692,BHALIADIHI,703784,,0,398660,BHALIADIHI,0,0,0,0,1,0,0,Villages taken from SBM
50,Odisha,24,Cuttack,345,Athagara,3721,Ghantikhala,119616,Ramashyampur,283274,Ramshyampur,399230,399230,Ramshyampur,248,85,42,121,62,0,0,
51,Odisha,24,CUTTACK,345,NARASINGHPUR,3724,KANPUR,119664,MANPUR,701768,,0,0,,1188,182,0,1006,196,0,0,Villages taken from SBM
51,Odisha,24,Cuttack,345,Athagara,3721,Gobara,119597,Gobara,283149,Gobara,399162,399162,Gobara,3832,293,1860,1679,669,669,0,
52,Odisha,24,Cuttack,345,Athagara,3721,Gobara,119597,Gobara Sasan,283150,Gobarasasan,399161,399161,Gobarasasan,105,0,0,105,24,1,0,
52,Odisha,24,Cuttack,345,Narasinghpur,3724,KANPUR,119664,TAMARA,704073,,0,908162,TAMARA,0,0,0,0,1,0,0,Villages taken from SBM
53,Odisha,24,CUTTACK,345,NARASINGHPUR,3724,KOKALABA,119668,BALIDIHI,698263,,0,0,,0,0,0,0,24,0,0,Villages taken from SBM
53,Odisha,24,Cuttack,345,Athagara,3721,Gobara,119597,"Kaduali Nuagaon, Kadua Nuagaon",283148,Kaduanuagan,399158,399158,Kaduanuagan,562,0,0,562,121,95,0,
54,Odisha,24,Cuttack,345,Athagara,3721,Gobara,119597,Kanthapur,283147,Kanthapur,399160,399160,Kanthapur,181,0,181,0,50,10,0,
54,Odisha,24,CUTTACK,345,NIALI,3716,ALANA,271298,BANASAHI,702007,,0,0,,0,0,0,0,120,0,0,Villages taken from SBM
55,Odisha,24,CUTTACK,345,NIALI,3716,ANLO,119481,GOVIND RAMPATNA,702244,,0,0,,937,500,12,425,159,0,0,Villages taken from SBM
55,Odisha,24,Cuttack,345,Athagara,3721,Gobara,119597,Rajaballavpur,283151,Tarjana,400191,399157,Rajaballavapur,540,0,347,193,133,122,0,
56,Odisha,24,Cuttack,345,Athagara,3721,Gurudijhatia,119598,Chhotiamba,283155,Chhotiamba,399201,399201,Chhotiamba,920,161,108,651,216,204,0,
56,Odisha,24,CUTTACK,345,NIALI,3716,EKBERUAN,236470,KALAKHA,699202,,0,0,,0,0,0,0,403,0,0,Villages taken from SBM
57,Odisha,24,CUTTACK,345,NISCHINTA KOILI,3719,MAHAMMADPUR,271315,BISWANATHPUR,698268,,0,0,,1266,172,172,922,39,0,0,Villages taken from SBM
57,Odisha,24,Cuttack,345,Athagara,3721,Gurudijhatia,119598,Gurudijhatia,283154,Gurudijhatia,399180,399180,Gurudijhatia,1706,329,0,1377,373,368,0,
58,Odisha,24,Cuttack,345,Athagara,3721,Gurudijhatia,119598,Kolathapangi,283153,Kolathapangi,399155,399155,Kolathapangi,1086,185,495,406,210,198,0,
58,Odisha,24,Cuttack,345,Nischintakoili,3719,JIGINPUR,119553,JIGINIPUR,704191,,0,400099,JIGINIPUR,0,0,0,0,1,0,0,Villages taken from SBM
59,Odisha,24,Cuttack,345,Nischintakoili,3719,KATIKATA,119540,NUAGAON,703785,,0,399781,NUAGAON,0,0,0,0,1,0,0,Villages taken from SBM
59,Odisha,24,Cuttack,345,Athagara,3721,Gurudijhatia,119598,Kottar,283152,Kotar,399181,399181,Kotar,1342,435,106,801,295,211,0,
60,Odisha,24,Cuttack,345,Athagara,3721,Gurudijhatia,119598,Pithakhia,283157,Pithakhia,399182,399182,Pithakhia,502,3,149,350,104,72,0,
60,Odisha,24,CUTTACK,345,SALEPUR,3718,ODASINGH,119528,TILIDA,702245,,0,0,,261,39,0,222,1078,0,0,Villages taken from SBM
61,Odisha,24,CUTTACK,345,SALEPUR,3718,SUDHAKHANDA,236480,PATENI,701771,,0,0,,0,0,0,0,79,0,0,Villages taken from SBM
61,Odisha,24,Cuttack,345,ATHAGARA,3721,GURUDIJHATIA,119598,SAURIA,283156,Sauria,399156,399156,Sauria,1333,74,779,480,370,290,0,
62,Odisha,24,Cuttack,345,Athagara,3721,Ichhapur,119599,Arkhapatna,283158,Arakhapatana,399030,399030,Arakhapatana,851,84,0,767,166,104,0,
62,Odisha,24,Cuttack,345,Salipur,3718,BAHUGRAM,119516,JAMALPUR,704246,,0,400042,JAMALPUR,0,0,0,0,1,0,0,Villages taken from SBM
63,Odisha,24,Cuttack,345,Salipur,3718,GUJARPUR,298526,GUJARPUR,704192,,0,400032,GUJARPUR,0,0,0,0,1,0,0,Villages taken from SBM
63,Odisha,24,Cuttack,345,Athagara,3721,Ichhapur,119599,Gudupada,283162,Gudupada,399037,399037,Gudupada,1436,76,35,1325,191,153,0,
64,Odisha,24,Cuttack,345,Athagara,3721,Ichhapur,119599,Ichhapur,283160,Ichhapur,399035,399035,Ichhapur,1111,146,0,965,223,223,0,
64,Odisha,24,Cuttack,345,Salipur,3718,NANDOL,119526,SAMBHUPUR,704247,,0,400022,SAMBHUPUR,0,0,0,0,1,0,0,Villages taken from SBM
65,Odisha,24,Cuttack,345,Salipur,3718,RAMESWAR,119512,BADABHIMRAJPUR,704388,,0,400008,BADABHIMRAJPUR,0,0,0,0,1,0,0,Villages taken from SBM
65,Odisha,24,Cuttack,345,Athagara,3721,Ichhapur,119599,Muktadeipur,283159,Muktadeipur,399031,399031,Muktadeipur,668,136,0,532,189,189,0,
66,Odisha,24,Cuttack,345,Athagara,3721,Ichhapur,119599,Patanda,283161,Patanda,399029,399029,Patanda,1297,472,0,825,301,246,0,
66,Odisha,24,Cuttack,345,Salipur,3718,SATYABHAMAPUR,298528,PURUSOTTAMPUR,704389,,0,907080,PURUSOTTAMPUR,0,0,0,0,1,0,0,Villages taken from SBM
67,Odisha,24,CUTTACK,345,TANGI CHOUDWAR,3717,KOTASAHI,119490,BANDALO,696274,,0,0,,1900,86,0,1814,161,0,0,Villages taken from SBM
67,Odisha,24,Cuttack,345,Athagara,3721,Jenapada,119600,Bhagirathipur,283165,Bhagirathipur,399033,399033,Bhagirathipur,578,0,1,577,104,104,0,
68,Odisha,24,Cuttack,345,Athagara,3721,Jenapada,119600,Jagannathballavpur,283164,Jaganathaballavapur Sasan,399032,399032,Jaganathaballavapur Sasan,102,0,0,102,35,21,0,
68,Odisha,24,Cuttack,345,Tigiria,3722,NUAPATNA,119626,NUAPATNA,704390,,0,398663,NUAPATNA,0,0,0,0,1,0,0,Villages taken from SBM
69,Odisha,24,Cuttack,345,Athagara,3721,Jenapada,119600,Jenapadadal,283167,Jenapadadal,399036,399036,Jenapadadal,951,102,0,849,248,248,0,
70,Odisha,24,Cuttack,345,Athagara,3721,Jenapada,119600,Jenapadadesa,283166,Jenapadadesh,399034,399034,Jenapadadesh,2540,506,0,2034,433,352,0,
71,Odisha,24,Cuttack,345,Athagara,3721,Jenapada,119600,Matikot,283163,Matikot,399028,399028,Matikot,920,523,0,397,151,151,0,
72,Odisha,24,Cuttack,345,Athagara,3721,Joranda,119601,Haridagahir,283173,Haridagahir,399104,399104,Haridagahir,331,19,0,312,75,75,0,
73,Odisha,24,Cuttack,345,Athagara,3721,Joranda,119601,Indipur,283168,Indipur,399081,399081,Indipur,180,0,0,180,32,17,0,
74,Odisha,24,Cuttack,345,Athagara,3721,Joranda,119601,Joranda,283172,Joranda,399080,399080,Joranda,1456,294,3,1159,169,127,0,
75,Odisha,24,Cuttack,345,Athagara,3721,Joranda,119601,Karikol,283169,Karikol,399079,399079,Karikol,1214,378,11,825,315,195,0,
76,Odisha,24,Cuttack,345,Athagara,3721,Joranda,119601,Nauratha,283170,Nauratha,399095,399095,Nauratha,202,36,0,166,31,0,0,
77,Odisha,24,Cuttack,345,Athagara,3721,Joranda,119601,"Paikrepur, Paikarapur",283171,Paikarapur,399082,907505,Paikarapur,58,8,18,32,15,0,0,
78,Odisha,24,Cuttack,345,Athagara,3721,Kandarai,119602,Dalua,283176,Dalua,399206,399206,Dalua,974,134,266,574,282,14,0,
79,Odisha,24,Cuttack,345,Athagara,3721,Kandarai,119602,Kandarei,283174,Kandarei,399208,399208,Kandarei,1630,216,250,1164,374,307,0,
80,Odisha,24,Cuttack,345,Athagara,3721,Kandarai,119602,Kansar,283182,Kansar,399205,399205,Kansar,358,0,323,35,101,0,0,
81,Odisha,24,Cuttack,345,Athagara,3721,Kandarai,119602,Mahalaxmipur,590111,Rameswar,398823,399204,Mahalaxmipur,1017,26,560,431,257,79,0,
82,Odisha,24,Cuttack,345,Athagara,3721,Kandarai,119602,Mantiri,283181,Mantiri,399177,399177,Mantiri,468,0,0,468,104,45,0,
83,Odisha,24,Cuttack,345,Athagara,3721,Kandarai,119602,Sabitripur,283175,Sabitripur,399207,399207,Sabitripur,279,86,0,193,73,0,0,
84,Odisha,24,Cuttack,345,Athagara,3721,Kandarpur,119603,Kandarpur,283186,Kandarpur,399124,399124,Kandarpur,2847,1325,18,1504,596,362,0,
85,Odisha,24,Cuttack,345,Athagara,3721,Kandarpur,119603,Nandailo,283184,Nandailo,399125,399125,Nandailo,433,154,0,279,98,98,0,
86,Odisha,24,Cuttack,345,Athagara,3721,Kandarpur,119603,"Raotarapur, Routrapur",283185,Raotarapur,399126,399126,Raotarapur,356,0,0,356,131,50,0,
87,Odisha,24,Cuttack,345,Athagara,3721,Katakiasahi,119604,Balarampur,283191,Barimula,399986,399120,Balarampur,2442,112,376,1954,250,223,0,
88,Odisha,24,Cuttack,345,Athagara,3721,Katakiasahi,119604,Bandhahata,283190,Bandhahata,399117,399117,Bandhahata,167,0,0,167,70,70,0,
89,Odisha,24,Cuttack,345,Athagara,3721,Katakiasahi,119604,Katika Sahi,283187,Katkiasahi,399118,399118,Katkiasahi,1421,265,0,1156,284,237,0,
90,Odisha,24,Cuttack,345,Athagara,3721,Katakiasahi,119604,Nuagada,283188,Nuagada,399119,399119,Nuagada,564,0,0,564,108,67,0,
91,Odisha,24,Cuttack,345,Athagara,3721,Katakiasahi,119604,Patenigaon.,283189,Patenigan,399121,399121,Patenigan,716,30,5,681,165,108,0,
92,Odisha,24,Cuttack,345,Athagara,3721,Khuntakata,119606,Khuntakata,283198,Khuntakata,399048,399048,Khuntakata,2961,969,55,1937,656,268,0,
93,Odisha,24,Cuttack,345,Athagara,3721,Khuntakata,119606,Mahidhar Pur,283199,Mahidharpur,399058,399058,Mahidharpur,642,48,0,594,150,115,0,
94,Odisha,24,Cuttack,345,Athagara,3721,Khuntakata,119606,Nuabandha,283201,Nuabandha,399051,399051,Nuabandha,1570,44,236,1290,373,289,0,
95,Odisha,24,Cuttack,345,Athagara,3721,Khuntakata,119606,Radhadarsanpur,283200,Radhadarsanpur,399059,399059,Radhadarsanpur,503,60,0,443,95,33,0,
96,Odisha,24,Cuttack,345,Athagara,3721,Khuntakata,119606,Radhamohan Pur,283202,Radhamohanpur,399063,399063,Radhamohanpur,320,0,0,320,62,38,0,
97,Odisha,24,Cuttack,345,Athagara,3721,Khuntakata,119606,Regedapada,283197,Regedapada,399049,399049,Regedapada,1573,88,0,1485,314,234,0,
