S.No.,State,StateId,District,DistrictId,Block,BlockId,Panchayat,PanchayatId,Village,Villageid,Census Village Name,Census Village Code,LGD Villageid,LGD Village Name,Tot Pop,SC Pop,ST Pop,GEN Pop,No. of House Holds,House Connection Provided as on 01/04/2024,Houseconnection Provided in 2024-2025 including private connection,Status
64,Odisha,24,Nuapada,366,BODEN,3918,NAGPADA,123720,NAGPADA,312884,Nagpada,421924,421924,Nagpada,965,165,738,62,243,243,0,
65,Odisha,24,Nuapada,366,BODEN,3918,NAGPADA,123720,SIRLI,312886,Sirli,421925,421925,Sirli,1321,199,1015,107,386,386,0,
66,Odisha,24,Nuapada,366,BODEN,3918,PALSADA,298235,DURKAMUNDA(KALA),312894,Durkamunda(Kala),422079,422067,Dudukamunda (Khurd),691,295,48,348,140,140,0,
67,Odisha,24,Nuapada,366,BODEN,3918,PALSADA,298235,PALASADA,312891,Palasada,422077,422077,Palasada,2484,77,631,1776,487,487,0,
68,Odisha,24,Nuapada,366,BODEN,3918,PALSADA,298235,SALEPADA,312893,Salepada,422068,422068,Salepada,340,8,332,0,83,83,0,
69,Odisha,24,Nuapada,366,BODEN,3918,PHARASARA,123717,AMBAGUDA,312869,Ambaguda,422108,422108,Ambaguda,1911,242,192,1477,506,506,0,
70,Odisha,24,Nuapada,366,BODEN,3918,PHARASARA,123717,BAKULIKHUNTI(KALA),312866,Bakulikhunti(Kala),422115,422115,Bakulikhunti(Kala),1133,74,677,382,324,324,0,
71,Odisha,24,Nuapada,366,BODEN,3918,PHARASARA,123717,BHERUMAL,312867,Bherumal,422110,422110,Bherumal,224,23,181,20,48,48,0,
72,Odisha,24,Nuapada,366,BODEN,3918,PHARASARA,123717,JUGARAJPUR,312868,Jugarajpur,422109,422109,Jugarajpur,43,0,42,1,16,16,0,
73,Odisha,24,Nuapada,366,BODEN,3918,PHARASARA,123717,PHARASARA,312865,Pharasara,422103,422103,Pharasara,2509,160,1270,1079,738,738,0,
74,Odisha,24,Nuapada,366,BODEN,3918,PHARASARA,123717,PUTUPARA,312870,Putupara,422116,422116,Putupara,941,68,625,248,288,288,0,
75,Odisha,24,Nuapada,366,BODEN,3918,PHARASARA,123717,RAJPUR,312864,Rajpur,422102,422102,Rajpur,503,140,83,280,131,107,0,
76,Odisha,24,Nuapada,366,BODEN,3918,PHARASARA,123717,TETELPARA,312871,Tetelpara,422106,422106,Tetelpara,402,0,234,168,115,115,0,
77,Odisha,24,Nuapada,366,BODEN,3918,ROKAL,123723,JAYABAHAL,312905,Jayabahal,422127,422127,Jayabahal,1211,135,70,1006,348,348,0,
78,Odisha,24,Nuapada,366,BODEN,3918,ROKAL,123723,KAMALAMAL,312902,Kamalamal,422111,422111,Kamalamal,1348,262,529,557,281,281,0,
79,Odisha,24,Nuapada,366,BODEN,3918,ROKAL,123723,KHIRMAL,312904,Khirmal,422128,422128,Khirmal,1098,272,335,491,330,330,0,
80,Odisha,24,Nuapada,366,BODEN,3918,ROKAL,123723,MUCHENAMAL,312906,Muchenamal,421988,421988,Muchenamal,52,0,11,41,11,11,0,
81,Odisha,24,Nuapada,366,BODEN,3918,ROKAL,123723,ROKAL,312901,Rokal,422112,422112,Rokal,1101,5,668,428,274,274,0,
82,Odisha,24,Nuapada,366,BODEN,3918,ROKAL,123723,TARAPUR,312903,Tarapur,422113,422113,Tarapur,853,89,150,614,225,225,0,
83,Odisha,24,Nuapada,366,BODEN,3918,SUNAPUR,255753,BAGABAHAL,312844,Bagabahal,422085,422085,Bagabahal,596,64,256,276,185,185,0,
84,Odisha,24,Nuapada,366,BODEN,3918,SUNAPUR,255753,KESARAJPUR,312843,Kesarajpur,422083,422083,Kesarajpur,1180,147,773,260,228,228,0,
85,Odisha,24,Nuapada,366,BODEN,3918,SUNAPUR,255753,MAHULPADAR,312838,Mahulpadar,422086,422119,Mahulpadar,349,2,188,159,102,102,0,
86,Odisha,24,Nuapada,366,BODEN,3918,SUNAPUR,255753,SUNAPUR,312842,Sunapur,422084,422084,Sunapur,1912,127,1204,581,493,493,0,
87,Odisha,24,Nuapada,366,Khariar,3919,Areda,123742,Amalapali,313021,Amalapali,422004,422004,Amalapali,970,218,156,596,252,252,0,
88,Odisha,24,Nuapada,366,Khariar,3919,Areda,123742,Arada,313022,Arada,422002,422002,Arada,586,159,414,13,199,199,0,
89,Odisha,24,Nuapada,366,Khariar,3919,Areda,123742,Badamula,313025,Badamula,422003,422003,Badamula,2027,312,532,1183,454,454,0,
90,Odisha,24,Nuapada,366,Khariar,3919,Areda,123742,Chanatamal,313024,Chanatamal,422006,422006,Chanatamal,953,92,574,287,228,228,0,
91,Odisha,24,Nuapada,366,Khariar,3919,Areda,123742,Mahura,313023,Mahura,422005,422005,Mahura,890,58,212,620,220,220,0,
92,Odisha,24,Nuapada,366,KHARIAR,3919,BADADOHEL,298236,BADADOHEL,312991,Badadohel,422014,422014,Badadohel,1285,192,1022,71,298,298,0,
93,Odisha,24,Nuapada,366,KHARIAR,3919,BADADOHEL,298236,LACHHIPUR,312993,Lachhipur,422017,422017,Lachhipur,1032,201,100,731,303,303,0,
94,Odisha,24,Nuapada,366,KHARIAR,3919,BADADOHEL,298236,PAKHANSARA,312990,Pakhansara,422013,422013,Pakhansara,467,465,0,2,107,107,0,
95,Odisha,24,Nuapada,366,KHARIAR,3919,BADADOHEL,298236,RANIPUR,312994,Ranipur,422018,422018,Ranipur,453,115,0,338,115,115,0,
96,Odisha,24,Nuapada,366,KHARIAR,3919,BADADOHEL,298236,SANADOHEL,312992,Sanadohel,422015,422015,Sanadohel,521,246,0,275,144,144,0,
97,Odisha,24,Nuapada,366,Khariar,3919,Badi,123725,Badi,312915,Badi,422001,422001,Badi,1770,1024,138,608,380,380,0,
98,Odisha,24,Nuapada,366,Khariar,3919,Badi,123725,Junen,312917,Junen,422008,422008,Junen,1617,95,371,1151,515,515,0,
99,Odisha,24,Nuapada,366,Khariar,3919,Badi,123725,Padmapur,312914,Padmapur,422000,422000,Padmapur,1663,402,4,1257,393,393,0,
100,Odisha,24,Nuapada,366,Khariar,3919,Badi,123725,Sandhibahali,312916,Sandhibahali,422007,422007,Sandhibahali,424,13,0,411,114,114,0,
101,Odisha,24,Nuapada,366,Khariar,3919,Bargaon,123726,Bargaon,312919,Bargaon,421959,421959,Bargaon,2019,327,572,1120,385,39,21,
102,Odisha,24,Nuapada,366,Khariar,3919,Bargaon,123726,Bendrabahal,312918,Bendrabahal,421958,421958,Bendrabahal,664,0,464,200,124,0,0,
103,Odisha,24,Nuapada,366,Khariar,3919,Bargaon,123726,Dumerbahal,312921,Dumerbahal,421961,421961,Dumerbahal,767,95,298,374,173,173,0,
104,Odisha,24,Nuapada,366,Khariar,3919,Bargaon,123726,Kasipala,312924,Kasipala,421977,421977,Kasipala,502,22,0,480,128,128,0,
105,Odisha,24,Nuapada,366,Khariar,3919,Bargaon,123726,Podapali(kala),312922,Podapali(Kala),421962,421962,Podapali(Kala),445,136,240,69,100,100,0,
106,Odisha,24,Nuapada,366,Khariar,3919,Bargaon,123726,Podapali(khurd),312923,Podapali(khurd),421963,421963,Podapali(khurd),374,38,261,75,79,79,0,
107,Odisha,24,Nuapada,366,Khariar,3919,Bargaon,123726,Thelakodabari,312920,Thelakodabari,421960,421960,Thelakodabari,508,74,19,415,135,135,0,
108,Odisha,24,Nuapada,366,Khariar,3919,Bhojpur,123727,Bhalundungari,312930,Bhalundungari,422033,421972,Bhaludungari,517,113,367,37,117,117,0,
109,Odisha,24,Nuapada,366,Khariar,3919,Bhojpur,123727,Bhojapur,312927,Bhojapur,421971,421971,Bhojapur,2674,280,62,2332,446,308,0,
110,Odisha,24,Nuapada,366,Khariar,3919,Bhojpur,123727,Jhidiridhoda,312926,Jhidiridhoda,421965,421965,Jhidiridhoda,500,148,10,342,118,118,0,
111,Odisha,24,Nuapada,366,Khariar,3919,Bhojpur,123727,Kotipadar,312928,Kotipadar,421999,421999,Kotipadar,957,113,0,844,209,209,0,
112,Odisha,24,Nuapada,366,Khariar,3919,Bhuliasikuan,123728,Baresbahal,312935,Baresbahal,421969,421969,Baresbahal,645,80,25,540,148,148,0,
113,Odisha,24,Nuapada,366,Khariar,3919,Bhuliasikuan,123728,Bhuliasikuan,312933,Sikuan,421967,421974,Barapadar,3060,117,296,2647,482,482,0,
114,Odisha,24,Nuapada,366,Khariar,3919,Bhuliasikuan,123728,Chhata,312936,Chhata,421970,421970,Chhata,961,32,202,727,210,210,0,
115,Odisha,24,Nuapada,366,Khariar,3919,Bhuliasikuan,123728,Kotenmunda,312932,Kotenmunda,421966,421966,Kotenmunda,420,28,62,330,66,66,0,
116,Odisha,24,Nuapada,366,Khariar,3919,Bhuliasikuan,123728,Nuapada,312934,Sangarpadar,422061,421968,Nuapara,184,0,174,10,49,49,0,
117,Odisha,24,Nuapada,366,Khariar,3919,Birighat,123729,Birighat,312942,Birighat,422022,422022,Birighat,1617,210,776,631,404,404,0,
118,Odisha,24,Nuapada,366,Khariar,3919,Birighat,123729,Jharasaram,312940,Jharasaram,421992,421992,Jharasaram,404,110,86,208,101,101,0,
119,Odisha,24,Nuapada,366,Khariar,3919,Birighat,123729,Kusumal,312939,Kusumal,421991,421991,Kusumal,1422,435,423,564,295,295,0,
120,Odisha,24,Nuapada,366,Khariar,3919,Birighat,123729,Mahuljharan,312947,Mahuljharan,422024,422024,Mahuljharan,107,0,107,0,23,23,0,
121,Odisha,24,Nuapada,366,Khariar,3919,Chanabeda,298329,Barapadar,312931,Barapadar,421974,421967,Sikuan,1147,438,20,689,237,237,0,
122,Odisha,24,Nuapada,366,Khariar,3919,Chanabeda,298329,Chanabeda,312929,Chanabeda,421973,421973,Chanabeda,2608,262,415,1931,477,477,0,
123,Odisha,24,Nuapada,366,Khariar,3919,Chanabeda,298329,Rohenpadar,312925,Rohenpadar,421964,421964,Rohenpadar,1009,183,557,269,202,202,0,
124,Odisha,24,Nuapada,366,Khariar,3919,Chindaguda,123731,Chindaguda,312948,Chindaguda,421980,421980,Chindaguda,1297,338,79,880,297,297,0,
125,Odisha,24,Nuapada,366,Khariar,3919,Chindaguda,123731,Damapala,312953,Damapala,421996,421996,Damapala,725,72,0,653,145,145,0,
126,Odisha,24,Nuapada,366,Khariar,3919,Chindaguda,123731,Khairpadar,608832,Khairpadar,421981,421981,Khairpadar,934,216,347,371,183,183,0,
127,Odisha,24,Nuapada,366,Khariar,3919,Dabri,123730,Bhairajpur,312943,Bhairajpur,422032,422032,Bhairajpur,540,69,0,471,115,115,0,
128,Odisha,24,Nuapada,366,Khariar,3919,Dabri,123730,Bhaludungari,312937,Bhaludungari,421972,422033,Bhalundungari,144,50,94,0,118,118,0,
129,Odisha,24,Nuapada,366,Khariar,3919,Dabri,123730,Bikramapur,312945,Bikramapur,422025,422025,Bikramapur,205,0,23,182,48,48,0,
130,Odisha,24,Nuapada,366,Khariar,3919,Dabri,123730,Dabri,312944,Dabri,422031,422031,Dabri,1224,184,981,59,436,436,0,
131,Odisha,24,Nuapada,366,Khariar,3919,Dabri,123730,Kudaldungari,312938,Kudaldungari,422023,422023,Kudaldungari,385,51,295,39,106,106,0,
132,Odisha,24,Nuapada,366,Khariar,3919,Dabri,123730,Rampurguma,312946,Rampurguma,422064,422064,Rampurguma,324,0,0,324,74,74,0,
133,Odisha,24,Nuapada,366,Khariar,3919,Dohelpada,298332,Bahalpadar,312963,Bahalpadar,422041,422041,Bahalpadar,423,0,32,391,126,126,0,
134,Odisha,24,Nuapada,366,Khariar,3919,Dohelpada,298332,Chandel,312965,Chandel,422042,422042,Chandel,551,8,0,543,131,131,0,
135,Odisha,24,Nuapada,366,Khariar,3919,Dohelpada,298332,Dohelpada,312966,Dohelpada,422043,422043,Dohelpada,865,448,25,392,136,136,0,
136,Odisha,24,Nuapada,366,Khariar,3919,Dohelpada,298332,Jubrajpur,608833,Kendupati,421984,422050,Jubarajpur,114,59,3,52,31,0,0,
137,Odisha,24,Nuapada,366,Khariar,3919,Duajhar,123732,Duajhar,312957,Duajhar,422058,422058,Duajhar,3776,593,192,2991,853,853,0,
138,Odisha,24,Nuapada,366,Khariar,3919,Duajhar,123732,Gudabheli,312955,Gudabheli,422034,422034,Gudabheli,430,106,306,18,118,118,0,
139,Odisha,24,Nuapada,366,Khariar,3919,Duajhar,123732,Khamatarai,312956,Khamatarai,422057,422057,Khamatarai,1207,305,744,158,289,289,0,
140,Odisha,24,Nuapada,366,Khariar,3919,Duajhar,123732,Samserpadar,312958,Samserpadar,422059,422061,Sangarpadar,684,284,383,17,176,176,0,
141,Odisha,24,Nuapada,366,Khariar,3919,Gadramunda,298326,Gadaramunda,312952,Gadaramunda,421995,421995,Gadaramunda,2169,238,141,1790,408,408,0,
142,Odisha,24,Nuapada,366,Khariar,3919,Gadramunda,298326,Loharapali,312949,Loharapali,421998,421998,Loharapali,867,47,25,795,221,221,0,
143,Odisha,24,Nuapada,366,Khariar,3919,Gadramunda,298326,Sagundungari,312954,Sagundungari,421997,421997,Sagundungari,331,0,0,331,92,92,0,
144,Odisha,24,Nuapada,366,Khariar,3919,Kendupati,298331,Dumerjor,312983,Dumerjor,421990,421990,Dumerjor,760,152,324,284,196,196,0,
145,Odisha,24,Nuapada,366,Khariar,3919,Kendupati,298331,Kenduguda,312979,Kenduguda,421985,421985,Kenduguda,356,22,334,0,72,72,0,
146,Odisha,24,Nuapada,366,Khariar,3919,Kendupati,298331,Kendupati,312981,Kendupati,421984,421984,Kendupati,1947,222,10,1715,357,357,0,
147,Odisha,24,Nuapada,366,Khariar,3919,Khasbahal,123734,Artatranapur,312970,Artatranapur,422048,422048,Artatranapur,440,25,1,414,129,129,0,
148,Odisha,24,Nuapada,366,Khariar,3919,Khasbahal,123734,Bankapur,312967,Bankapur,422044,422044,Bankapur,1221,102,139,980,220,220,0,
149,Odisha,24,Nuapada,366,Khariar,3919,Khasbahal,123734,Chancharabhata,312968,Chancharabhata,422045,422045,Chancharabhata,799,24,0,775,288,288,0,
150,Odisha,24,Nuapada,366,Khariar,3919,Khasbahal,123734,Khairbhadi,312969,Khairbhadi,422046,422046,Khairbhadi,379,0,249,130,112,112,0,
151,Odisha,24,Nuapada,366,Khariar,3919,Khasbahal,123734,Khasbahal,312971,Khasbahal,422049,422049,Khasbahal,1465,99,1002,364,445,445,0,
152,Odisha,24,Nuapada,366,Khariar,3919,Khasbahal,123734,Nuarajpur,312964,Nuarajpur,422047,422047,Nuarajpur,100,0,35,65,30,30,0,
153,Odisha,24,Nuapada,366,Khariar,3919,Khudpej,123735,Chalanpada,312972,Chalanpada,421975,421975,Chalanpada,757,44,0,713,207,207,0,
154,Odisha,24,Nuapada,366,Khariar,3919,Khudpej,123735,Darlipada,312974,Darlipada,421978,421978,Darlipada,148,0,0,148,27,27,0,
155,Odisha,24,Nuapada,366,Khariar,3919,Khudpej,123735,Goimundi,312973,Goimundi,421976,421976,Goimundi,974,119,7,848,194,194,0,
156,Odisha,24,Nuapada,366,Khariar,3919,Khudpej,123735,Khudpeja,312977,Khudpeja,421982,421982,Khudpeja,1159,186,350,623,232,232,0,
157,Odisha,24,Nuapada,366,Khariar,3919,Khudpej,123735,Kikiribeda,312976,Kikiribeda,421983,421983,Kikiribeda,553,25,330,198,128,128,0,
158,Odisha,24,Nuapada,366,Khariar,3919,Khudpej,123735,Thagapali,312975,Thagapali,421979,421979,Thagapali,521,114,8,399,130,130,0,
159,Odisha,24,Nuapada,366,Khariar,3919,Kirkita,123733,Junapani,312959,Junapani,422062,422062,Junapani,679,0,485,194,163,163,0,
160,Odisha,24,Nuapada,366,Khariar,3919,Kirkita,123733,Kirkita,312960,Kirkita,422063,422063,Kirkita,1469,126,969,374,428,428,0,
161,Odisha,24,Nuapada,366,Khariar,3919,Lanji,123736,Belpara,312985,Belpara,422028,422028,Belpara,309,0,177,132,55,55,0,
162,Odisha,24,Nuapada,366,Khariar,3919,Lanji,123736,Bhimapadar,312980,Bhimapadar,421986,421986,Bhimapadar,473,27,372,74,98,98,0,
