S.No.,State,StateId,District,DistrictId,Block,BlockId,Panchayat,PanchayatId,Village,Villageid,Census Village Name,Census Village Code,LGD Villageid,LGD Village Name,Tot Pop,SC Pop,ST Pop,GEN Pop,No. of House Holds,House Connection Provided as on 01/04/2024,Houseconnection Provided in 2024-2025 including private connection,Status
6,Odisha,24,DEBAGARH,355,BARKOTE,3839,KAUNSIBAHAL,121929,SIMILINALI,702013,,0,0,,301,0,38,263,78,0,0,Villages taken from SBM
6,Odisha,24,Deogarh,355,Barkote,3839,Balanda,121922,Gopapur,299095,Gopapur,382885,382885,Gopapur,535,0,104,431,140,140,0,
7,Odisha,24,Deogarh,355,Barkote,3839,Balanda,121922,Hinjlita,299092,Hinjlita,382899,382899,Hinjlita,468,57,136,275,133,133,0,
7,Odisha,24,DEBAGARH,355,BARKOTE,3839,MANDHYAPUR,121919,GOYALAMARA,696057,,0,0,,388,30,0,358,153,0,0,Villages taken from SBM
8,Odisha,24,DEBAGARH,355,BARKOTE,3839,MANDHYAPUR,121919,PETPURA,701904,,0,0,,0,0,0,0,300,0,0,Villages taken from SBM
8,Odisha,24,Deogarh,355,Barkote,3839,Balanda,121922,Indranijharan,299094,Indranijharan,382863,382863,Indranijharan,172,7,165,0,72,72,0,
9,Odisha,24,Deogarh,355,Barkote,3839,Balanda,121922,Jarakot,299093,Jarakot,382904,382904,Jarakot,235,230,0,5,72,72,0,
9,Odisha,24,DEBAGARH,355,BARKOTE,3839,RATIABAHAL,121920,NABARANGAPUR,696058,,0,0,,14,4,0,10,22,0,0,Villages taken from SBM
10,Odisha,24,DEBAGARH,355,BARKOTE,3839,RATIABAHAL,121920,SARASPOSI,695639,,0,0,,0,0,0,0,24,0,0,Villages taken from SBM
10,Odisha,24,Deogarh,355,Barkote,3839,Balanda,121922,Niktimal,659927,Jatianali,382922,382881,Nikitimal,51,20,15,16,17,17,0,
11,Odisha,24,Deogarh,355,Barkote,3839,Balanda,121922,Ramchandrapur,299090,Ramchandrapur,382882,382882,Ramchandrapur,121,9,101,11,26,26,0,
11,Odisha,24,DEBAGARH,355,REAMAL,3840,MALEHIPADA,121952,KHANDIAMUNDA,702014,,0,0,,51,0,25,26,24,0,0,Villages taken from SBM
12,Odisha,24,DEBAGARH,355,REAMAL,3840,NAULIPADA,121951,KHAJURIMUNDA,701530,,0,0,,349,126,2,221,2,0,0,Villages taken from SBM
12,Odisha,24,Deogarh,355,Barkote,3839,Ballam,121930,Ballam,299165,Ballam,382766,382766,Ballam,2821,475,353,1993,686,686,0,
13,Odisha,24,Deogarh,355,Barkote,3839,Ballam,121930,Chhuriabahal,299166,Chhuriabahal,382767,382767,Chhuriabahal,291,0,230,61,76,76,0,
13,Odisha,24,DEBAGARH,355,REAMAL,3840,REAMAL,121947,GHANTIAPALI,695195,,0,0,,69,39,0,30,1,0,0,Villages taken from SBM
14,Odisha,24,DEBAGARH,355,REAMAL,3840,TABADA,121953,RANGAMATIA,698712,,0,0,,255,106,0,149,154,0,0,Villages taken from SBM
14,Odisha,24,Deogarh,355,Barkote,3839,Ballam,121930,Goudnali,299163,Goudnali,382759,382759,Goudnali,262,0,262,0,47,47,0,
15,Odisha,24,Deogarh,355,Barkote,3839,Ballam,121930,Nuagaon,299164,Nrusinganagar,382876,382761,Nuagaon,865,135,278,452,408,408,0,
15,Odisha,24,DEBAGARH,355,REAMAL,3840,TARANG,121937,GARIPALI,700106,,0,0,,0,0,0,0,41,0,0,Villages taken from SBM
16,Odisha,24,DEBAGARH,355,REAMAL,3840,TINKBIR,121946,DIMIRIMUNDA,701943,,0,0,,106,13,13,80,11,0,0,Villages taken from SBM
16,Odisha,24,Deogarh,355,Barkote,3839,Ballam,121930,Sarasapasi,299162,Sarasapasi,382758,382758,Sarasapasi,133,0,0,133,35,35,0,
17,Odisha,24,Deogarh,355,Barkote,3839,Bamparada,121916,Bamparda,299024,Bamparda,382949,382949,Bamparda,3750,645,483,2622,2012,2012,0,
17,Odisha,24,DEBAGARH,355,TILEIBANI,3838,BADCHHAPAL,121897,BEMBUR,701772,,0,0,,0,0,0,0,3,0,0,Villages taken from SBM
18,Odisha,24,DEBAGARH,355,TILEIBANI,3838,DIMIRIKUDA,121901,LAXMIPUR,702008,,0,0,,302,68,0,234,1,0,0,Villages taken from SBM
18,Odisha,24,Deogarh,355,Barkote,3839,Bamparada,121916,Bhaktakudar,299016,Bhaktabadkudar,382932,382932,Bhaktabadkudar,870,169,351,350,254,254,0,
19,Odisha,24,Deogarh,355,Barkote,3839,Bamparada,121916,Bideibadakudar,299018,Bideibadakudar,382935,382935,Bideibadakudar,1089,190,439,460,320,320,0,
19,Odisha,24,DEBAGARH,355,TILEIBANI,3838,KERNDEIJURI,121905,ASANLATA,695637,,0,0,,0,0,0,0,23,0,0,Villages taken from SBM
20,Odisha,24,DEBAGARH,355,TILEIBANI,3838,TALKUNDI,121911,BORAKHOLA,701902,,0,0,,51,0,51,0,1,0,0,Villages taken from SBM
20,Odisha,24,Deogarh,355,Barkote,3839,Bamparada,121916,Budhakhaman,299026,Budhakhaman,382954,382954,Budhakhaman,947,269,158,520,394,394,0,
21,Odisha,24,Deogarh,355,Barkote,3839,Bamparada,121916,Jharabahal,299019,Jharabahal,382937,382937,Jharabahal,591,149,77,365,161,161,0,
21,Odisha,24,Deogarh,355,Barkote,3839,BALANDA,121922,GODABHANGA,703829,,0,382900,GODABHANGA,0,0,0,0,1,0,0,Villages taken from SBM
22,Odisha,24,Deogarh,355,Barkote,3839,KANTAPALI,121935,KANTAPALI,704075,,0,383000,KANTAPALI,0,0,0,0,1,0,0,Villages taken from SBM
22,Odisha,24,Deogarh,355,Barkote,3839,Bamparada,121916,Kaladu,299015,Kaladu,382889,382889,Kaladu,96,0,96,0,24,24,0,
23,Odisha,24,Deogarh,355,Barkote,3839,Bamparada,121916,Katrapali,299025,Nikitimal,382881,924757,Katrapali,825,80,103,642,331,331,0,
24,Odisha,24,Deogarh,355,Barkote,3839,Bamparada,121916,Khalinali,299017,Khadinali,382933,382933,Khadinali,223,0,65,158,62,62,0,
25,Odisha,24,Deogarh,355,Barkote,3839,Bamparada,121916,Mahuldihi,299027,Mahuldihi,382857,382857,Mahuldihi,350,0,100,250,60,60,0,
26,Odisha,24,Deogarh,355,Barkote,3839,Bamparada,121916,Netrabahal,299020,Netrabahal,382938,382938,Netrabahal,290,59,64,167,143,143,0,
27,Odisha,24,Deogarh,355,Barkote,3839,Basaloi,121932,Asananali,299173,Asananali,382763,382763,Asananali,1023,319,28,676,245,245,0,
28,Odisha,24,Deogarh,355,Barkote,3839,Basaloi,121932,Basalai,299171,Basalai,382764,382764,Basalai,1680,390,213,1077,434,434,0,
29,Odisha,24,Deogarh,355,Barkote,3839,Basaloi,121932,Bichhakhani,299172,Bichhakhani,382762,382762,Bichhakhani,183,0,39,144,49,49,0,
30,Odisha,24,Deogarh,355,Barkote,3839,Basaloi,121932,Gariapasi,299175,Gariapasi,382773,382773,Gariapasi,17,0,17,0,5,5,0,
31,Odisha,24,Deogarh,355,Barkote,3839,Basaloi,121932,Kalakatha,299179,Kalakatha,382774,382774,Kalakatha,1245,352,684,209,294,294,0,
32,Odisha,24,Deogarh,355,Barkote,3839,Basaloi,121932,Kudanali,299178,Khadinali,382933,382782,Kudanali,223,0,65,158,65,63,0,
33,Odisha,24,Deogarh,355,Barkote,3839,Basaloi,121932,Kundapitha,299176,Kundapitha,382775,382775,Kundapitha,1662,452,91,1119,491,491,0,
34,Odisha,24,Deogarh,355,Barkote,3839,Basaloi,121932,Mayapur,299174,Mayapur,382765,382765,Mayapur,30,0,16,14,10,10,0,
35,Odisha,24,Deogarh,355,Barkote,3839,Basaloi,121932,Sunapasi,299177,Sunapasi,382776,382776,Sunapasi,424,22,90,312,106,106,0,
36,Odisha,24,Deogarh,355,Barkote,3839,Biyayanagar,121928,Ainlapasi,659942,Nuakesala,383001,382749,Ainlapasi,87,30,11,46,23,23,0,
37,Odisha,24,Deogarh,355,Barkote,3839,Biyayanagar,121928,Ambakata,299151,Nuaambakata,382998,383081,Ambakata,429,142,43,244,92,57,0,
38,Odisha,24,Deogarh,355,Barkote,3839,Biyayanagar,121928,Bijaynagar,299149,Bijaynagar,382753,382753,Bijaynagar,828,289,103,436,208,208,0,
39,Odisha,24,Deogarh,355,Barkote,3839,Biyayanagar,121928,Chandankhunti,299145,Chandankhunti,382746,382698,Chandankhunti,425,7,131,287,107,107,0,
40,Odisha,24,Deogarh,355,Barkote,3839,Biyayanagar,121928,Ghurudukhaman,299148,Ghurudukhaman,382754,382754,Ghurudukhaman,513,0,101,412,114,114,0,
41,Odisha,24,Deogarh,355,Barkote,3839,Biyayanagar,121928,Gopalpali,299150,Gopalpali,382755,382755,Gopalpali,378,6,250,122,94,94,0,
42,Odisha,24,Deogarh,355,Barkote,3839,Biyayanagar,121928,Kaunsibahal,299146,Kaunsibahal,382747,382747,Kaunsibahal,549,26,125,398,137,137,0,
43,Odisha,24,Deogarh,355,Barkote,3839,Biyayanagar,121928,Panchamahala,299147,Panchamahala,382748,382748,Panchamahala,46,0,11,35,11,11,0,
44,Odisha,24,Deogarh,355,Barkote,3839,Danara,121926,Anantapichhula,299133,Anantapichhula,382873,382873,Anantapichhula,123,14,0,109,32,32,0,
45,Odisha,24,Deogarh,355,Barkote,3839,Danara,121926,Balani,299127,Balani,382848,382848,Balani,501,155,0,346,114,114,0,
46,Odisha,24,Deogarh,355,Barkote,3839,Danara,121926,Balita,299120,Balita,382875,382875,Balita,1260,225,136,899,308,308,0,
47,Odisha,24,Deogarh,355,Barkote,3839,Danara,121926,Basupali,299132,Basupali,382872,382872,Basupali,713,167,9,537,188,188,0,
48,Odisha,24,Deogarh,355,Barkote,3839,Danara,121926,Chakadihi,299123,Chakadihi,382868,382868,Chakadihi,109,0,107,2,18,18,0,
49,Odisha,24,Deogarh,355,Barkote,3839,Danara,121926,Chakrapali,299125,Chakrapali,382750,382750,Chakrapali,418,130,34,254,96,96,0,
50,Odisha,24,Deogarh,355,Barkote,3839,Danara,121926,Chandiposi,299128,Chandiposi,382865,382865,Chandiposi,189,150,13,26,45,45,0,
51,Odisha,24,Deogarh,355,Barkote,3839,Danara,121926,Ckakadihicolony(new Barkote),659944,Chandrapur,383298,382869,Chakadihicolony (New Barkot),219,34,20,165,57,57,0,
52,Odisha,24,Deogarh,355,Barkote,3839,Danara,121926,Danra,299119,Danra,382874,382874,Danra,1653,210,162,1281,438,438,0,
53,Odisha,24,Deogarh,355,Barkote,3839,Danara,121926,Gunduripasi,299124,Gunduripasi,382751,382791,Gunduripasi,213,72,47,94,9,9,0,
54,Odisha,24,Deogarh,355,Barkote,3839,Danara,121926,Jayapichhula,299134,Jayapichhula,382870,382870,Jayapichhula,215,0,214,1,47,47,0,
55,Odisha,24,Deogarh,355,Barkote,3839,Danara,121926,Jhumpura(bad),299121,Jhumpura(Bad),382877,382877,Jhumpura(Bad),448,59,21,368,125,125,0,
56,Odisha,24,Deogarh,355,Barkote,3839,Danara,121926,Ludhaposi,299129,Ludhaposi,382866,382866,Ludhaposi,255,212,0,43,72,72,0,
57,Odisha,24,Deogarh,355,Barkote,3839,Danara,121926,Ranja,299131,Ranja,382871,382871,Ranja,242,28,19,195,66,66,0,
58,Odisha,24,Deogarh,355,Barkote,3839,Danara,121926,Sanjhumpura,299122,Jhumpura(san),382879,382879,Jhumpura(san),274,22,93,159,83,83,0,
59,Odisha,24,Deogarh,355,Barkote,3839,Danara,121926,Siropali,299130,Sirapali,382867,382867,Sirapali,205,29,116,60,43,43,0,
60,Odisha,24,Deogarh,355,Barkote,3839,Danara,121926,Tentulia,299126,Kantapali,382664,382905,Tentulia,225,0,0,225,45,45,0,
61,Odisha,24,Deogarh,355,Barkote,3839,Dandasinga,121927,Badataila,299136,Badataila,382908,382908,Badataila,357,56,0,301,97,97,0,
62,Odisha,24,Deogarh,355,Barkote,3839,Dandasinga,121927,Balinali,299140,Balinali,382918,382918,Balinali,487,51,18,418,154,154,0,
63,Odisha,24,Deogarh,355,Barkote,3839,Dandasinga,121927,Baliroi,299142,Baliroi,382921,382921,Baliroi,703,395,0,308,180,90,0,
64,Odisha,24,Deogarh,355,Barkote,3839,Dandasinga,121927,Dandasingha,299139,Dandasingha,382916,382916,Dandasingha,1045,164,85,796,276,276,0,
65,Odisha,24,Deogarh,355,Barkote,3839,Dandasinga,121927,Jambujhari,299143,Jambujhari,382923,382923,Jambujhari,163,58,29,76,43,43,0,
66,Odisha,24,Deogarh,355,Barkote,3839,Dandasinga,121927,Jambunali,299137,Jambunali,382978,382909,Jamunali,39,0,0,39,9,9,0,
67,Odisha,24,Deogarh,355,Barkote,3839,Dandasinga,121927,Jatianali,659943,Jatianali,382922,382922,Jatianali,235,37,19,179,63,63,0,
68,Odisha,24,Deogarh,355,Barkote,3839,Dandasinga,121927,Padianali,299141,Padianali,382920,382920,Padianali,282,112,0,170,83,83,0,
69,Odisha,24,Deogarh,355,Barkote,3839,Dandasinga,121927,Pathurinali,299138,Pathurinali,382911,382911,Pathurinali,62,11,33,18,13,13,0,
70,Odisha,24,Deogarh,355,Barkote,3839,Dandasinga,121927,Rengalbahal,299144,Rengalbahal,382910,382910,Rengalbahal,1248,240,125,883,352,352,0,
71,Odisha,24,Deogarh,355,Barkote,3839,Dandasinga,121927,Rugud,299135,Rugudakudar,382897,382907,Rugad,359,3,351,5,90,90,0,
72,Odisha,24,Deogarh,355,Barkote,3839,Dantaribahal,121934,Brundabanpur,299200,Brundabanpur,382738,382959,Badamanpur,439,2,113,324,91,91,0,
73,Odisha,24,Deogarh,355,Barkote,3839,Dantaribahal,121934,Chaitanpali,299198,Chaitanpali,382735,382735,Chaitanpali,95,0,84,11,21,21,0,
74,Odisha,24,Deogarh,355,Barkote,3839,Dantaribahal,121934,Dantaribahal,299194,Dantaribahal,382657,382657,Dantaribahal,1701,173,664,864,388,388,0,
75,Odisha,24,Deogarh,355,Barkote,3839,Dantaribahal,121934,Kadalipal,299201,Kadalipal,382799,382736,Nuakadalipal,525,11,194,320,120,120,0,
76,Odisha,24,Deogarh,355,Barkote,3839,Dantaribahal,121934,Kusumkata,299195,Kusumkata,382658,382658,Kusumkata,205,0,93,112,50,50,0,
77,Odisha,24,Deogarh,355,Barkote,3839,Dantaribahal,121934,Nagadihi,299197,Nagadihi,382734,382734,Nagadihi,274,0,107,167,69,69,0,
78,Odisha,24,Deogarh,355,Barkote,3839,Dantaribahal,121934,Utuniamunda,299199,Utuniamunda,382737,382737,Utuniamunda,449,0,338,111,100,100,0,
79,Odisha,24,Deogarh,355,Barkote,3839,Golabandha,298443,Dehurimunda,299028,Dehurimunda,382946,382946,Dehurimunda,160,0,71,89,33,33,0,
80,Odisha,24,Deogarh,355,Barkote,3839,Golabandha,298443,Golabandha,299023,Golabandha,382948,382948,Golabandha,1693,275,235,1183,439,439,0,
81,Odisha,24,Deogarh,355,Barkote,3839,Golabandha,298443,Rajamunda,299022,Rajamunda,382947,382947,Rajamunda,341,3,58,280,93,34,0,
82,Odisha,24,Deogarh,355,Barkote,3839,Golabandha,298443,Thianal,299021,Thianal,382943,382943,Thianal,1017,341,255,421,262,262,0,
83,Odisha,24,Deogarh,355,Barkote,3839,Gurusanga,121915,Baidharnagar,299010,Baidharnagar,382895,382895,Baidharnagar,953,164,417,372,450,247,0,
84,Odisha,24,Deogarh,355,Barkote,3839,Gurusanga,121915,Debataila,299009,Depatala,382859,382859,Depatala,270,0,150,120,62,62,0,
85,Odisha,24,Deogarh,355,Barkote,3839,Gurusanga,121915,Gurusang,299012,Gurusang,382942,382829,Jharakandhal,4184,595,1366,2223,1586,1586,0,
86,Odisha,24,Deogarh,355,Barkote,3839,Gurusanga,121915,Mandasila Nuabanakal,299013,Nuabanakalo,382945,383001,Nuakesala,454,25,57,372,160,135,0,
87,Odisha,24,Deogarh,355,Barkote,3839,Gurusanga,121915,Mandasila(b),299014,Srikhampali,382820,382945,Nuabanakalo,210,29,22,159,37,0,0,
88,Odisha,24,Deogarh,355,Barkote,3839,Gurusanga,121915,Ratab,299011,Ratab,382941,382941,Ratab,251,1,219,31,59,59,0,
89,Odisha,24,Deogarh,355,Barkote,3839,Jharakandhel,121924,Gurujang,299106,Gurujung,382825,382825,Gurujung,390,41,274,75,102,102,0,
90,Odisha,24,Deogarh,355,Barkote,3839,Jharakandhel,121924,Khulundikudar,299105,Khulundikudar,382823,382823,Khulundikudar,405,0,369,36,90,90,0,
91,Odisha,24,Deogarh,355,Barkote,3839,Jharakandhel,121924,Khulundipani,299104,Khulundipani,382824,382824,Khulundipani,106,0,101,5,24,24,0,
92,Odisha,24,Deogarh,355,Barkote,3839,Jharakandhel,121924,Nadiajore,299107,Nadiajore,382826,382826,Nadiajore,64,0,64,0,15,15,0,
93,Odisha,24,Deogarh,355,Barkote,3839,Jharakandhel,121924,Purunapani,299109,Purunapani,382984,382830,Purunapani,453,120,1,332,128,128,0,
94,Odisha,24,Deogarh,355,Barkote,3839,Jharakandhel,121924,Thakurpali,299110,Thakurpali,382831,382831,Thakurpali,658,347,38,273,170,170,0,
95,Odisha,24,Deogarh,355,Barkote,3839,Kadopada,121925,Brahmanidei,299111,Brahmanidei,382821,382821,Brahmanidei,406,26,218,162,93,93,0,
96,Odisha,24,Deogarh,355,Barkote,3839,Kadopada,121925,Dhatuipali,299113,Dhatukipali,382841,382841,Dhatukipali,155,59,72,24,34,34,0,
97,Odisha,24,Deogarh,355,Barkote,3839,Kadopada,121925,Kadopada,299114,Kadopada,382842,382842,Kadopada,1353,126,170,1057,349,349,0,
98,Odisha,24,Deogarh,355,Barkote,3839,Kadopada,121925,Mahupal,299116,Mahupal,382844,382844,Mahupal,82,0,82,0,22,22,0,
99,Odisha,24,Deogarh,355,Barkote,3839,Kadopada,121925,Mardang,299118,Mardang,382845,382845,Mardang,619,197,52,370,166,166,0,
100,Odisha,24,Deogarh,355,Barkote,3839,Kadopada,121925,Masinta,299115,Masinta,382843,382843,Masinta,332,45,287,0,71,71,0,
101,Odisha,24,Deogarh,355,Barkote,3839,Kadopada,121925,Narasinghamunda,299112,Narasinghamunda,382840,382840,Narasinghamunda,259,38,219,2,69,69,0,
102,Odisha,24,Deogarh,355,Barkote,3839,Kadopada,121925,Singhuri,299117,Singhuri,382837,382837,Singhuri,819,266,213,340,193,193,0,
103,Odisha,24,Deogarh,355,Barkote,3839,Kaliapal,121918,Adyapur,299044,Adyapur,382887,382887,Adyapur,232,5,96,131,55,55,0,
104,Odisha,24,Deogarh,355,Barkote,3839,Kaliapal,121918,Bhitarbeda,299039,Bhitarbeda,382860,382860,Bhitarbeda,27,0,0,27,5,5,0,
105,Odisha,24,Deogarh,355,Barkote,3839,Kaliapal,121918,Budhabhuin,299042,Budhabhuin,382852,382852,Budhabhuin,92,0,92,0,26,25,0,
106,Odisha,24,Deogarh,355,Barkote,3839,Kaliapal,121918,Jalisuan,299037,Jalisuan,382851,382851,Jalisuan,1142,88,509,545,327,327,0,
107,Odisha,24,Deogarh,355,Barkote,3839,Kaliapal,121918,Kaliapal(talipal),299040,Kaliapal(Talipal),382861,382861,Kaliapal(Talipal),540,28,309,203,133,133,0,
108,Odisha,24,Deogarh,355,Barkote,3839,Kaliapal,121918,Lalaposi,299043,Lalaposi,382886,382886,Lalaposi,290,146,96,48,79,0,0,
109,Odisha,24,Deogarh,355,Barkote,3839,Kaliapal,121918,Pacheripani,299038,Pachiripani,382858,382858,Pachiripani,323,0,319,4,92,80,0,
110,Odisha,24,Deogarh,355,Barkote,3839,Kaliapal,121918,Talbahali,299041,Talbahali,382986,382862,Talabahali,149,0,0,149,38,38,0,
111,Odisha,24,Deogarh,355,Barkote,3839,Kalla,121917,Kalla,299036,kalla,382898,382898,kalla,2764,909,203,1652,725,725,0,
112,Odisha,24,Deogarh,355,Barkote,3839,Kalla,121917,Manoharpur,299029,Manoharpur,382930,382930,Manoharpur,280,0,164,116,69,69,0,
113,Odisha,24,Deogarh,355,Barkote,3839,Kalla,121917,Markandapur,299034,Markandapur,382934,382934,Markandapur,235,38,2,195,61,61,0,
114,Odisha,24,Deogarh,355,Barkote,3839,Kandhal,121931,Baghamunda,299170,Baghamunda,382756,382756,Baghamunda,140,0,139,1,31,31,0,
115,Odisha,24,Deogarh,355,Barkote,3839,Kandhal,121931,Bisibaliposi,299168,Bisibalipasi,382743,382743,Bisibalipasi,818,260,6,552,212,212,0,
116,Odisha,24,Deogarh,355,Barkote,3839,Kandhal,121931,Budhibahal,299169,Budhibahal,382744,382744,Budhibahal,287,0,162,125,69,69,0,
117,Odisha,24,Deogarh,355,Barkote,3839,Kandhal,121931,Kandhal,299167,Kandal,382742,382742,Kandal,3357,764,254,2339,838,838,0,
118,Odisha,24,Deogarh,355,Barkote,3839,Kantapali,121935,Baishnabpali,299208,Baishnabpali,382662,382662,Baishnabpali,216,0,177,39,44,44,0,
119,Odisha,24,Deogarh,355,Barkote,3839,Kantapali,121935,Beteijharan,299205,Beteijharan,382733,382733,Beteijharan,112,0,97,15,23,23,0,
120,Odisha,24,Deogarh,355,Barkote,3839,Kantapali,121935,Bhimaganja,299215,Bhimaganja,382669,382669,Bhimaganja,73,0,67,6,15,15,0,
121,Odisha,24,Deogarh,355,Barkote,3839,Kantapali,121935,Dangapal,299207,Dangapal,382661,382661,Dangapal,541,29,317,195,128,128,0,
122,Odisha,24,Deogarh,355,Barkote,3839,Kantapali,121935,Danyakhol,299203,Danyakhol,382671,382671,Danyakhol,68,0,62,6,16,16,0,
123,Odisha,24,Deogarh,355,Barkote,3839,Kantapali,121935,Dimiriposi,299214,Dimiriposi,382668,382668,Dimiriposi,373,12,266,95,93,10,0,
124,Odisha,24,Deogarh,355,Barkote,3839,Kantapali,121935,Gobindpali,299206,Gobindpali,382660,382660,Gobindpali,118,0,90,28,25,25,0,
125,Odisha,24,Deogarh,355,Barkote,3839,Kantapali,121935,Gundeimara,299212,Gundeimara,382666,382666,Gundeimara,574,5,226,343,137,137,0,
126,Odisha,24,Deogarh,355,Barkote,3839,Kantapali,121935,Kaidanta,299204,Kaldanta,382732,382732,Kaldanta,11,0,0,11,2,2,0,
127,Odisha,24,Deogarh,355,Barkote,3839,Kantapali,121935,Kantapali,299210,Kantapal,383000,382664,Kantapali,207,15,135,57,57,57,0,
128,Odisha,24,Deogarh,355,Barkote,3839,Kantapali,121935,Mankarmunda,299209,Mankadmunda,382663,382663,Mankadmunda,518,24,194,300,106,106,0,
129,Odisha,24,Deogarh,355,Barkote,3839,Kantapali,121935,Regedakhol,299213,Regedakhol,382667,382667,Regedakhol,191,0,83,108,41,41,0,
130,Odisha,24,Deogarh,355,Barkote,3839,Kantapali,121935,Talkhali,299211,Talkhali,382665,382665,Talkhali,146,0,146,0,35,35,0,
131,Odisha,24,Deogarh,355,Barkote,3839,Kantapali,121935,Tusula,299202,Tusula,382670,382670,Tusula,1035,60,650,325,253,253,0,
132,Odisha,24,Deogarh,355,Barkote,3839,Kaunsabahal,121929,Bhatasingh,299159,Bhatasingh,382973,382973,Bhatasingh,327,65,2,260,94,94,0,
133,Odisha,24,Deogarh,355,Barkote,3839,Kaunsabahal,121929,Dengabaliposi,299155,Dengabaliposi,382966,382966,Dengabaliposi,96,53,0,43,28,28,0,
134,Odisha,24,Deogarh,355,Barkote,3839,Kaunsabahal,121929,Dharampur,299156,Dharampur(Bada),382967,382967,Dharampur(Bada),254,0,0,254,74,74,0,
135,Odisha,24,Deogarh,355,Barkote,3839,Kaunsabahal,121929,Goudsuguda,299161,Nuagoudsuguda,382915,382964,Goudsuguda,524,307,33,184,105,105,0,
136,Odisha,24,Deogarh,355,Barkote,3839,Kaunsabahal,121929,Jarichakundapal,299157,Jarichakundapal,382969,382969,Jarichakundapal,526,52,220,254,131,131,0,
137,Odisha,24,Deogarh,355,Barkote,3839,Kaunsabahal,121929,Kamarnali,299154,Kamarnali,382914,382914,Kamarnali,129,0,0,129,35,35,0,
138,Odisha,24,Deogarh,355,Barkote,3839,Kaunsabahal,121929,Majhichakundapal,299153,Majhichakundapal,382913,382913,Majhichakundapal,376,42,154,180,101,101,0,
139,Odisha,24,Deogarh,355,Barkote,3839,Kaunsabahal,121929,Nalabandha,299158,Nalabandha,382970,382970,Nalabandha,793,79,162,552,197,197,0,
140,Odisha,24,Deogarh,355,Barkote,3839,Kaunsabahal,121929,Puipani,299160,Puipani,382760,382760,Puipani,461,165,56,240,130,130,0,
141,Odisha,24,Deogarh,355,Barkote,3839,Kaunsabahal,121929,Similinali,299152,Similibahal,382912,907034,Simirinali,272,0,43,229,75,75,0,
142,Odisha,24,Deogarh,355,Barkote,3839,Kelda,121923,Chapabahal,299100,Chapabahal,382816,382816,Chapabahal,462,0,293,169,108,108,0,
143,Odisha,24,Deogarh,355,Barkote,3839,Kelda,121923,Hariharpur,299098,Hariharpur,382814,383049,Hariharpur,122,0,121,1,26,26,0,
144,Odisha,24,Deogarh,355,Barkote,3839,Kelda,121923,Kelda,299102,Kelenda,382819,907040,Kelda,828,200,331,297,201,201,0,
145,Odisha,24,Deogarh,355,Barkote,3839,Kelda,121923,Rabankucha,299097,Rabankucha,382813,382813,Rabankucha,140,0,140,0,32,32,0,
146,Odisha,24,Deogarh,355,Barkote,3839,Kelda,121923,Ratanpali,299101,Ratanpali,382817,382817,Ratanpali,248,16,154,78,57,57,0,
147,Odisha,24,Deogarh,355,Barkote,3839,Kelda,121923,Saloi,299103,Saloi,382822,382822,Saloi,758,102,419,237,178,178,0,
148,Odisha,24,Deogarh,355,Barkote,3839,Kelda,121923,Sibapali,299099,Sibapali,382815,382815,Sibapali,315,11,237,67,76,76,0,
