S.No.,State,StateId,District,DistrictId,Block,BlockId,Panchayat,PanchayatId,Village,Villageid,Census Village Name,Census Village Code,LGD Villageid,LGD Village Name,Tot Pop,SC Pop,ST Pop,GEN Pop,No. of House Holds,House Connection Provided as on 01/04/2024,Houseconnection Provided in 2024-2025 including private connection,Status
,Total,,,,,,,,,,,,,,1323005,190932,759490,372583,310372,225241,1057,
1,Odisha,24,Nabarangapur,368,CHANDAHANDI,3935,ANEKABEDA,124009,ANKABEDA,316043,Ankabeda,427428,427428,Ankabeda,1230,203,564,463,278,277,0,
1,Odisha,24,Nabarangapur,368,Dabugam,3933,KOILARI,298551,SARAGUDA,704396,,0,427693,SARAGUDA,0,0,0,0,1,0,0,Villages taken from SBM
2,Odisha,24,Nabarangapur,368,Kosagumuda,3934,KODINGA,123983,NUAGUDA,704300,,0,427875,NUAGUDA,0,0,0,0,1,0,0,Villages taken from SBM
2,Odisha,24,Nabarangapur,368,Chandahandi,3935,Anekabeda,124009,Chakamal,316042,Chakamal,427472,427472,Chakamal,1400,178,104,1118,388,388,0,
3,Odisha,24,Nabarangapur,368,Chandahandi,3935,Anekabeda,124009,Chandgiri,316040,Chandgiri,427436,427436,Chandgiri,619,48,0,571,158,158,0,
3,Odisha,24,NABARANGAPUR,368,TENTULIKHUNTI,3942,LAMTAGUDA,124121,KHARIGUDA,692143,,0,0,,0,0,0,0,7,0,0,Villages taken from SBM
4,Odisha,24,NABARANGAPUR,368,TENTULIKHUNTI,3942,MANCHAGAM,124122,TELENGA,692144,,0,0,,0,0,0,0,41,0,0,Villages taken from SBM
4,Odisha,24,Nabarangapur,368,Chandahandi,3935,Anekabeda,124009,Dhupkote,316041,Dhupkote,427430,427430,Dhupkote,156,10,138,8,48,13,0,
5,Odisha,24,Nabarangapur,368,Chandahandi,3935,Anekabeda,124009,Jhorabandho,316037,Jhorabandho,427427,427427,Jharabandha,162,0,161,1,38,38,0,
5,Odisha,24,NABARANGAPUR,368,TENTULIKHUNTI,3942,PARAJABARANGPADAR,124123,PAIK. B. PADAR,702632,,0,0,,778,413,164,201,996,0,0,Villages taken from SBM
6,Odisha,24,Nabarangapur,368,Chandahandi,3935,Anekabeda,124009,Nuapara,316038,Nuapara,427429,427429,Nuapara,753,97,17,639,233,233,0,
7,Odisha,24,Nabarangapur,368,Chandahandi,3935,Anekabeda,124009,Sandhimunda,316039,Sandhimunda,427432,427432,Sandhimunda,1656,421,24,1211,471,301,0,
8,Odisha,24,Nabarangapur,368,Chandahandi,3935,Beheramunda,124008,Beheramunda,316030,Beheramunda,427440,427440,Beheramunda,1177,145,149,883,312,312,0,
9,Odisha,24,Nabarangapur,368,Chandahandi,3935,Beheramunda,124008,Belmajhiguda,316033,Belmajhiguda,427459,427459,Belmajhiguda,339,0,136,203,100,73,0,
10,Odisha,24,Nabarangapur,368,Chandahandi,3935,Beheramunda,124008,Bobria,316034,Bobria,427433,427433,Baburia,1147,124,622,401,299,92,0,
11,Odisha,24,Nabarangapur,368,Chandahandi,3935,Beheramunda,124008,Guma,316036,Guma,427442,427442,Gumma,140,0,26,114,39,14,0,
12,Odisha,24,Nabarangapur,368,Chandahandi,3935,Beheramunda,124008,Jhaliapara,316032,Jhaliapara,427444,427444,Jhaliapada,334,18,76,240,93,84,0,
13,Odisha,24,Nabarangapur,368,Chandahandi,3935,Beheramunda,124008,Salebhota,316035,Salebhota,427441,427441,Salebhatta,383,98,125,160,116,96,0,
14,Odisha,24,Nabarangapur,368,Chandahandi,3935,Beheramunda,124008,Salebidi-i,316031,Salebidi-I,427435,427435,Salebidi,698,110,562,26,192,115,0,
15,Odisha,24,Nabarangapur,368,Chandahandi,3935,Chandahandi,124007,Chandahandi,316023,Chandahandi,427466,427466,Chandahandi,2297,373,673,1251,508,386,0,
16,Odisha,24,Nabarangapur,368,Chandahandi,3935,Chandahandi,124007,Haldi,316027,Haldi,427484,427484,Haladi,1988,175,321,1492,475,359,0,
17,Odisha,24,Nabarangapur,368,Chandahandi,3935,Chandahandi,124007,Junapani,316026,Junapani,427469,427469,Junapani,830,71,432,327,197,51,0,
18,Odisha,24,Nabarangapur,368,Chandahandi,3935,Chandahandi,124007,Salebidi-ii,316029,Salebidi-II,427467,427467,Salebidi-II,396,26,103,267,120,46,0,
19,Odisha,24,Nabarangapur,368,Chandahandi,3935,Chandahandi,124007,Sanodhuruapoda,316024,Dhoruapara,427483,924877,Sandharupara,603,97,450,56,157,0,0,
20,Odisha,24,Nabarangapur,368,Chandahandi,3935,Chandahandi,124007,Semalaguda,316028,Semalaguda,427485,427485,Semlaguda,467,229,98,140,107,81,0,
21,Odisha,24,Nabarangapur,368,Chandahandi,3935,Chandahandi,124007,Siunapali,316025,Siunapali,427462,427462,Siunapali,790,54,100,636,225,225,0,
22,Odisha,24,Nabarangapur,368,Chandahandi,3935,Dalabeda,124006,Antipara,316017,Antipara,427487,427487,Antipara,705,21,539,145,156,156,0,
23,Odisha,24,Nabarangapur,368,Chandahandi,3935,Dalabeda,124006,Banamahuli,316019,Banamahuli,427499,427499,Banamahul,635,5,450,180,176,176,0,
24,Odisha,24,Nabarangapur,368,Chandahandi,3935,Dalabeda,124006,Bhatipara,316021,Bhatipara,427500,427500,Bhatipara,1166,110,440,616,314,314,0,
25,Odisha,24,Nabarangapur,368,Chandahandi,3935,Dalabeda,124006,Dalbeda,316022,Dalbeda,427508,427508,Dalabeda,2431,135,1745,551,562,562,0,
26,Odisha,24,Nabarangapur,368,Chandahandi,3935,Dalabeda,124006,Khuntiguda,316018,Khuntiguda,427501,427501,Khuntiguda,323,8,57,258,87,0,0,
27,Odisha,24,Nabarangapur,368,Chandahandi,3935,Dalabeda,124006,Kocharapara,316020,Kocharapara,427486,427486,Kachrapara,607,0,519,88,139,0,0,
28,Odisha,24,Nabarangapur,368,Chandahandi,3935,Dhodipani,124005,Dandamunda,316011,Dandamunda,427488,427488,Dandamunda,915,163,444,308,234,234,0,
29,Odisha,24,Nabarangapur,368,Chandahandi,3935,Dhodipani,124005,Dangriguda,316013,Dangriguda,427491,427491,Dangriguda,513,0,75,438,128,128,0,
30,Odisha,24,Nabarangapur,368,Chandahandi,3935,Dhodipani,124005,Dhodipani,316015,Dhodipani,427489,427489,Dhodipani,2092,259,393,1440,414,364,0,
31,Odisha,24,Nabarangapur,368,Chandahandi,3935,Dhodipani,124005,Haridapara,316014,Haridapara,427490,427490,Haridapara,504,0,147,357,129,61,0,
32,Odisha,24,Nabarangapur,368,Chandahandi,3935,Dhodipani,124005,Luhabahili,316016,Luhabahili,427452,427452,Luhabahili,726,0,149,577,181,24,0,
33,Odisha,24,Nabarangapur,368,Chandahandi,3935,Dhodipani,124005,Palsapara,316012,Palsapara,427456,427456,Palsapara,2378,294,287,1797,568,441,0,
34,Odisha,24,Nabarangapur,368,Chandahandi,3935,Dhodipani,124005,Phatamunda,316010,Phatamunda,427498,427498,Phatamunda,621,64,209,348,172,75,0,
35,Odisha,24,Nabarangapur,368,Chandahandi,3935,Gambhariguda,124004,Gambhariguda,316009,Gambhariguda,427448,427448,Gambhariguda,1388,154,268,966,353,352,0,
36,Odisha,24,Nabarangapur,368,Chandahandi,3935,Gambhariguda,124004,Khapradihi,316007,Khapradihi,427449,427449,Khaparadihi,1627,521,279,827,397,269,0,
37,Odisha,24,Nabarangapur,368,Chandahandi,3935,Gambhariguda,124004,Khoirabadi,316008,Khoirabadi,427447,427447,Khariabhadi,573,0,8,565,161,66,0,
38,Odisha,24,Nabarangapur,368,Chandahandi,3935,Gambhariguda,124004,Motigan,316006,Motigan,427454,427454,Motigam,1337,310,420,607,300,115,0,
39,Odisha,24,Nabarangapur,368,Chandahandi,3935,Gambhariguda,124004,Phundelpara,316004,Phundelpara,427446,427446,Phundelpada,806,0,0,806,225,124,0,
40,Odisha,24,Nabarangapur,368,Chandahandi,3935,Gambhariguda,124004,Sargibahal,316005,Sargibahal,427453,427453,Sargibahal,291,37,45,209,38,33,0,
41,Odisha,24,Nabarangapur,368,Chandahandi,3935,Jamadarpoda,124003,Bhaludangari,315998,Bhaludangari,427468,427468,Bhaludangari,534,15,0,519,136,124,0,
42,Odisha,24,Nabarangapur,368,Chandahandi,3935,Jamadarpoda,124003,Gorakhabanda,316002,Gorakhabanda,427480,427480,Gorakhabanda,94,0,26,68,27,13,0,
43,Odisha,24,Nabarangapur,368,Chandahandi,3935,Jamadarpoda,124003,Haldikhaliapara,315996,Haldikhaliapara,427482,427482,Haldikhaliapara,482,3,415,64,119,119,0,
44,Odisha,24,Nabarangapur,368,Chandahandi,3935,Jamadarpoda,124003,Jamadarpara,315997,Jamadarpara,427479,427479,Jamadarpara,1437,116,52,1269,397,299,0,
45,Odisha,24,Nabarangapur,368,Chandahandi,3935,Jamadarpoda,124003,Kandioda,316003,Kandioda,427471,427471,Kandioda,981,7,707,267,262,157,0,
46,Odisha,24,Nabarangapur,368,Chandahandi,3935,Jamadarpoda,124003,Koradangari,316001,Koradangari,427478,427478,Koradangari,552,147,99,306,157,123,0,
47,Odisha,24,Nabarangapur,368,Chandahandi,3935,Jamadarpoda,124003,Longpara,315999,Longpara,427481,427481,Langpara,1290,132,248,910,342,301,0,
48,Odisha,24,Nabarangapur,368,Chandahandi,3935,Jamadarpoda,124003,Tentulipara,316000,Tentulipara,427470,427470,Tentulipara,1017,254,355,408,271,178,0,
49,Odisha,24,Nabarangapur,368,Chandahandi,3935,Koilimunda,124002,Ghantiguda,315990,Ghantaguda,427425,427425,Ghantaguda,313,0,234,79,87,59,0,
50,Odisha,24,Nabarangapur,368,Chandahandi,3935,Koilimunda,124002,Jhulenbara,315991,Jhulenbara,427424,427424,Jhulenbor,283,0,252,31,76,76,0,
51,Odisha,24,Nabarangapur,368,Chandahandi,3935,Koilimunda,124002,Kenduguda,315989,Kenduguda,427426,427426,Kenduguda,643,249,28,366,167,167,0,
52,Odisha,24,Nabarangapur,368,Chandahandi,3935,Koilimunda,124002,Khadakhadi,315988,Khadakhadi,427473,427473,Khadakhadi,604,81,474,49,156,156,0,
53,Odisha,24,Nabarangapur,368,Chandahandi,3935,Koilimunda,124002,Kodobhata,315992,Kodobhata,427423,427423,Kodobhata,496,0,335,161,143,123,0,
54,Odisha,24,Nabarangapur,368,Chandahandi,3935,Koilimunda,124002,Koilimunda,315995,Koilimunda,427421,427421,Koilimunda,912,149,608,155,207,207,0,
55,Odisha,24,Nabarangapur,368,Chandahandi,3935,Koilimunda,124002,Malpoda,315993,Malpara,427422,427422,Malpara,490,98,211,181,99,99,0,
56,Odisha,24,Nabarangapur,368,Chandahandi,3935,Koilimunda,124002,Telimala,315994,Telimala,427420,427420,Telimala,666,0,339,327,156,74,0,
57,Odisha,24,Nabarangapur,368,Chandahandi,3935,Kuhudi,124001,Dahimal - I,315987,Dahimal - I,427497,427497,Dahimal - I,633,0,488,145,156,132,0,
58,Odisha,24,Nabarangapur,368,Chandahandi,3935,Kuhudi,124001,Kuambo,315985,Kuambo,427495,427495,Kuambo,258,0,249,9,71,46,0,
59,Odisha,24,Nabarangapur,368,Chandahandi,3935,Kuhudi,124001,Kuhudi,315986,Kuhudi,427496,427496,Kuhudi,770,20,524,226,188,151,0,
60,Odisha,24,Nabarangapur,368,Chandahandi,3935,Malgam,124000,Bhendiagam,315984,Bhendiagam,427451,427451,Bhendiagam,958,186,284,488,261,261,0,
61,Odisha,24,Nabarangapur,368,Chandahandi,3935,Malgam,124000,Bhojapur,315981,Bhojapur,427450,427450,Bhojpur,629,137,23,469,167,166,0,
62,Odisha,24,Nabarangapur,368,Chandahandi,3935,Malgam,124000,Dhepaguda,315983,Dhepaguda,427494,427494,Dhepguda,256,0,162,94,64,64,0,
63,Odisha,24,Nabarangapur,368,Chandahandi,3935,Malgam,124000,Malgam,315982,Malgam,427492,427492,Malgam,2678,277,694,1707,650,650,0,
64,Odisha,24,Nabarangapur,368,Chandahandi,3935,Mohara,123999,Ambaguda,315979,Ambaguda,427437,427437,Ambaguda,265,16,157,92,73,73,0,
65,Odisha,24,Nabarangapur,368,Chandahandi,3935,Mohara,123999,Badamunda,315976,Badamunda,427438,427438,Badamunda,582,49,12,521,154,154,0,
66,Odisha,24,Nabarangapur,368,Chandahandi,3935,Mohara,123999,Boriguda,315978,Boriguda,427439,427439,Boriguda,979,41,17,921,273,273,0,
67,Odisha,24,Nabarangapur,368,Chandahandi,3935,Mohara,123999,Mahura,315975,Mahura,427464,427464,Mohora,850,124,289,437,194,194,0,
68,Odisha,24,Nabarangapur,368,Chandahandi,3935,Mohara,123999,Nahalmunda,315977,Nahalmunda,427460,427460,Nahalmunda,159,0,0,159,43,43,0,
69,Odisha,24,Nabarangapur,368,Chandahandi,3935,Mohara,123999,Pujariguda,315980,Pujariguda,427463,427463,Pujariguda,1743,256,700,787,464,446,0,
70,Odisha,24,Nabarangapur,368,Chandahandi,3935,Patakhalia,123998,Baidipara,315969,Baidipara,427503,427503,Baidapada,1390,48,835,507,341,341,0,
71,Odisha,24,Nabarangapur,368,Chandahandi,3935,Patakhalia,123998,Bandhokona,315968,Bandhokona,427506,427506,Bandhakana,1518,54,896,568,368,368,0,
72,Odisha,24,Nabarangapur,368,Chandahandi,3935,Patakhalia,123998,Chiligam,315972,Chiligam,427507,427507,Chiligam,741,20,610,111,192,192,0,
73,Odisha,24,Nabarangapur,368,Chandahandi,3935,Patakhalia,123998,Dhuruapara,315974,Dhuruapara,427465,427483,Dhuruapara,86,0,86,0,27,27,0,
74,Odisha,24,Nabarangapur,368,Chandahandi,3935,Patakhalia,123998,Karlapara,315970,Karlapara,427505,427505,Karlapara,202,0,140,62,48,48,0,
75,Odisha,24,Nabarangapur,368,Chandahandi,3935,Patakhalia,123998,Patokhalia,315973,Patokhalia,427502,427502,Patkhalia,1429,149,657,623,353,353,0,
76,Odisha,24,Nabarangapur,368,Chandahandi,3935,Patakhalia,123998,Rajkote,315971,Rajkote,427504,427504,Rajkote,1090,73,821,196,258,258,0,
77,Odisha,24,Nabarangapur,368,Chandahandi,3935,Phatiki,123997,Batajhar,315965,Batajhar,427476,427476,Batajhar,1081,12,587,482,249,201,0,
78,Odisha,24,Nabarangapur,368,Chandahandi,3935,Phatiki,123997,Dhanarakote,315964,Dhanarakote,427477,427477,Dhanarakote,902,115,115,672,255,227,0,
79,Odisha,24,Nabarangapur,368,Chandahandi,3935,Phatiki,123997,Lodhuapara,315967,Lodhuapara,427474,427474,Ladhuapara,1137,114,0,1023,310,309,0,
80,Odisha,24,Nabarangapur,368,Chandahandi,3935,Phatiki,123997,Phatki,315966,Phatki,427475,427475,Phatki,2722,272,1255,1195,644,582,0,
81,Odisha,24,Nabarangapur,368,Chandahandi,3935,Sardapur,123996,Jampara,315962,Jampara,427443,427443,Jampara,529,0,0,529,142,142,0,
82,Odisha,24,Nabarangapur,368,Chandahandi,3935,Sardapur,123996,Jharabahal,315961,Jharabahal,427461,427461,Jaharabahal,858,61,0,797,226,226,0,
83,Odisha,24,Nabarangapur,368,Chandahandi,3935,Sardapur,123996,Malibari,315958,Malibari,427455,427455,Malibari,177,0,170,7,46,46,0,
84,Odisha,24,Nabarangapur,368,Chandahandi,3935,Sardapur,123996,Sardhapur,315963,Sardhapur,427458,427458,Sardhapur,750,214,288,248,189,189,0,
85,Odisha,24,Nabarangapur,368,Chandahandi,3935,Sardapur,123996,Souraguda,315960,Souraguda,427457,427457,Souraguda,146,0,96,50,35,35,0,
86,Odisha,24,Nabarangapur,368,Chandahandi,3935,Sardapur,123996,Teltandi,315959,Teltandi,427445,427445,Telatandi,478,47,53,378,133,132,0,
87,Odisha,24,Nabarangapur,368,Dabugam,3933,Anchala,298550,Anchala,315806,Anchala,427594,427594,Anchala,1040,109,380,551,262,262,0,
88,Odisha,24,Nabarangapur,368,Dabugam,3933,Anchala,298550,Bodoliguda,315800,Bodoliguda,427595,427595,Bodoliguda,777,78,606,93,189,0,0,
89,Odisha,24,Nabarangapur,368,Dabugam,3933,Anchala,298550,Chichubai,315802,Chichubai,427596,427596,Chichubai,803,0,756,47,183,0,0,
90,Odisha,24,Nabarangapur,368,Dabugam,3933,Anchala,298550,Kokodaguda,315804,Kokodaguda,427606,427606,Kokodaguda,711,0,369,342,145,0,0,
91,Odisha,24,Nabarangapur,368,Dabugam,3933,Anchala,298550,Sindikaguda,315797,Sindikaguda,427569,427569,Sindikaguda,367,2,306,59,93,0,0,
92,Odisha,24,Nabarangapur,368,Dabugam,3933,Anchala,298550,Undimala,315805,Ulandaguda,427628,427605,Bhandimal,392,0,359,33,90,0,0,
93,Odisha,24,Nabarangapur,368,Dabugam,3933,Bada Olama,123971,Bhaluguda,315820,Bhaluguda,427701,427701,Bhaluguda,338,52,271,15,77,0,0,
94,Odisha,24,Nabarangapur,368,Dabugam,3933,Bada Olama,123971,Bodo-olma,315818,Bodo-olma,427698,427698,Bodo-olma,2975,429,1801,745,614,496,0,
95,Odisha,24,Nabarangapur,368,Dabugam,3933,Bada Olama,123971,Dabiriguda,315822,Dabiriguda,427699,427699,Dabiriguda,149,0,140,9,33,0,0,
96,Odisha,24,Nabarangapur,368,Dabugam,3933,Bada Olama,123971,Godegam,315821,Godegam,427697,427697,Godegam,830,10,700,120,192,0,0,
97,Odisha,24,Nabarangapur,368,Dabugam,3933,Bada Olama,123971,Khutuluguda,315817,Khutuluguda,427700,427700,Khutuluguda,601,185,397,19,156,0,0,
98,Odisha,24,Nabarangapur,368,Dabugam,3933,Bada Olama,123971,Sano-olma,315819,Sano-olma,427702,427702,Sano-olma,953,199,662,92,206,167,0,
99,Odisha,24,Nabarangapur,368,Dabugam,3933,Borigam,123973,Ambaguda,315838,Ambaguda,427650,427650,Ambaguda,381,6,30,345,92,0,0,
100,Odisha,24,Nabarangapur,368,Dabugam,3933,Borigam,123973,Borigam,315837,Borigam,427668,427668,Borigam,1673,426,786,461,340,134,0,
101,Odisha,24,Nabarangapur,368,Dabugam,3933,Borigam,123973,Chelibeda,315840,Chelibeda,427670,427670,Chelibeda,513,8,404,101,126,0,0,
102,Odisha,24,Nabarangapur,368,Dabugam,3933,Borigam,123973,Dongiriguda,315839,Dongiriguda,427669,427669,Dongiriguda,739,136,138,465,176,0,0,
103,Odisha,24,Nabarangapur,368,Dabugam,3933,Borigam,123973,Gadamaguda,315833,Gadamaguda,427654,427654,Gadamaguda,511,0,464,47,98,0,0,
104,Odisha,24,Nabarangapur,368,Dabugam,3933,Borigam,123973,Khuntaguda,315834,Khuntaguda,427651,427651,KHUTUGUDA,727,172,269,286,156,0,0,
105,Odisha,24,Nabarangapur,368,Dabugam,3933,Borigam,123973,Mendra,315831,Mendra,427632,427632,Mendra,1648,124,1346,178,338,198,0,
106,Odisha,24,Nabarangapur,368,Dabugam,3933,Borigam,123973,Mundiguda,315836,Mundibeda,427667,427667,Mundibeda,832,45,438,349,191,0,0,
107,Odisha,24,Nabarangapur,368,Dabugam,3933,Borigam,123973,Pariabeda,315832,Pariabeda,427694,427694,Pariabeda,1276,174,969,133,271,0,0,
108,Odisha,24,Nabarangapur,368,Dabugam,3933,Borigam,123973,Parsabeda,315835,Parsabeda,427630,427630,Parsabeda,913,1,767,145,181,0,0,
109,Odisha,24,Nabarangapur,368,Dabugam,3933,Chacharaguda,123970,Baigam,315814,Baigam,427638,427638,Baigam,2847,240,1570,1037,607,526,0,
110,Odisha,24,Nabarangapur,368,Dabugam,3933,Chacharaguda,123970,Banuaguda,315810,Banuaguda,427604,427604,Banuaguda,370,16,325,29,94,0,0,
111,Odisha,24,Nabarangapur,368,Dabugam,3933,Chacharaguda,123970,Chacharaguda,315809,Chacharaguda,427602,427602,Chacharaguda,1101,223,504,374,267,219,0,
112,Odisha,24,Nabarangapur,368,Dabugam,3933,Chacharaguda,123970,Haladi,315815,Haladi,427607,427607,Haladi,1441,106,1025,310,316,161,0,
113,Odisha,24,Nabarangapur,368,Dabugam,3933,Chacharaguda,123970,Kelia,315816,Kelia,427640,427640,Kelia,517,115,37,365,126,0,0,
114,Odisha,24,Nabarangapur,368,Dabugam,3933,Chacharaguda,123970,Kusumabandha,315811,Kusumabandha,427639,427639,Kusumabandha,934,24,654,256,214,0,0,
115,Odisha,24,Nabarangapur,368,Dabugam,3933,Chacharaguda,123970,Maniaguda,315812,Maniaguda,427601,427601,Maniaguda,473,29,363,81,119,0,0,
116,Odisha,24,Nabarangapur,368,Dabugam,3933,Chacharaguda,123970,Pakhanaguda,315808,Pakhanaguda,427588,427603,Pakhanaguda,835,14,758,63,163,0,0,
117,Odisha,24,Nabarangapur,368,Dabugam,3933,Chacharaguda,123970,Patia,315813,Patia,427641,427641,Patia,941,47,828,66,234,0,0,
118,Odisha,24,Nabarangapur,368,Dabugam,3933,Dabugam,123967,Chikili,315784,Chikili,427637,427637,Chikili,2241,323,1282,636,517,19,0,
119,Odisha,24,Nabarangapur,368,Dabugam,3933,Dabugam,123967,Dabugan,315785,Dabugan,427678,427678,Dabugan,5096,1051,917,3128,1405,1075,0,
120,Odisha,24,Nabarangapur,368,Dabugam,3933,Dabugam,123967,Duminiguda,315783,Duminiguda,427645,427645,Duminiguda,1423,166,609,648,349,143,0,
121,Odisha,24,Nabarangapur,368,Dabugam,3933,Dabugam,123967,Umarahandi,315782,Umarahandi,427679,427679,Umarahandi,1752,128,1339,285,393,231,0,
122,Odisha,24,Nabarangapur,368,Dabugam,3933,Dangriguda,298552,Dangriguda,315781,Dongriguda,427586,427677,Dongriguda,5895,867,3824,1204,1210,982,0,
123,Odisha,24,Nabarangapur,368,Dabugam,3933,Gudakhunta,123972,Ghodakhunta,315823,Ghodakhunta,427656,427656,Ghodakhunta,2466,131,1947,388,585,207,0,
124,Odisha,24,Nabarangapur,368,Dabugam,3933,Gudakhunta,123972,Kuhukaguda,315825,Kuhukaguda,427664,427664,Kuhukaguda,1473,66,1323,84,314,267,0,
125,Odisha,24,Nabarangapur,368,Dabugam,3933,Gudakhunta,123972,Kurupa,315826,Kurupa,427666,427666,Kurupa,1020,140,808,72,224,0,0,
126,Odisha,24,Nabarangapur,368,Dabugam,3933,Gudakhunta,123972,Majhiguda,315830,Majhiguda,427665,427665,Majhiguda,494,15,404,75,102,0,0,
127,Odisha,24,Nabarangapur,368,Dabugam,3933,Gudakhunta,123972,Mendriguda,315827,Mendriguda,427653,427653,Mendriguda,783,10,704,69,164,0,0,
128,Odisha,24,Nabarangapur,368,Dabugam,3933,Jabaguda,123966,Borikiguda,315777,Borikiguda,427689,427689,Borikiguda,330,34,273,23,78,0,0,
129,Odisha,24,Nabarangapur,368,Dabugam,3933,Jabaguda,123966,Doragula,315779,Doragula,427690,427690,Doragula,646,257,342,47,158,0,0,
130,Odisha,24,Nabarangapur,368,Dabugam,3933,Jabaguda,123966,Jobaguda,315778,Jobaguda,427696,427696,Jobaguda,1172,136,716,320,296,152,0,
131,Odisha,24,Nabarangapur,368,Dabugam,3933,Jabaguda,123966,Phulobhata,315775,Phulobhata,427695,427695,Phulobhata,1300,258,623,419,292,45,0,
