S.No.,State,StateId,District,DistrictId,Block,BlockId,Panchayat,PanchayatId,Village,Villageid,Census Village Name,Census Village Code,LGD Villageid,LGD Village Name,Tot Pop,SC Pop,ST Pop,GEN Pop,No. of House Holds,House Connection Provided as on 01/04/2024,Houseconnection Provided in 2024-2025 including private connection,Status
9,Odisha,24,Bargarh,353,Ambabhona,3825,Banjipali,121668,Badjampali,297596,Jampali (K),380757,926505,BADJAMPALI,445,72,205,168,92,0,0,
9,Odisha,24,BARGARH,353,BIJEPUR,3827,PADA,121704,MAJHIPALI,692699,,0,0,,706,80,7,619,51,0,0,Villages taken from SBM
10,Odisha,24,BARGARH,353,PADAMPUR,3829,MALCHHAMUNDA,121745,KURLUBAHAL,700471,,0,0,,496,23,250,223,163,0,0,Villages taken from SBM
10,Odisha,24,Bargarh,353,Ambabhona,3825,Banjipali,121668,Banjipali (k),297591,Banjpali (L),380764,380769,Banjhipali(K),383,92,153,138,80,30,0,
11,Odisha,24,Bargarh,353,Ambabhona,3825,Banjipali,121668,Behera,297597,Behera,380755,380755,Behera,547,24,189,334,123,123,0,
11,Odisha,24,BARGARH,353,PAIKMAL,3830,KANSADA,121763,BARPALI,697985,,0,0,,796,131,238,427,238,0,0,Villages taken from SBM
12,Odisha,24,BARGARH,353,SOHELLA,3831,DUMBERPALI,121782,KARALMAL,694261,,0,0,,1047,286,450,311,234,0,0,Villages taken from SBM
12,Odisha,24,Bargarh,353,Ambabhona,3825,Banjipali,121668,Bugbugi,297594,Bugbugi,380771,380771,Bugbugi,465,26,347,92,106,0,0,
13,Odisha,24,Bargarh,353,Ambabhona,3825,Banjipali,121668,Kusmuda,297592,Kusmuda,380770,380770,Kusmuda,948,201,274,473,204,187,0,
14,Odisha,24,Bargarh,353,Ambabhona,3825,Bhoinatora,121663,Badsareipali,297559,Saraipali (Bada),380783,380783,Saraipali (Bada),571,208,45,318,152,10,0,
15,Odisha,24,Bargarh,353,Ambabhona,3825,Bhoinatora,121663,Baniapali,297561,Beniapali,380780,380780,Beniapali,960,109,244,607,253,0,0,
16,Odisha,24,Bargarh,353,Ambabhona,3825,Bhoinatora,121663,Barangakote,297562,Barangakot,380779,380779,Barangakot,605,0,160,445,154,0,0,
17,Odisha,24,Bargarh,353,Ambabhona,3825,Bhoinatora,121663,Bhalutal,297560,Bhalutal,380784,380784,Bhalutal,401,10,222,169,96,0,0,
18,Odisha,24,Bargarh,353,Ambabhona,3825,Bhoinatora,121663,Bhoinatora,297555,Bhainatora,380776,380776,Bhainatora,957,183,123,651,247,16,0,
19,Odisha,24,Bargarh,353,Ambabhona,3825,Bhoinatora,121663,Chikhili,297556,Chikhili,380778,380778,Chikhili,666,259,123,284,161,161,0,
20,Odisha,24,Bargarh,353,Ambabhona,3825,Bhoinatora,121663,Ganthiapali,297557,Ganthiapali,380777,380777,Ganthiapali,743,89,98,556,187,32,0,
21,Odisha,24,Bargarh,353,Ambabhona,3825,Bhoinatora,121663,Salepali,297558,Salepali,380785,380785,Salepali,801,219,195,387,193,0,0,
22,Odisha,24,Bargarh,353,Ambabhona,3825,Bhukta,121664,Bhukta,297572,Bhukta,380798,380798,Bhukta,2218,431,484,1303,514,23,0,
23,Odisha,24,Bargarh,353,Ambabhona,3825,Bhukta,121664,Chicholi,297571,Chicholi,380799,380799,Chicholi,2097,476,196,1425,491,373,0,
24,Odisha,24,Bargarh,353,Ambabhona,3825,Bhukta,121664,Dulhapali,297574,Dulhapali,380797,380797,Dulhapali,522,182,17,323,130,12,0,
25,Odisha,24,Bargarh,353,Ambabhona,3825,Bhukta,121664,Dungipali,297567,Dungipali,380796,380796,Dungipali,374,86,29,259,96,80,0,
26,Odisha,24,Bargarh,353,Ambabhona,3825,Bhukta,121664,Kanthipali,297569,Kanthipali,380794,380794,Kanthipali,342,35,84,223,80,80,0,
27,Odisha,24,Bargarh,353,Ambabhona,3825,Bhukta,121664,Khairpali,297566,Khairpali,380786,380786,Khairpali,471,79,128,264,120,109,0,
28,Odisha,24,Bargarh,353,Ambabhona,3825,Bhukta,121664,Mahapali,297568,Mahuapali,380795,380795,Mahuapali,389,48,55,286,95,87,0,
29,Odisha,24,Bargarh,353,Ambabhona,3825,Bungapali,298328,Bungapali,297646,Bungapali,380739,380739,Bungapali,1016,177,266,573,233,233,0,
30,Odisha,24,Bargarh,353,Ambabhona,3825,Bungapali,298328,Gobindpur,297645,Gobindpur,380744,380744,Gobindpur,369,154,206,9,82,0,0,
31,Odisha,24,Bargarh,353,Ambabhona,3825,Bungapali,298328,Jarimuli,297640,Jarimuli,380741,380741,Jarimuli,457,388,68,1,87,0,0,
32,Odisha,24,Bargarh,353,Ambabhona,3825,Bungapali,298328,Launsara,297641,Launsara,380740,380740,Launsara,558,328,89,141,164,164,0,
33,Odisha,24,Bargarh,353,Ambabhona,3825,Bungapali,298328,Lether,297644,Lether,380752,380752,Lether,742,143,480,119,159,159,0,
34,Odisha,24,Bargarh,353,Ambabhona,3825,Bungapali,298328,Ramkhol,297638,Ramkhol,380743,380743,Ramkhol,340,34,144,162,61,0,0,
35,Odisha,24,Bargarh,353,Ambabhona,3825,Bungapali,298328,Tamdei,297639,Tamdei,380742,380742,Tamdei,58,38,0,20,11,0,0,
36,Odisha,24,Bargarh,353,Ambabhona,3825,Dunguri,121665,Badmal,297577,Badmal,380754,380754,Badmal,644,114,303,227,131,131,0,
37,Odisha,24,Bargarh,353,Ambabhona,3825,Dunguri,121665,Dungri,297575,Dungri,380738,380738,Dungri,2620,582,435,1603,588,383,0,
38,Odisha,24,Bargarh,353,Ambabhona,3825,Dunguri,121665,Sauntamal,297576,Sauntamal,380753,380753,Sauntamal,1470,383,347,740,466,254,0,
39,Odisha,24,Bargarh,353,Ambabhona,3825,Dwari,298333,Dwari,297573,Duari,380809,380809,Duari,1647,398,134,1115,307,307,0,
40,Odisha,24,Bargarh,353,Ambabhona,3825,Dwari,298333,Ichhapur,297564,Ichhapur,380811,380811,Ichhapur,516,227,51,238,206,90,0,
41,Odisha,24,Bargarh,353,Ambabhona,3825,Dwari,298333,Jharpali,297550,Jharpali,380793,380793,Jharpali,1059,50,143,866,254,48,0,
42,Odisha,24,Bargarh,353,Ambabhona,3825,Dwari,298333,Kasipali,297565,Kashipali,380810,380810,Kashipali,299,4,119,176,69,66,0,
43,Odisha,24,Bargarh,353,Ambabhona,3825,Dwari,298333,Khaprakhol,297552,Khaprakhol,380830,380830,Khaprakhol,123,0,94,29,31,0,0,
44,Odisha,24,Bargarh,353,Ambabhona,3825,Dwari,298333,Kusumdihi,297563,Kusumdihi,380829,380829,Kusumdihi,255,0,189,66,63,45,0,
45,Odisha,24,Bargarh,353,Ambabhona,3825,Dwari,298333,Telipali,297570,Telipali,380808,380808,Telipali,577,340,0,237,120,102,0,
46,Odisha,24,Bargarh,353,Ambabhona,3825,Kandapalla,121667,Birjupali,297589,Birjhupali,380817,380817,Birjhupali,495,88,97,310,111,0,0,
47,Odisha,24,Bargarh,353,Ambabhona,3825,Kandapalla,121667,Kalami,297590,Kalami,380807,380807,Kalami,643,258,106,279,171,171,0,
48,Odisha,24,Bargarh,353,Ambabhona,3825,Kandapalla,121667,Kandapalla,297584,Kandapala,380806,380806,Kandapala,2006,384,632,990,466,139,0,
49,Odisha,24,Bargarh,353,Ambabhona,3825,Kandapalla,121667,Muchhamalda,297586,Muchhmalda,380816,380816,Muchhmalda,1087,410,125,552,291,119,0,
50,Odisha,24,Bargarh,353,Ambabhona,3825,Kandapalla,121667,Pudapali,297585,Podapali,380813,380813,Podapali,225,38,88,99,51,0,0,
51,Odisha,24,Bargarh,353,Ambabhona,3825,Kandapalla,121667,Rampela,297587,Rampela,380812,380812,Rampela,182,12,10,160,43,0,0,
52,Odisha,24,Bargarh,353,Ambabhona,3825,Kandapalla,121667,Sanjampali,297588,Jampali,380814,380814,Jampali,449,155,84,210,123,0,0,
53,Odisha,24,Bargarh,353,Ambabhona,3825,Kapasira,121666,Antaradi,297583,Antradi,380772,380772,Antradi,988,228,261,499,281,0,0,
54,Odisha,24,Bargarh,353,Ambabhona,3825,Kapasira,121666,Baigapali,297582,Baigapali,380773,380773,Baigapali,561,102,177,282,143,143,0,
55,Odisha,24,Bargarh,353,Ambabhona,3825,Kapasira,121666,Ghugurapali,297579,Ghughurapali,380789,380789,Ghughurapali,721,149,90,482,198,0,0,
56,Odisha,24,Bargarh,353,Ambabhona,3825,Kapasira,121666,Kapasira,297578,Kapasira,380774,380774,Kapasira,1376,391,286,699,339,326,0,
57,Odisha,24,Bargarh,353,Ambabhona,3825,Kapasira,121666,Sampali,297580,Sampali,380775,380775,Sampali,298,32,133,133,84,0,0,
58,Odisha,24,Bargarh,353,Ambabhona,3825,Kapasira,121666,Satidarha,297581,Satidarha,380787,380787,Satidarha,388,65,33,290,100,100,0,
59,Odisha,24,Bargarh,353,Ambabhona,3825,Karla,298335,Bichhana,297631,Bichhana,380837,380837,Bichhana,129,1,128,0,32,0,0,
60,Odisha,24,Bargarh,353,Ambabhona,3825,Karla,298335,Debrigarh,297627,Debrigarh,380843,380843,Debrigarh,35,0,35,0,6,0,0,
61,Odisha,24,Bargarh,353,Ambabhona,3825,Karla,298335,Dechuan,297595,Dechuan,380768,380768,Dechuan,237,2,121,114,53,0,0,
62,Odisha,24,Bargarh,353,Ambabhona,3825,Karla,298335,Junani,297624,Junani,380767,380767,Junani,303,0,167,136,80,0,0,
63,Odisha,24,Bargarh,353,Ambabhona,3825,Karla,298335,Karla,297625,Karla,380838,380838,Karla,657,89,343,225,158,0,0,
64,Odisha,24,Bargarh,353,Ambabhona,3825,Karla,298335,Khaliadhipa,605456,Khaliabahal,380835,926504,KHALIADHIPA,108,19,20,69,29,0,0,
65,Odisha,24,Bargarh,353,Ambabhona,3825,Karla,298335,Mundkati,297554,Mundkati,380834,380834,Mundkati,202,0,174,28,51,0,0,
66,Odisha,24,Bargarh,353,Ambabhona,3825,Karla,298335,Santhara,297545,Santhara,380836,380836,Santhara,465,116,184,165,120,120,0,
67,Odisha,24,Bargarh,353,Ambabhona,3825,Khola,298334,Bhutuli,297617,Bhuthuli,380746,380746,Bhuthuli,169,135,14,20,55,55,0,
68,Odisha,24,Bargarh,353,Ambabhona,3825,Khola,298334,Chakramal,297621,Chakramal,380762,380762,Chakramal,332,0,118,214,76,0,0,
69,Odisha,24,Bargarh,353,Ambabhona,3825,Khola,298334,Khola,297642,Khola,380763,380763,Khola,790,21,417,352,167,0,0,
70,Odisha,24,Bargarh,353,Ambabhona,3825,Khola,298334,Kurumkel,297636,Kurumkel,380747,380747,Kurumkel,384,42,226,116,120,120,0,
71,Odisha,24,Bargarh,353,Ambabhona,3825,Khola,298334,Paruabhadi,297635,Paruabhadi,380748,380748,Paruabhadi,420,13,103,304,86,86,0,
72,Odisha,24,Bargarh,353,Ambabhona,3825,Khola,298334,Rengalipali,297637,Rengalipali,380745,380745,Rengalipali,134,4,118,12,40,40,0,
73,Odisha,24,Bargarh,353,Ambabhona,3825,Kumbho,121669,Dekhulia,297601,Dekhulia,380828,380828,Dekhulia,172,0,82,90,38,25,0,
74,Odisha,24,Bargarh,353,Ambabhona,3825,Kumbho,121669,Kendujharan,297607,Kendujharan,380820,380820,Kendujharan,321,52,71,198,78,51,0,
75,Odisha,24,Bargarh,353,Ambabhona,3825,Kumbho,121669,Kumbho,297598,Kumbho,380822,380822,Kumbho,1070,121,341,608,288,191,0,
76,Odisha,24,Bargarh,353,Ambabhona,3825,Kumbho,121669,Kuturapali,297608,Kutarapali,380821,380831,Kutharpali,323,105,66,152,65,0,0,
77,Odisha,24,Bargarh,353,Ambabhona,3825,Kumbho,121669,Lambipali,297606,Lambipali,380819,380819,Lambipali,256,87,65,104,74,55,0,
78,Odisha,24,Bargarh,353,Ambabhona,3825,Kumbho,121669,Mendhapali,297604,Mendhapali,380824,380824,Mendhapali,279,47,90,142,70,38,0,
79,Odisha,24,Bargarh,353,Ambabhona,3825,Kumbho,121669,Mundabahal,297599,Mundabahal,380823,380823,Mundabahal,202,0,187,15,36,0,0,
80,Odisha,24,Bargarh,353,Ambabhona,3825,Kumbho,121669,Naktichhapar,297600,Naktichhapar,380826,380826,Naktichhapar,134,0,86,48,29,29,0,
81,Odisha,24,Bargarh,353,Ambabhona,3825,Kumbho,121669,Pikrijharan,297603,Pikirijharan,380825,380825,Pikirijharan,592,108,123,361,159,159,0,
82,Odisha,24,Bargarh,353,Ambabhona,3825,Kumbho,121669,Sandarlipali,297602,Darlipali (Sana),380815,380815,Darlipali (Sana),317,88,45,184,76,58,0,
83,Odisha,24,Bargarh,353,Ambabhona,3825,Kumbho,121669,Sansaraipali,297605,Saraipali (San),380818,380818,Saraipali (San),623,147,164,312,140,140,0,
84,Odisha,24,Bargarh,353,Ambabhona,3825,Lakhanpur,121671,Babebira,297623,Babebira,380765,380765,Babebira,624,25,347,252,136,136,0,
85,Odisha,24,Bargarh,353,Ambabhona,3825,Lakhanpur,121671,Banjipali(l),297622,Banjhipali(K),380769,380764,Banjpali (L),810,255,216,339,168,0,0,
86,Odisha,24,Bargarh,353,Ambabhona,3825,Lakhanpur,121671,Chal,297630,Chal,380840,380840,Chal,186,0,105,81,49,0,0,
87,Odisha,24,Bargarh,353,Ambabhona,3825,Lakhanpur,121671,Darlipali,297618,Darlipali,380759,380759,Darlipali,135,5,63,67,29,0,0,
88,Odisha,24,Bargarh,353,Ambabhona,3825,Lakhanpur,121671,Goudpali,297626,Goudpali,380839,380839,Goudpali,355,67,194,94,76,0,0,
89,Odisha,24,Bargarh,353,Ambabhona,3825,Lakhanpur,121671,Hatikhuja,297619,Hatikhuja,380760,380760,Hatikhuja,291,63,29,199,65,0,0,
90,Odisha,24,Bargarh,353,Ambabhona,3825,Lakhanpur,121671,Jhagada Behera,297628,Jhagadabehera,380845,380845,Jhagadabehera,160,1,86,73,40,0,0,
91,Odisha,24,Bargarh,353,Ambabhona,3825,Lakhanpur,121671,Lakhanpur,297629,Lakhanpur,380766,380766,Lakhanpur,1884,259,291,1334,439,150,0,
92,Odisha,24,Bargarh,353,Ambabhona,3825,Lakhanpur,121671,Tilaimal,297620,Tilaimal,380761,380761,Tilaimal,730,33,352,345,181,71,0,
93,Odisha,24,Bargarh,353,Ambabhona,3825,Ruchida,121670,Baddarha,297616,Bardarha,380805,380805,Bardarha,1422,240,170,1012,331,0,0,
94,Odisha,24,Bargarh,353,Ambabhona,3825,Ruchida,121670,Baddarlipali,297611,Darlipali (Bada),380800,380800,Darlipali (Bada),948,149,81,718,207,54,0,
95,Odisha,24,Bargarh,353,Ambabhona,3825,Ruchida,121670,Bara,297615,Bara,380802,380802,Bara,863,93,195,575,182,0,0,
96,Odisha,24,Bargarh,353,Ambabhona,3825,Ruchida,121670,Beherapali,297613,Beherapali,380804,380804,Beherapali,653,108,195,350,157,0,0,
97,Odisha,24,Bargarh,353,Ambabhona,3825,Ruchida,121670,Bileigarh,297612,Bilaigad,380801,380801,Bilaigad,541,66,95,380,127,3,0,
98,Odisha,24,Bargarh,353,Ambabhona,3825,Ruchida,121670,Khijupali,297614,Khijupali,380803,380803,Khijupali,507,212,56,239,115,0,0,
99,Odisha,24,Bargarh,353,Ambabhona,3825,Ruchida,121670,Narangapur,297610,Narangpur,380782,380782,Narangpur,520,177,0,343,119,22,0,
100,Odisha,24,Bargarh,353,Ambabhona,3825,Ruchida,121670,Ruchida,297609,Ruchida,380781,380781,Ruchida,2413,378,389,1646,483,238,0,
101,Odisha,24,Bargarh,353,Ambabhona,3825,Uttam,121672,Chandipali,297643,Chandipali,380758,380758,Chandipali,409,100,144,165,97,0,0,
102,Odisha,24,Bargarh,353,Ambabhona,3825,Uttam,121672,Lelehar,297633,Lelehar,380750,380750,Lelehar,522,74,216,232,109,0,0,
103,Odisha,24,Bargarh,353,Ambabhona,3825,Uttam,121672,Udhepali,297634,Udhepali,380751,380751,Udhepali,588,146,250,192,137,137,0,
104,Odisha,24,Bargarh,353,Ambabhona,3825,Uttam,121672,Uttam,297632,Uttam,380749,380749,Uttam,895,113,326,456,192,175,0,
105,Odisha,24,Bargarh,353,Attabira,3824,Amli Pali,121636,Amlipali,297469,Amlipali,380871,380871,Amlipali,3158,452,1903,803,575,575,0,
106,Odisha,24,Bargarh,353,Attabira,3824,Amli Pali,121636,Kuketira,297470,Kuketira,380870,380870,Kuketira,1372,552,147,673,343,330,0,
107,Odisha,24,Bargarh,353,Attabira,3824,Bugbuga,121638,Bugbuga,297473,Bugbuga,380913,380913,Bugbuga,5570,1069,1136,3365,1371,1095,0,
108,Odisha,24,Bargarh,353,Attabira,3824,Bugbuga,121638,Khaliapali,297474,Khaliapali,380914,380902,Khaliapali,2317,254,187,1876,538,285,0,
109,Odisha,24,Bargarh,353,Attabira,3824,Chakuli,121639,Chakuli,297475,Chakuli,380897,380897,Chakuli,2620,985,184,1451,556,556,0,
110,Odisha,24,Bargarh,353,Attabira,3824,Chakuli,121639,Saranda,297476,Saranda,380896,380896,Saranda,1173,184,184,805,287,287,0,
111,Odisha,24,Bargarh,353,Attabira,3824,Dulampur,121640,Dulampur,297477,Dulampur,380898,380898,Dulampur,3107,597,742,1768,766,629,0,
112,Odisha,24,Bargarh,353,Attabira,3824,Dulampur,121640,Khaliapali,297478,Khaliapali,380902,380914,Khaliapali,514,100,96,318,121,121,0,
113,Odisha,24,Bargarh,353,Attabira,3824,Godbhaga,121641,Bhoitikra,662539,Bhoitikira,380862,380862,Bhoitikira,134,52,16,66,31,31,0,
114,Odisha,24,Bargarh,353,Attabira,3824,Godbhaga,121641,Gartiapali,662537,Gadtiapali,380861,380861,Gadtiapali,505,195,61,249,119,119,0,
115,Odisha,24,Bargarh,353,Attabira,3824,Godbhaga,121641,Godbhaga,297479,Godabhaga,380860,380860,Godabhaga,1455,563,174,718,350,346,0,
116,Odisha,24,Bargarh,353,Attabira,3824,Godbhaga,121641,Kendupali,662538,Kendupali,380863,380863,Kendupali,508,196,61,251,195,195,0,
117,Odisha,24,Bargarh,353,Attabira,3824,Godbhaga,121641,Kujapali,297480,Kujapali,380899,380899,Kujapali,457,69,123,265,93,84,0,
118,Odisha,24,Bargarh,353,Attabira,3824,Hirli Pali,121642,Hirlipali,297481,Hiralipali,380882,380882,Hiralipali,4082,900,1079,2103,1119,1103,0,
119,Odisha,24,Bargarh,353,Attabira,3824,Janged,121643,Dhemsa,297484,Dhemsa,380856,380856,Dhemsa,642,244,236,162,154,154,0,
120,Odisha,24,Bargarh,353,Attabira,3824,Janged,121643,Haldi,297485,Haldi,380869,380869,Haldi,748,185,237,326,208,152,0,
121,Odisha,24,Bargarh,353,Attabira,3824,Janged,121643,Janged,297482,Jangod,380867,380867,Jangod,1849,597,355,897,438,438,0,
122,Odisha,24,Bargarh,353,Attabira,3824,Janged,121643,Pithaputal,297486,Pithaputal,380866,380866,Pithaputal,808,142,386,280,188,188,0,
123,Odisha,24,Bargarh,353,Attabira,3824,Janged,121643,Sodhapali,297483,Sorhapali,380868,380868,Sorhapali,1423,364,512,547,336,336,0,
124,Odisha,24,Bargarh,353,Attabira,3824,Janhapada,121644,Janhapada,297487,Janhapada,380889,380889,Janhapada,6887,1457,692,4738,1700,1580,0,
125,Odisha,24,Bargarh,353,Attabira,3824,Jhilminda,121645,Gurkhapali,297491,Gurakhapali,380915,380915,Gurakhapali,1678,610,72,996,398,292,0,
126,Odisha,24,Bargarh,353,Attabira,3824,Jhilminda,121645,Jhiliminda,297488,Jhilminda,380917,380917,Jhilminda,2546,483,219,1844,532,386,0,
127,Odisha,24,Bargarh,353,Attabira,3824,Jhilminda,121645,Khirapali,297490,Khirapali,380916,380916,Khirapali,1067,326,170,571,243,164,0,
128,Odisha,24,Bargarh,353,Attabira,3824,Jhilminda,121645,Sorna,297489,Sorna,380921,380921,Sorna,2951,639,1009,1303,695,531,0,
129,Odisha,24,Bargarh,353,Attabira,3824,Kadobahal,121646,Jhankabahal,297495,Jhankabahal,380919,380919,Jhankabahal,558,303,34,221,148,0,0,
130,Odisha,24,Bargarh,353,Attabira,3824,Kadobahal,121646,Kadobahal,297492,Kadobahal,380920,380920,Kadobahal,3050,1112,150,1788,804,583,0,
131,Odisha,24,Bargarh,353,Attabira,3824,Kadobahal,121646,Naikenpali,297494,Naikenpali,380923,380923,Naikenpali,734,170,79,485,179,124,0,
132,Odisha,24,Bargarh,353,Attabira,3824,Kadobahal,121646,Podhbadi,297493,Podhabadi,380918,380918,Podhabadi,1076,360,44,672,273,136,0,
133,Odisha,24,Bargarh,353,Attabira,3824,Kharmunda,121647,Chuldhar,297497,chuldhar,380876,380876,chuldhar,1137,114,441,582,257,164,0,
134,Odisha,24,Bargarh,353,Attabira,3824,Kharmunda,121647,Gadgaddala,297499,Garagadadala,380849,380849,Garagadadala,93,0,93,0,22,19,0,
135,Odisha,24,Bargarh,353,Attabira,3824,Kharmunda,121647,Ghanghati,297498,Ghanghati,380848,380848,Ghanghati,214,19,168,27,55,52,0,
136,Odisha,24,Bargarh,353,Attabira,3824,Kharmunda,121647,Jujgaon,297502,Jujgaon,380875,380875,Jujgaon,1248,133,822,293,358,264,0,
137,Odisha,24,Bargarh,353,Attabira,3824,Kharmunda,121647,Kharmunda,297496,Kharmunda,380877,380877,Kharmunda,2571,695,461,1415,608,608,0,
138,Odisha,24,Bargarh,353,Attabira,3824,Kharmunda,121647,Lambipali,297500,Lambipali,380847,380847,Lambipali,71,0,57,14,20,20,0,
139,Odisha,24,Bargarh,353,Attabira,3824,Kharmunda,121647,Runipali,297501,Runipali,380850,380850,Runipali,511,65,383,63,114,57,0,
140,Odisha,24,Bargarh,353,Attabira,3824,Kultatukura,121648,Brahmantukura,297506,Brahmantukura,380925,380925,Brahmantukura,1205,181,189,835,319,244,0,
141,Odisha,24,Bargarh,353,Attabira,3824,Kultatukura,121648,Dalabi,297505,Dalbi,380926,380926,Dalbi,513,210,78,225,142,128,0,
142,Odisha,24,Bargarh,353,Attabira,3824,Kultatukura,121648,Kultatukura,297503,Kultatukura,380924,380924,Kultatukura,2429,442,175,1812,633,426,0,
143,Odisha,24,Bargarh,353,Attabira,3824,Kultatukura,121648,Sindurbahal,297504,Sindurbahal,380922,380922,Sindurbahal,1457,321,393,743,386,307,0,
144,Odisha,24,Bargarh,353,Attabira,3824,Kulunda,121649,Babebira,297508,Babebira,380908,380908,Babebira,2167,685,333,1149,538,396,0,
145,Odisha,24,Bargarh,353,Attabira,3824,Kulunda,121649,Kulunda,297507,Kulunda,380911,380911,Kulunda,4267,672,964,2631,1320,913,0,
146,Odisha,24,Bargarh,353,Attabira,3824,Kumel Singha,121650,Kumelsingha,297509,Kumelsingha,380901,380901,Kumelsingha,3077,886,779,1412,763,729,0,
147,Odisha,24,Bargarh,353,Attabira,3824,Kumel Singha,121650,Mahakhand,297510,Mahakhanda,380900,380900,Mahakhanda,1142,339,141,662,279,276,0,
148,Odisha,24,Bargarh,353,Attabira,3824,Lachida,121651,Baragad,297512,Bargad,380873,380873,Bargad,193,160,1,32,42,35,0,
149,Odisha,24,Bargarh,353,Attabira,3824,Lachida,121651,Kalangapali,297514,Kalangapali,380879,380879,Kalangapali,344,25,77,242,101,14,0,
150,Odisha,24,Bargarh,353,Attabira,3824,Lachida,121651,Katabaga,297513,Katabaga,380880,380880,Katabaga,1270,143,206,921,323,257,0,
151,Odisha,24,Bargarh,353,Attabira,3824,Lachida,121651,Lachida,297511,Lachida,380881,380881,Lachida,3064,764,936,1364,796,755,0,
152,Odisha,24,Bargarh,353,Attabira,3824,Lahanda,121653,Lahanda,297518,Lahanda,380859,380859,Lahanda,6186,1177,2121,2888,1521,1508,0,
153,Odisha,24,Bargarh,353,Attabira,3824,Larambha,121654,Amastala,297521,Amastala,380906,380906,Amastala,1949,456,121,1372,474,457,0,
154,Odisha,24,Bargarh,353,Attabira,3824,Larambha,121654,Larambha,297519,Larambha,380905,380905,Larambha,1568,331,202,1035,396,376,0,
155,Odisha,24,Bargarh,353,Attabira,3824,Larambha,121654,Naghapali,297520,Naghapali,380907,380907,Naghapali,337,31,24,282,79,65,0,
156,Odisha,24,Bargarh,353,Attabira,3824,Larasara,121655,Bhoipali,297523,Bhoipali,380895,380895,Bhoipali,1753,628,126,999,323,206,0,
157,Odisha,24,Bargarh,353,Attabira,3824,Larasara,121655,Larasara,297522,Larasara,380864,380864,Larasara,3289,1040,864,1385,775,641,0,
158,Odisha,24,Bargarh,353,Attabira,3824,Larasara,121655,Tupapara,297524,Tupapara,380865,380865,Tupapara,722,239,354,129,202,81,0,
159,Odisha,24,Bargarh,353,Attabira,3824,Manspada,121656,Lastala,297526,Lastala,380887,380887,Lastala,1955,360,480,1115,543,543,0,
