S.No.,State,StateId,District,DistrictId,Block,BlockId,Panchayat,PanchayatId,Village,Villageid,Census Village Name,Census Village Code,LGD Villageid,LGD Village Name,Tot Pop,SC Pop,ST Pop,GEN Pop,No. of House Holds,House Connection Provided as on 01/04/2024,Houseconnection Provided in 2024-2025 including private connection,Status
13,Odisha,24,RAYAGADA,367,KASIPUR,3927,CHANDRAGIRI,123874,PADAPADAR,699211,,0,0,,492,94,396,2,12,0,0,Villages taken from SBM
14,Odisha,24,RAYAGADA,367,KASIPUR,3927,CHANDRAGIRI,123874,TIKAR PADAR,699210,,0,0,,240,49,161,30,127,0,0,Villages taken from SBM
14,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Bethiapada,123806,Nundrujholi,313474,Nundrujholi,425369,425369,Nundrujholi,445,14,431,0,110,110,0,
15,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Bethiapada,123806,Penta,313475,Penta,425415,425415,Penta,424,138,282,4,110,110,0,
15,Odisha,24,RAYAGADA,367,KASIPUR,3927,GODIBALLI,123881,PANASGUDA,702410,,0,0,,92,7,85,0,22,0,0,Villages taken from SBM
16,Odisha,24,RAYAGADA,367,KASIPUR,3927,KASHIPUR,123866,KHURIGAN,694531,,0,0,,714,285,425,4,176,0,0,Villages taken from SBM
16,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Bethiapada,123806,Phulaguda,313476,Phulaguda,425399,425399,Phulaguda,333,0,304,29,78,78,0,
17,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Bethiapada,123806,Sialipanga,313477,Sialipanga,425405,425405,Sialipanga,235,0,235,0,55,55,0,
17,Odisha,24,RAYAGADA,367,KASIPUR,3927,MANDIBISI,123873,MALAPODAR,699209,,0,0,,132,0,132,0,6,0,0,Villages taken from SBM
18,Odisha,24,RAYAGADA,367,KASIPUR,3927,MANUSGAM,123871,RAELPETA,701266,,0,0,,16,0,16,0,217,0,0,Villages taken from SBM
18,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Bethiapada,123806,Sikampadar,313478,Sikampadar,425370,425370,Sikampadar,573,216,351,6,155,155,0,
19,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Bhatapur,123798,Belgaon,313382,Balagan,425366,425366,Balagan,208,166,0,42,45,45,0,
19,Odisha,24,RAYAGADA,367,KASIPUR,3927,RENGA COLONY(HQR. CHAMPAJODI),123868,PHATAMUNDA,699208,,0,0,,373,162,206,5,50,0,0,Villages taken from SBM
20,Odisha,24,RAYAGADA,367,KASIPUR,3927,SANKARADA,123879,GOUDAGUDA,702409,,0,0,,277,0,253,24,35,0,0,Villages taken from SBM
20,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Bhatapur,123798,Bhatapur,313381,Bhatapur,425363,425363,Bhatapur,976,90,879,7,224,224,0,
21,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Bhatapur,123798,Goudaguda,313380,Goudaguda,425454,425454,Goudaguda,213,92,121,0,45,45,0,
21,Odisha,24,RAYAGADA,367,KASIPUR,3927,SIRIPAI,123880,DHAMINI KHADAK,693822,,0,0,,15,0,15,0,26,0,0,Villages taken from SBM
22,Odisha,24,RAYAGADA,367,KASIPUR,3927,SIRIPAI,123880,KALAKANI,701270,,0,0,,70,0,70,0,29,0,0,Villages taken from SBM
22,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Bhatapur,123798,Hirisamoti,313384,Penigonda,425393,425361,Hirisamoti,100,0,100,0,25,25,0,
23,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Bhatapur,123798,Konadi,313378,Konadi,425364,425364,Konadi,596,0,552,44,156,127,0,
23,Odisha,24,RAYAGADA,367,KASIPUR,3927,TALAJHARI,123867,BILAMAL,698588,,0,0,,676,94,540,42,17,0,0,Villages taken from SBM
24,Odisha,24,RAYAGADA,367,KASIPUR,3927,TIKIRI,123876,DESKA PANBONDHA,694532,,0,0,,158,0,157,1,3,0,0,Villages taken from SBM
24,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Bhatapur,123798,Majhihalama,313377,Majhi halama,425360,425360,Majhi halama,372,22,316,34,78,78,0,
25,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Bhatapur,123798,Pradabrundabadi,313383,Brundabadi,425362,425362,Brundabadi,699,122,575,2,184,184,0,
25,Odisha,24,Rayagada,367,Kolanara,3928,KELIGUDA,298459,PUJARIGUDA,704301,,0,426203,PUJARIGUDA,0,0,0,0,1,0,0,Villages taken from SBM
26,Odisha,24,RAYAGADA,367,KOLNARA,3928,BINKILI,123885,PADAKAPADU,693823,,0,0,,86,0,86,0,63,0,0,Villages taken from SBM
26,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Bhatapur,123798,Putruguda,313376,Purutiguda,425395,425367,Putruguda,228,0,228,0,73,73,0,
27,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Bissamcuttack,123799,Bissamcuttack,313393,Nuaguda,425204,425462,Bishamakatak (CT),10035,3440,2135,4460,2253,521,0,
27,Odisha,24,RAYAGADA,367,KOLNARA,3928,GADISHESHAKHAL,123888,KOTAGUDA,702411,,0,0,,13,0,13,0,222,0,0,Villages taken from SBM
28,Odisha,24,RAYAGADA,367,KOLNARA,3928,KOLANARA,123893,KALIAGUDA,693825,,0,0,,133,0,127,6,40,0,0,Villages taken from SBM
28,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Bissamcuttack,123799,Dhepaguda,313391,Dhepaguda,425371,425371,Dhepaguda,384,0,384,0,95,95,0,
29,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Bissamcuttack,123799,Gadabaguda,313390,Gadabaguda,425247,425247,Gadabaguda,126,0,111,15,36,36,0,
29,Odisha,24,RAYAGADA,367,KOLNARA,3928,MUKUNDAPUR,123896,PUJARIGUDA,694533,,0,0,,7,0,0,7,107,0,0,Villages taken from SBM
30,Odisha,24,RAYAGADA,367,MUNIGUDA,3929,AMBADALA,123909,KEBDUTULA,692762,,0,0,,148,0,14,134,3,0,0,Villages taken from SBM
30,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Bissamcuttack,123799,Ghadeiguda,313389,Ghadaiguda,425304,425304,Ghadaiguda,98,0,87,11,28,28,0,
31,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Bissamcuttack,123799,Naniriguda,313388,Naniriguda,425302,425302,Naniriguda,338,11,325,2,50,50,0,
31,Odisha,24,RAYAGADA,367,MUNIGUDA,3929,DIMIRIGUDA,123897,BANDANGIPADAR,694534,,0,0,,90,5,85,0,3,0,0,Villages taken from SBM
32,Odisha,24,RAYAGADA,367,MUNIGUDA,3929,DIMIRIGUDA,123897,JHARDIGUDA,694535,,0,0,,17,0,0,17,8,0,0,Villages taken from SBM
32,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Bissamcuttack,123799,Panasaguda,313387,Panasaguda,425300,425300,Panasaguda,154,0,154,0,35,35,0,
33,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Bissamcuttack,123799,Patabandha,313386,Pajabandha,425301,425301,Pajabandha,70,0,70,0,15,15,0,
33,Odisha,24,RAYAGADA,367,MUNIGUDA,3929,DIMIRIGUDA,123897,KINJULUA,693826,,0,0,,49,0,0,49,5,0,0,Villages taken from SBM
34,Odisha,24,RAYAGADA,367,MUNIGUDA,3929,KUMUDABALLI,123899,BODABANKILI,701272,,0,0,,242,7,129,106,3,0,0,Villages taken from SBM
34,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Bissamcuttack,123799,Patraguda,313385,Patharagada,425374,425233,Puruguda,566,38,496,32,153,153,0,
35,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Chanchadaguda,123807,Balapai,313495,Balapai,425227,425227,Balapai,31,16,15,0,6,6,0,
35,Odisha,24,RAYAGADA,367,MUNIGUDA,3929,MUNBIKHOL,123906,KADRUMUNDA,698681,,0,0,,62,61,1,0,5,0,0,Villages taken from SBM
36,Odisha,24,RAYAGADA,367,MUNIGUDA,3929,MUNBIKHOL,123906,KUNABANDALI,693828,,0,0,,18,0,0,18,6,0,0,Villages taken from SBM
36,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Chanchadaguda,123807,Berdaliguda,313494,Berideliguda,425239,425239,Berideliguda,330,136,194,0,86,86,0,
37,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Chanchadaguda,123807,Bhataguda,313493,Bhatagura,425237,425237,Bhatagura,334,145,70,119,72,72,0,
37,Odisha,24,RAYAGADA,367,MUNIGUDA,3929,MUNBIKHOL,123906,PENUBALI,694539,,0,0,,60,46,14,0,7,0,0,Villages taken from SBM
38,Odisha,24,RAYAGADA,367,MUNIGUDA,3929,MUNBIKHOL,123906,SANO CHERANGPANI,692761,,0,0,,146,0,146,0,6,0,0,Villages taken from SBM
38,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Chanchadaguda,123807,Chanchadaguda,313492,chanchadaguda,425240,425180,Chanchadaguda,507,6,445,56,127,127,0,
39,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Chanchadaguda,123807,Chintaliguda,313491,Chintaliguda,425435,425435,Chintaliguda,135,48,48,39,29,29,0,
39,Odisha,24,RAYAGADA,367,MUNIGUDA,3929,MUNIGUDA,123898,BHARTIKUMAR,694536,,0,0,,1487,394,324,769,1,0,0,Villages taken from SBM
40,Odisha,24,RAYAGADA,367,MUNIGUDA,3929,MUNIGUDA,123898,TIKARPADA,694537,,0,0,,6183,1021,514,4648,1757,0,0,Villages taken from SBM
40,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Chanchadaguda,123807,Garadi,313490,Garadi,425150,425150,Garadi,217,83,125,9,56,56,0,
41,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Chanchadaguda,123807,Haduguda,313351,Haduguda,425439,425439,Haduguda,184,91,93,0,48,48,0,
41,Odisha,24,RAYAGADA,367,MUNIGUDA,3929,PATRAGUDA,123905,KANDHA BARIGUDA,698470,,0,0,,16,0,16,0,3,0,0,Villages taken from SBM
42,Odisha,24,RAYAGADA,367,MUNIGUDA,3929,PATRAGUDA,123905,RAJULUGUDA,693827,,0,0,,0,0,0,0,57,0,0,Villages taken from SBM
42,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Chanchadaguda,123807,Hurugudinuagan,313489,Nuaganhurugud,425243,425243,Nuaganhurugud,118,47,61,10,16,16,0,
43,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Chanchadaguda,123807,Kalipanga,313488,Kalipanga,425206,425206,Kalipanga,192,68,98,26,57,57,0,
43,Odisha,24,RAYAGADA,367,MUNIGUDA,3929,SARADHAPUR,123910,DURAPANGA,698471,,0,0,,81,0,0,81,3,0,0,Villages taken from SBM
44,Odisha,24,RAYAGADA,367,MUNIGUDA,3929,SARADHAPUR,123910,KANDHAGUDA,698472,,0,0,,64,0,0,64,31,0,0,Villages taken from SBM
44,Odisha,24,Rayagada,367,BISSAM CUTTACK,3922,CHANCHADAGUDA,123807,KERANDIGUDA,667493,,,425207,Kerandiguda,116,0,116,0,24,24,0,
45,Odisha,24,RAYAGADA,367,MUNIGUDA,3929,SARADHAPUR,123910,KARADANGA,698682,,0,0,,269,125,144,0,3,0,0,Villages taken from SBM
45,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Chanchadaguda,123807,Kinjamjodi,313487,Kinjamjodi,425208,425208,Kinjamjodi,99,34,65,0,28,28,0,
46,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Chanchadaguda,123807,Nuagada,313486,Nuaguda,425204,425204,Nuaguda,257,115,116,26,44,44,0,
46,Odisha,24,RAYAGADA,367,MUNIGUDA,3929,SARADHAPUR,123910,TIKARPADA,701371,,0,0,,0,0,0,0,34,0,0,Villages taken from SBM
47,Odisha,24,RAYAGADA,367,MUNIGUDA,3929,SISVAPADAR,123911,SARIGUDA,702235,,0,0,,439,437,0,2,36,0,0,Villages taken from SBM
47,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Chanchadaguda,123807,Parichhaguda,313485,Parichaguda,425238,425238,Parichaguda,291,7,105,179,73,73,0,
48,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Chanchadaguda,123807,Phatamunda,313484,Phatamunda,425201,425201,Phatamunda,244,90,136,18,44,44,0,
48,Odisha,24,RAYAGADA,367,MUNIGUDA,3929,TELENGAPADAR,123903,GARALAGUDI,694538,,0,0,,81,0,81,0,20,0,0,Villages taken from SBM
49,Odisha,24,RAYAGADA,367,PADMAPUR,3930,LIKITIPADAR,123915,SURYAGUDA,692042,,0,0,,315,6,158,151,28,0,0,Villages taken from SBM
49,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Chanchadaguda,123807,Sanasarthili,313483,Sanasarthili,425205,425205,Sanasarthili,690,239,298,153,133,133,0,
50,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Chanchadaguda,123807,Sanyasiguda,313482,Sanyasiguda,425242,425242,Sanyasiguda,259,114,145,0,52,52,0,
50,Odisha,24,RAYAGADA,367,RAMANAGUDA,3931,PARIKHITI,123926,CHAKRABHATTA,694216,,0,0,,0,0,0,0,43,0,0,Villages taken from SBM
51,Odisha,24,Rayagada,367,Rayagada,3932,DANGALODI,123945,PENIKONA,703879,,0,426611,PENIKONA,0,0,0,0,1,0,0,Villages taken from SBM
51,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Chanchadaguda,123807,Souraguda,313481,Sauraguda,425200,425200,Sauraguda,141,71,67,3,38,38,0,
52,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Chanchadaguda,123807,Telenga Sarthili,313480,Telenga Sarthili,425228,425228,Telenga Sarthili,64,25,39,0,15,15,0,
52,Odisha,24,RAYAGADA,367,RAYAGADA,3932,GAJIGAM,123961,JANGESU,701370,,0,0,,75,0,75,0,27,0,0,Villages taken from SBM
53,Odisha,24,RAYAGADA,367,RAYAGADA,3932,GAJIGAM,123961,UDAYAGONDA,702845,,0,0,,68,0,68,0,10,0,0,Villages taken from SBM
53,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Chanchadaguda,123807,Thangapada,313479,Thongapada,425202,425202,Thongapada,339,79,78,182,69,69,0,
54,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Chatikona,123808,Badamatakabadi,313509,Badomutukubadi,425231,425231,Badomutukubadi,445,152,138,155,133,133,0,
54,Odisha,24,RAYAGADA,367,RAYAGADA,3932,JAMADEIPENTHA,123938,PARTAPUR,696051,,0,0,,533,70,443,20,44,0,0,Villages taken from SBM
55,Odisha,24,RAYAGADA,367,RAYAGADA,3932,MATIKONA,123950,PANASPUT,701369,,0,0,,64,0,64,0,27,0,0,Villages taken from SBM
55,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Chatikona,123808,Bariguda,313508,Bariguda,425386,425386,Bariguda,1793,516,835,442,255,255,0,
56,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Chatikona,123808,Bhaliapadar,313507,Bhaliapadar,424927,425315,Bhalia Padar,558,384,148,26,126,126,0,
56,Odisha,24,RAYAGADA,367,RAYAGADA,3932,MIRABALLI,123939,RENGALPADU,699156,,0,0,,0,0,0,0,119,0,0,Villages taken from SBM
57,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Chatikona,123808,Birsiguda,313506,Birsiguda,425225,425225,Birsiguda,122,59,63,0,33,33,0,
58,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Chatikona,123808,Chatikona,313505,Chati Kona,425310,425310,Chati Kona,2929,956,772,1201,732,732,0,
59,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Chatikona,123808,Debadaya Kumbharbadi,313504,Debdaya Kumbharbadi,425312,425312,Debdaya Kumbharbadi,333,0,319,14,83,83,0,
60,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Chatikona,123808,Hadasinkula,313503,Hada Sinkula,425307,425307,Hada Sinkula,731,368,352,11,158,158,0,
61,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Chatikona,123808,Karanaguda,313502,Karanagura,425224,425224,Karanagura,314,0,259,55,72,72,0,
62,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Chatikona,123808,Lataguda,313501,Lotaguda,425229,425384,Lotaguda,411,411,0,0,96,96,0,
63,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Chatikona,123808,Marthaguda,313500,Marthaguda,425230,425230,Marthaguda,125,61,64,0,40,40,0,
64,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Chatikona,123808,Parajakupuli,313499,Paraja Kupuli,425308,425308,Paraja Kupuli,95,42,50,3,24,24,0,
65,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Chatikona,123808,Pedipadara,313498,Pedipadar,425232,425232,Pedipadar,207,81,126,0,53,53,0,
66,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Chatikona,123808,Ranibandha,313497,Ranibandha,425311,425311,Ranibandha,233,102,131,0,71,71,0,
67,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Chatikona,123808,Sanamatakabadi,313496,Mutukubadi,425236,425236,Mutukubadi,294,135,159,0,62,62,0,
68,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Daliakuji,298461,Ambaguda,314942,Ambaguda,424964,424964,Ambaguda,150,0,150,0,30,30,0,
69,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Daliakuji,298461,Dabutikarapada,313554,Dabutikarapada,425147,425147,Dabutikarapada,127,58,69,0,29,29,0,
70,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Daliakuji,298461,Daliakuji,313553,Doliakuji,424963,424963,Dalikuji,951,309,341,301,192,169,0,
71,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Daliakuji,298461,Duruguda,313552,Duruguda,425145,425145,Duruguda,225,86,109,30,42,42,0,
72,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Daliakuji,298461,Goyalkona,313550,Goyal Kana,425148,425148,Goyal Kana,609,220,349,40,105,105,0,
73,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Daliakuji,298461,Kadraka Tentuli,313548,Khodaka Tentuli,424960,424960,Khodaka Tentuli,136,56,80,0,38,38,0,
74,Odisha,24,Rayagada,367,BISSAM CUTTACK,3922,DALIAKUJI,298461,Kodiguma,675356,,,425209,Kodiguma,28,0,28,0,5,5,0,
75,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Daliakuji,298461,Malidhepaguda,313543,Mali Dhepaguda,424959,424959,Mali Dhepaguda,1059,294,324,441,140,140,0,
76,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Daliakuji,298461,Paramaguda,313540,Paramaguda,424965,424965,Paramaguda,116,57,59,0,39,39,0,
77,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Daliakuji,298461,Penja,313541,Penja,425144,425144,Penja,207,74,130,3,40,40,0,
78,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Daliakuji,298461,Pusuguda,313538,Pusuguda,425146,425146,Pusuguda,575,154,267,154,111,111,0,
79,Odisha,24,Rayagada,367,BISSAM CUTTACK,3922,DALIAKUJI,298461,UPPER DUARAGUDI,315037,Duargudi,424944,424944,Duargudi,271,5,266,0,53,53,0,
80,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Dukum,123809,Balabhaipadara,313533,Bhalia Padar,425315,425291,Badeipadar,35,11,24,0,9,9,0,
81,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Dukum,123809,Baladaguda,313532,Baladaguda,425259,425259,Baladaguda,159,83,76,0,29,29,0,
82,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Dukum,123809,Balakupa,313531,Balakupa,425192,425192,Balakupa,167,48,86,33,46,46,0,
83,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Dukum,123809,Bandichuan,313530,Bandichuan,425292,425292,Bandichuan,70,38,32,0,13,13,0,
84,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Dukum,123809,Beradangopadar,313529,Beradangopadar,425296,425296,Beradangopadar,142,64,78,0,29,29,0,
85,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Dukum,123809,Bondili,313528,Bandili,425210,425255,Bondili,298,144,154,0,89,89,0,
86,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Dukum,123809,Bukurmaska,313527,Bukurumuska,425281,425281,Bukurumuska,40,22,18,0,11,11,0,
87,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Dukum,123809,Dedipada,313526,Dedipada,425330,425330,Dedipada,277,122,155,0,67,67,0,
88,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Dukum,123809,Dukum,313525,Dukum,425289,425289,Dukum,1046,256,615,175,221,221,0,
89,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Dukum,123809,Ghodabangiri,313524,Gadabangiri,425189,425189,Gadabangiri,349,40,309,0,82,82,0,
90,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Dukum,123809,Huruli,313523,Huruli,425282,425282,Huruli,96,42,54,0,17,17,0,
91,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Dukum,123809,Jaupada,313521,Jaupada,425254,425254,Jaupada,40,17,23,0,11,11,0,
92,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Dukum,123809,Jhiari,313522,Jiari,425257,425257,Jiari,388,77,217,94,88,88,0,
93,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Dukum,123809,Jugapadar,313520,Jugapadar,425288,425288,Jugapadar,446,165,186,95,85,85,0,
94,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Dukum,123809,Kachapaju,313519,Kachapaju,425258,425258,Kachapaju,574,264,274,36,90,90,0,
95,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Dukum,123809,Lakha Bhatta,313518,Lakhobhata,425286,425286,Lakhobhata,281,128,135,18,55,55,0,
96,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Dukum,123809,Mandakota,313517,Mandakota,425285,425285,Mandakota,360,130,142,88,67,67,0,
97,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Dukum,123809,Marichapadhu,313534,Marlchapadi,425253,425253,Marlchapadi,188,11,160,17,78,78,0,
98,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Dukum,123809,Mundrumaska,313516,Mundurumaska,425256,425256,Mundurumaska,188,0,181,7,45,45,0,
99,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Dukum,123809,Nandi,313515,Nandi,425188,425188,Nandi,88,45,43,0,18,18,0,
100,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Dukum,123809,Naringiponga,313514,Naringipanga,425327,425327,Naringipanga,331,127,149,55,65,65,0,
101,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Dukum,123809,Pinda,313513,Pinda,425293,425293,Pinda,149,72,77,0,42,42,0,
102,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Dukum,123809,Pipalpanga,313512,Pipilipanga,425190,425190,Pipilipanga,416,167,161,88,82,82,0,
103,Odisha,24,Rayagada,367,Bissam Cuttack,3922,Dukum,123809,Pipili,313511,Pipili,425280,425280,Pipili,364,127,148,89,63,63,0,
