S.No.,State,StateId,District,DistrictId,Block,BlockId,Panchayat,PanchayatId,Village,Villageid,Census Village Name,Census Village Code,LGD Villageid,LGD Village Name,Tot Pop,SC Pop,ST Pop,GEN Pop,No. of House Holds,House Connection Provided as on 01/04/2024,Houseconnection Provided in 2024-2025 including private connection,Status
11,Odisha,24,JAJAPUR,359,DANAGADI,3867,SALIJANGA,122656,SALI JANGA,697353,,0,0,,768,211,199,358,123,0,0,Villages taken from SBM
11,Odisha,24,Jajpur,359,Badachana,3865,Anaka,122585,Raghunath Pur,303372,Raghunath pur,401398,401828,Raghunathapur,183,35,0,148,51,51,0,
12,Odisha,24,Jajpur,359,Badachana,3865,Anaka,122585,Rahal,303368,Rahal,401836,401836,Rahal,1500,197,0,1303,281,281,0,
12,Odisha,24,JAJAPUR,359,DASARATHAPUR,3868,AKARPADA,122663,DURGAPUR,697912,,0,0,,0,0,0,0,7,0,0,Villages taken from SBM
13,Odisha,24,JAJAPUR,359,JAJPUR,3870,JAHANPUR,122738,MALIKAPUR,702584,,0,0,,721,55,0,666,164,0,0,Villages taken from SBM
13,Odisha,24,Jajpur,359,Badachana,3865,Arakhpur,122580,Arakhapur,303325,Arakhapur,401797,401797,Arakhapur,2380,861,0,1519,640,640,0,
14,Odisha,24,Jajpur,359,Badachana,3865,Arakhpur,122580,Bandha,303330,Bandha,401686,401686,Bandha,224,6,8,210,47,47,0,
14,Odisha,24,JAJAPUR,359,KOREI,3871,AMRUTIA,122764,HATAPUR,697765,,0,0,,261,172,0,89,202,0,0,Villages taken from SBM
15,Odisha,24,JAJAPUR,359,KOREI,3871,DHANESWAR,122763,BADAPATULI,694385,,0,0,,740,269,3,468,160,0,0,Villages taken from SBM
15,Odisha,24,Jajpur,359,Badachana,3865,Arakhpur,122580,Barabati,303329,Barabati,401831,401747,Balibati,353,19,0,334,140,140,0,
16,Odisha,24,Jajpur,359,Badachana,3865,Arakhpur,122580,Nilambarpur,303326,Nilambarpur,401796,401796,Nilambarpur,599,38,0,561,188,188,0,
16,Odisha,24,JAJAPUR,359,KOREI,3871,GOURAPUR,122759,MNGALPUR,697430,,0,0,,1234,180,437,617,103,0,0,Villages taken from SBM
17,Odisha,24,JAJAPUR,359,RASULPUR,3872,BAHADALPUR,122795,PARIDABAD,696290,,0,0,,0,0,0,0,293,0,0,Villages taken from SBM
17,Odisha,24,Jajpur,359,Badachana,3865,Arakhpur,122580,Padmalavpur,303327,Padmalavapur,401752,401835,Padmalavapur,499,38,0,461,230,230,0,
18,Odisha,24,Jajpur,359,BADACHANA,3865,ARAKHPUR,122580,SUKHADEIPUR,303328,Surkhadeipur,401688,401688,Surkhadeipur,1100,127,0,973,393,393,0,
18,Odisha,24,JAJAPUR,359,RASULPUR,3872,KALANA,122792,PAIKARAPUR,696289,,0,0,,41,0,37,4,79,0,0,Villages taken from SBM
19,Odisha,24,JAJAPUR,359,RASULPUR,3872,MANGARAJPUR,122796,KESHARPUR,696293,,0,0,,0,0,0,0,12,0,0,Villages taken from SBM
19,Odisha,24,Jajpur,359,Badachana,3865,Badabalikuda,122607,Badabalikuda,303521,Balikuda,401809,401809,Balikuda,2132,158,0,1974,524,524,0,
20,Odisha,24,Jajpur,359,Badachana,3865,Badabalikuda,122607,Janaka,303522,Janaka,401810,401810,Janaka,2139,466,0,1673,640,639,0,
20,Odisha,24,JAJAPUR,359,RASULPUR,3872,SAMANTARAPUR,122776,NARAHARIPUR,694445,,0,0,,33,0,0,33,10,0,0,Villages taken from SBM
21,Odisha,24,JAJAPUR,359,SUKINDA,3873,PINGALA,122809,PINGAL,696291,,0,0,,4,0,0,4,112,0,0,Villages taken from SBM
21,Odisha,24,Jajpur,359,Badachana,3865,Badachana,122602,Badachana,303492,Badachana,401697,401697,Badachana,3440,900,51,2489,892,892,0,
22,Odisha,24,Jajpur,359,Badachana,3865,Badachana,122602,Badachana Bazar,303499,Badachanabazar,401698,401698,Badachanabazar,225,0,3,222,45,45,0,
23,Odisha,24,Jajpur,359,Badachana,3865,Badachana,122602,Deulkur,303496,Deulkur,401700,401700,Deulapur,1589,232,147,1210,473,473,0,
24,Odisha,24,Jajpur,359,Badachana,3865,Badachana,122602,Digapokharihuda,303497,Digapokharihuda,401704,401704,Digapokharihuda,155,155,0,0,35,35,0,
25,Odisha,24,Jajpur,359,Badachana,3865,Badachana,122602,H C Badachana,659893,Hasanabadchaka Badachana,401696,401696,Hasanabadchaka Badachana,110,47,0,63,26,26,0,
26,Odisha,24,Jajpur,359,Badachana,3865,Badachana,122602,H C Deulkar,659890,Hasanabadchakadeulakur,401695,401695,Hasanabadchakadeulapur,280,44,28,208,70,70,0,
27,Odisha,24,Jajpur,359,Badachana,3865,Badachana,122602,Kanjia,303498,Kanjia,401699,401699,Karanjia,196,0,53,143,84,84,0,
28,Odisha,24,Jajpur,359,BADACHANA,3865,BADACHANA,122602,SASAN PURUSOTTAMPUR,303500,Nuasasan,401703,401655,Purusottampur,691,182,102,407,191,190,0,
29,Odisha,24,Jajpur,359,Badachana,3865,Badaghumuri,122590,Ahamadpur,303395,Ahamadpur,401782,401782,Ahamadpur,696,156,0,540,105,105,0,
30,Odisha,24,Jajpur,359,Badachana,3865,Badaghumuri,122590,Badaghumuri,303390,Badaghumuri,401788,401788,Badaghumuri,2620,458,0,2162,602,602,0,
31,Odisha,24,Jajpur,359,Badachana,3865,Badaghumuri,122590,Bhubanpur,303407,Bhubanpur,401787,401787,Bhubanpur,399,71,0,328,127,127,0,
32,Odisha,24,Jajpur,359,Badachana,3865,Badaghumuri,122590,Hariansa Patna,303392,Hariansapatna,401780,401780,Hariansapatna,986,193,18,775,200,200,0,
33,Odisha,24,Jajpur,359,Badachana,3865,Badaghumuri,122590,Hasinabad,303391,Hasanabadchaka Badachana,401696,401786,HansanabadChaka Bada Ghumuri,95,0,0,95,25,25,0,
34,Odisha,24,Jajpur,359,Badachana,3865,Badaghumuri,122590,Kadeichack,303406,Badaghumuri,401788,401733,Kadeichakabanbarada,165,15,0,150,33,33,0,
35,Odisha,24,Jajpur,359,Badachana,3865,Badaghumuri,122590,Kalyanpur,303397,Kalyanpur,401781,401781,Kalyanpur,84,46,0,38,13,13,0,
36,Odisha,24,Jajpur,359,Badachana,3865,Badaghumuri,122590,Maulanagar,303398,Maulanagar,401779,401779,Maulanagar,24,24,0,0,4,4,0,
37,Odisha,24,Jajpur,359,Badachana,3865,Badaghumuri,122590,Nuagan,303394,Nuagan,401783,401783,Nuagan,613,90,0,523,171,171,0,
38,Odisha,24,Jajpur,359,Badachana,3865,Badaghumuri,122590,Paikarapur,303403,Paikarapur,401758,401758,Paikarapur,855,230,25,600,222,222,0,
39,Odisha,24,Jajpur,359,Badachana,3865,Badaghumuri,122590,Purusottampur,303401,Purusottampur,401655,401789,Purusotampur,3061,238,1086,1737,470,470,0,
40,Odisha,24,Jajpur,359,Badachana,3865,Badaghumuri,122590,Rambhadeipur,303396,Rambhadeipur,401778,401778,Rambhadeipur,945,129,0,816,227,227,0,
41,Odisha,24,Jajpur,359,Badachana,3865,Badaghumuri,122590,Sakuntalapur,303393,Sakuntalapur,401785,401785,Sakuntalapur,1669,208,0,1461,335,335,0,
42,Odisha,24,Jajpur,359,Badachana,3865,Badaghumuri,122590,Udyanagarpat,303404,Udaynagarpat,401694,401694,Udaynagarpat,404,67,0,337,125,125,0,
43,Odisha,24,Jajpur,359,Badachana,3865,Badaghumuri,122590,Uliri I,303399,Uluri-I,401790,401790,Uluri-I,82,82,0,0,30,30,0,
44,Odisha,24,Jajpur,359,Badachana,3865,Badaghumuri,122590,Uluri-ii,303400,Uluri-II,401784,401784,Uluri-II,106,0,0,106,27,27,0,
45,Odisha,24,Jajpur,359,Badachana,3865,Balichandrapur,122589,Balichandra Pur,303387,Balichandrapur,401842,401842,Balichandrapur,3195,944,59,2192,583,583,0,
46,Odisha,24,Jajpur,359,Badachana,3865,Balichandrapur,122589,Nanpur,303389,Nanpur,401272,401840,Nanapur,980,308,305,367,147,147,0,
47,Odisha,24,Jajpur,359,Badachana,3865,Balichandrapur,122589,Rukutipat,303388,Rukutipata,401841,401841,Rukutipata,1154,230,0,924,352,352,0,
48,Odisha,24,Jajpur,359,Badachana,3865,Balipadia,255819,Balipada,303412,Balipada,400533,401856,Balipadia,2069,225,565,1279,480,480,0,
49,Odisha,24,Jajpur,359,Badachana,3865,Balipadia,255819,Dekudi,303411,Dekudi,401855,401855,Dekudi,1910,201,0,1709,494,494,0,
50,Odisha,24,Jajpur,359,Badachana,3865,Balipadia,255819,Tigiria,303531,Tigiria,401854,401854,Tigiria,898,193,0,705,203,203,0,
51,Odisha,24,Jajpur,359,Badachana,3865,Bandalo,122595,Bandalo,303432,Bandala,401736,401736,Bandala,779,152,19,608,215,214,0,
52,Odisha,24,Jajpur,359,Badachana,3865,Bandalo,122595,Bapatpada,303439,Bapatpada,401730,401730,Bapatpada,424,91,0,333,103,103,0,
53,Odisha,24,Jajpur,359,Badachana,3865,Bandalo,122595,Dihakaranda,303435,Dihakaranda,401772,401772,Dihakaranda,982,44,0,938,235,235,0,
54,Odisha,24,Jajpur,359,Badachana,3865,Bandalo,122595,Ganash,303438,Ganash,401735,401735,Ganash,217,62,0,155,56,56,0,
55,Odisha,24,Jajpur,359,Badachana,3865,Bandalo,122595,Hata Karanda,303430,Hatakaranda,401774,401774,Hatakaranda,625,84,0,541,165,165,0,
56,Odisha,24,Jajpur,359,Badachana,3865,Bandalo,122595,Jagannath Pur,303436,Jagannath pur,402048,401771,Jagannathapur,316,59,4,253,75,75,0,
57,Odisha,24,Jajpur,359,Badachana,3865,Bandalo,122595,Jaipur,303440,Jaipur,401624,401624,Jaipur,25,15,0,10,25,25,0,
58,Odisha,24,Jajpur,359,Badachana,3865,Bandalo,122595,Mangarajpur,303431,Mangarajpur,401616,401776,Mangarajpur,838,31,21,786,150,149,0,
59,Odisha,24,Jajpur,359,Badachana,3865,Bandalo,122595,Olar,303433,Olar,401739,401739,Olar,554,91,63,400,135,135,0,
60,Odisha,24,Jajpur,359,Badachana,3865,Bandalo,122595,Ranipokhari,303437,Ranipokhari,401731,401731,Ranipokhari,418,2,0,416,158,158,0,
61,Odisha,24,Jajpur,359,Badachana,3865,Bandalo,122595,Satalanda,303434,Satananda,401726,401726,Satananda,336,118,0,218,85,85,0,
62,Odisha,24,Jajpur,359,Badachana,3865,Bantala,122600,Bachhuribandha,303467,Bachhuribandha,401711,401711,Bachhuribandha,96,0,0,96,18,18,0,
63,Odisha,24,Jajpur,359,Badachana,3865,Bantala,122600,Bantala,303465,Bantala,401728,401728,Bantala,1370,507,0,863,431,431,0,
64,Odisha,24,Jajpur,359,Badachana,3865,Bantala,122600,Bari,303474,Bari,401710,401710,Bari,453,0,0,453,128,128,0,
65,Odisha,24,Jajpur,359,Badachana,3865,Bantala,122600,Barimula,303468,Barimula,401712,401712,Barimula,689,104,39,546,257,257,0,
66,Odisha,24,Jajpur,359,Badachana,3865,Bantala,122600,Gokulpur,607968,Bantala,401728,401727,Gokulapur,130,0,0,130,34,34,0,
67,Odisha,24,Jajpur,359,Badachana,3865,Bantala,122600,Kaithapokhari,303471,Kaintipokhari,401724,401724,Kaintipokhari,411,18,0,393,172,172,0,
68,Odisha,24,Jajpur,359,Badachana,3865,Bantala,122600,Kapastikiri,303466,Kapastigiri,401722,401722,Kapastigiri,1229,180,168,881,76,76,0,
69,Odisha,24,Jajpur,359,Badachana,3865,Bantala,122600,Patayat,303473,Patayat,401708,401708,Patayat,35,0,0,35,7,7,0,
70,Odisha,24,Jajpur,359,Badachana,3865,Bantala,122600,Thengada,303469,Thengada,401709,401709,Thengada,766,59,278,429,32,32,0,
71,Odisha,24,Jajpur,359,Badachana,3865,Bantala,122600,Ubuka,303472,Ubuka,401707,401707,Ubuka,175,173,0,2,41,41,0,
72,Odisha,24,Jajpur,359,Badachana,3865,Bantala,122600,Upula,303470,Upula,401723,401723,Upula,1324,310,0,1014,324,324,0,
73,Odisha,24,Jajpur,359,Badachana,3865,Barada,298601,Barada,303533,Barada,401857,401857,Barada,2710,1373,38,1299,618,618,0,
74,Odisha,24,Jajpur,359,BADACHANA,3865,BARAPADA,255816,BARAPADA 1,303524,Barapada,401812,401812,Barapada,1856,138,0,1718,503,503,0,
75,Odisha,24,Jajpur,359,BADACHANA,3865,BARAPADA,255816,NIALI 1,611066,Niali,401811,401811,Niali,1807,340,0,1467,586,586,0,
76,Odisha,24,Jajpur,359,Badachana,3865,Bayree,122586,Byree,303375,Byree,401742,401742,Byree,3992,736,350,2906,1163,1163,0,
77,Odisha,24,Jajpur,359,Badachana,3865,Bayree,122586,Padmalav Pur Sasan,303376,Padmalavpur Sasana,401721,401721,Padmalavpur Sasana,143,0,0,143,42,42,0,
78,Odisha,24,Jajpur,359,Badachana,3865,Bharatpur,122591,Bharatpur,303408,Bharatpur,401861,401861,Bharatpur,2934,1026,0,1908,621,621,0,
79,Odisha,24,Jajpur,359,Badachana,3865,Bharatpur,122591,Panasuda,303409,Panasuda,401862,401862,Panasuda,3027,425,0,2602,528,528,0,
80,Odisha,24,Jajpur,359,Badachana,3865,Bharatpur,122591,Pari Palei,303410,Pari Palei,401860,401860,Pari Palei,1318,341,0,977,499,499,0,
81,Odisha,24,Jajpur,359,Badachana,3865,Bhusandapur,255818,Akarabad,303449,Akbarbad,401288,401288,Akbarbad,552,85,102,365,213,213,0,
82,Odisha,24,Jajpur,359,Badachana,3865,Bhusandapur,255818,Bhusandhapur,303443,Bhusandhapur,401621,401621,Bhusandhapur,951,29,57,865,380,380,0,
83,Odisha,24,Jajpur,359,Badachana,3865,Bhusandapur,255818,Khandiabandhi,303448,Khandia Bandi,401351,401351,Khandia Bandi,645,58,231,356,193,193,0,
84,Odisha,24,Jajpur,359,Badachana,3865,Bhusandapur,255818,Khatuapada,303445,Khatuapada,401619,401619,Khatuapada,469,28,93,348,157,157,0,
85,Odisha,24,Jajpur,359,Badachana,3865,Bhusandapur,255818,Mahakhala,303447,Mahakhala,401620,401620,Mahakhala,1482,224,269,989,382,382,0,
86,Odisha,24,Jajpur,359,Badachana,3865,Bhusandapur,255818,Ranibandhi,303444,Ranibandi,401350,401350,Ranibandi,1081,19,789,273,205,205,0,
87,Odisha,24,Jajpur,359,Badachana,3865,Bikramtirana,122609,Bikramtiran,303530,Bikram Tiran,401858,401858,Bikram Tiran,3020,286,292,2442,771,771,0,
88,Odisha,24,Jajpur,359,Badachana,3865,Bikramtirana,122609,Govandia,303537,Gobandia,401853,401853,Gobandia,1551,152,0,1399,402,399,0,
89,Odisha,24,Jajpur,359,Badachana,3865,Bikramtirana,122609,Matkatpur,303534,Matakatpur,401852,401852,Matakatpur,1219,82,0,1137,246,246,0,
90,Odisha,24,Jajpur,359,Badachana,3865,Champapur,122592,Baula,303418,Baula,401737,401737,Baula,69,11,0,58,17,17,0,
91,Odisha,24,Jajpur,359,Badachana,3865,Champapur,122592,Champapur,303413,Champapur,401635,401635,Champapur,3645,661,349,2635,751,751,0,
92,Odisha,24,Jajpur,359,Badachana,3865,Champapur,122592,Doulatpur,303422,Doulatpur,401830,401830,Doulatpur,174,12,0,162,46,46,0,
93,Odisha,24,Jajpur,359,Badachana,3865,Champapur,122592,Gopinathpur,303420,Gopinathapur,401775,401775,Gopinathapur,461,20,0,441,103,103,0,
94,Odisha,24,Jajpur,359,Badachana,3865,Champapur,122592,Hinjala,303421,Hinjala,401768,401768,Hinjala,60,0,0,60,13,13,0,
95,Odisha,24,Jajpur,359,Badachana,3865,Champapur,122592,Nahara,303414,Nahara,401765,401765,Nahara,283,16,0,267,58,58,0,
96,Odisha,24,Jajpur,359,Badachana,3865,Champapur,122592,Raghudaspur,303416,Raghudaspur,401766,401766,Raghudaspur,289,33,0,256,71,71,0,
97,Odisha,24,Jajpur,359,Badachana,3865,Champapur,122592,Saboo,303417,Sabo,401777,401777,Sabo,562,31,0,531,136,136,0,
98,Odisha,24,Jajpur,359,Badachana,3865,Champapur,122592,Sanabandalo,303419,Sanabandalo,401770,401770,Sanabandalo,436,0,0,436,111,111,0,
99,Odisha,24,Jajpur,359,Badachana,3865,Champapur,122592,Sapanpur,303415,Sapanpur,401764,401764,Sapanpur,1187,22,0,1165,250,250,0,
100,Odisha,24,Jajpur,359,Badachana,3865,Chanditala,122605,Baghua,303514,Baghua,401649,401649,Baghua,592,176,166,250,165,165,0,
101,Odisha,24,Jajpur,359,Badachana,3865,Chanditala,122605,Batto,303515,Bato,401647,401647,Bato,1169,239,136,794,263,263,0,
102,Odisha,24,Jajpur,359,Badachana,3865,Chanditala,122605,Baunsagadia,303511,Baunsagadia,401651,401651,Baunsagadia,144,0,0,144,54,54,0,
103,Odisha,24,Jajpur,359,Badachana,3865,Chanditala,122605,Chandital,303508,Chandital,401654,401654,Chandital,2501,843,609,1049,591,591,0,
104,Odisha,24,Jajpur,359,Badachana,3865,Chanditala,122605,Chaulathali,303510,Chaulathali,401650,401650,Chaulathali,573,70,5,498,132,132,0,
105,Odisha,24,Jajpur,359,Badachana,3865,Chanditala,122605,Harichandan Pur,303509,Harichandanpur,401680,401652,Harichandanpur,117,0,95,22,46,46,0,
106,Odisha,24,Jajpur,359,Badachana,3865,Chanditala,122605,Jorabati,303512,Jorabati,401648,401648,Jorabati,269,94,36,139,52,52,0,
107,Odisha,24,Jajpur,359,Badachana,3865,Chanditala,122605,Khajuria,303513,Khajuria,401646,401646,Khajuria,281,86,57,138,74,74,0,
108,Odisha,24,Jajpur,359,Badachana,3865,Charinangal,122588,Charinangal,303384,Charinangal,401846,401846,Charinangal,8726,734,359,7633,1925,1925,0,
109,Odisha,24,Jajpur,359,Badachana,3865,Charinangal,122588,Gahar Nagar,303386,Gahar Nagar,401848,401848,Gahar Nagar,1531,556,0,975,475,475,0,
110,Odisha,24,Jajpur,359,Badachana,3865,Chhatia,122601,Amarabatipatna,303481,Amarabatipatna,401755,401755,Amarabatipatna,636,11,43,582,248,248,0,
111,Odisha,24,Jajpur,359,Badachana,3865,Chhatia,122601,Bazar,303477,Babujangabazar,401760,401760,Babujangabazar,206,2,0,204,63,63,0,
112,Odisha,24,Jajpur,359,Badachana,3865,Chhatia,122601,Chhatia,303475,Chhatia,401759,401759,Chhatia,2608,370,41,2197,669,669,0,
113,Odisha,24,Jajpur,359,Badachana,3865,Chhatia,122601,Company Bazar,303478,Kamapanibazar,401761,401761,Kamapanibazar,623,79,18,526,147,147,0,
114,Odisha,24,Jajpur,359,Badachana,3865,Chhatia,122601,Ichhanagar Patna,303480,Ichhanagarpatana,401756,401756,Ichhanagarpatana,1845,47,56,1742,457,457,0,
115,Odisha,24,Jajpur,359,Badachana,3865,Chhatia,122601,Nayapatna,303479,Nayapatana,401757,401757,Nayapatana,347,99,0,248,93,93,0,
116,Odisha,24,Jajpur,359,Badachana,3865,Darpan,122596,Darpan,303441,Darpangarh,401622,401622,Darpangarh,5121,509,1013,3599,997,997,0,
117,Odisha,24,Jajpur,359,Badachana,3865,Darpan,122596,Guljarnagar Patna,303442,Guljarnagar Patana,401623,401623,Guljarnagar Patana,1136,300,230,606,250,250,0,
118,Odisha,24,Jajpur,359,Badachana,3865,Darpan,122596,Kolhasahi,303446,Kolhasahi,401645,401645,Kolhasahi,1282,93,417,772,281,281,0,
119,Odisha,24,Jajpur,359,Badachana,3865,Darpan,122596,Kumbharkhata,607966,Darpangarh,401622,401644,Kumbharkhata,157,0,0,157,31,31,0,
120,Odisha,24,Jajpur,359,Badachana,3865,Dhanmandal,236487,Debatasahi,303362,Debatasahi,401659,401659,Debatasahi,1099,173,5,921,295,295,0,
121,Odisha,24,Jajpur,359,Badachana,3865,Dhanmandal,236487,Dhanmandal,303361,Dhanmandal,401660,401660,Dhanmandal,1184,208,0,976,409,409,0,
122,Odisha,24,Jajpur,359,Badachana,3865,Dhanmandal,236487,Ramchandrapur,303364,Dhanmandal,401660,401656,Ramachandrapur,814,184,163,467,169,169,0,
123,Odisha,24,Jajpur,359,Badachana,3865,Dhanmandal,236487,Sasansima,303365,Sasansima,401658,401658,Sasansima,2015,190,344,1481,786,786,0,
124,Odisha,24,Jajpur,359,Badachana,3865,Gopalpur,122604,Gopal Pur,303506,Gopalpur,401631,401821,Gopalpur,2116,151,225,1740,426,426,0,
125,Odisha,24,Jajpur,359,Badachana,3865,Gopalpur,122604,Kalashree,303507,Kalashree,401847,401847,Kalashree,3458,1062,111,2285,904,904,0,
126,Odisha,24,Jajpur,359,Badachana,3865,Kaimatia,122582,Abhayapur,303343,Abhayapur,401641,401641,Abhayapur,371,0,327,44,151,151,0,
127,Odisha,24,Jajpur,359,Badachana,3865,Kaimatia,122582,Baideipur,303345,Baidehipur,401629,401629,Baidehipur,397,21,24,352,107,107,0,
128,Odisha,24,Jajpur,359,Badachana,3865,Kaimatia,122582,Baranga,303344,Baranga,401714,401714,Baranga,909,39,295,575,211,211,0,
129,Odisha,24,Jajpur,359,Badachana,3865,Kaimatia,122582,Birijanga,303346,Birijanga,401627,401627,Birijanga,695,177,41,477,188,188,0,
130,Odisha,24,Jajpur,359,Badachana,3865,Kaimatia,122582,Kaimatia,303342,Kaimatia,401626,401626,Kaimatia,1598,94,378,1126,347,347,0,
131,Odisha,24,Jajpur,359,Badachana,3865,Kaimatia,122582,Mahinsiagotha,303349,Mainsiagotha,401713,401713,Mainsiagotha,213,0,77,136,57,57,0,
132,Odisha,24,Jajpur,359,Badachana,3865,Kaimatia,122582,Nalida,303348,Nalida,401640,401640,Nalida,1553,0,996,557,355,355,0,
133,Odisha,24,Jajpur,359,Badachana,3865,Kaimatia,122582,Paida,303347,Paida,401643,401643,Paida,678,399,0,279,171,171,0,
134,Odisha,24,Jajpur,359,Badachana,3865,Khaira,298603,Dagarapada,303493,Dagarpada,401705,401705,Dagarpada,701,186,0,515,261,261,0,
135,Odisha,24,Jajpur,359,Badachana,3865,Khaira,298603,Kadai,303491,Kadai,401732,401732,Kadai,2285,268,65,1952,625,625,0,
136,Odisha,24,Jajpur,359,Badachana,3865,Khaira,298603,Khaira,303495,Khaira,401702,401702,Khaira,1773,657,0,1116,541,541,0,
137,Odisha,24,Jajpur,359,Badachana,3865,Khaira,298603,Nuasasan,303494,Nuasasan,401703,401703,Nuasasan,657,172,0,485,154,154,0,
138,Odisha,24,Jajpur,359,Badachana,3865,Kolangiri,122594,Kolangiri,303427,Kolangiri,401816,401816,Kolangiri,2358,1076,0,1282,617,617,0,
139,Odisha,24,Jajpur,359,Badachana,3865,Kolangiri,122594,Panasuapal,303429,Panasuapal,401817,401817,Panasuapal,1300,312,0,988,270,270,0,
140,Odisha,24,Jajpur,359,Badachana,3865,Kolangiri,122594,Sana Balikuda,303428,Kolangiri,401816,401818,balikuda,1483,113,0,1370,296,296,0,
141,Odisha,24,Jajpur,359,Badachana,3865,Kundal,122608,Garagali,303528,Garagali,401684,401684,Garagali,1066,134,0,932,263,263,0,
142,Odisha,24,Jajpur,359,Badachana,3865,Kundal,122608,Haripur,303527,Haripur,401674,401674,Haripur,2377,460,0,1917,576,576,0,
143,Odisha,24,Jajpur,359,Badachana,3865,Kundal,122608,Kundal,303526,Kundal,401798,401798,Kundal,2123,411,0,1712,442,442,0,
144,Odisha,24,Jajpur,359,Badachana,3865,Kundal,122608,Saika,303525,Saika,401683,401683,Saika,576,95,0,481,132,132,0,
145,Odisha,24,Jajpur,359,Badachana,3865,Kundal,122608,Sanabrahmani,303529,Sanabrahmani,401685,401685,Sanabrahmani,272,214,0,58,57,57,0,
146,Odisha,24,Jajpur,359,Badachana,3865,Majhipada,122606,Chandia,303518,Chandia,401822,401822,Chandia,1631,527,160,944,400,400,0,
147,Odisha,24,Jajpur,359,Badachana,3865,Majhipada,122606,Majhipada,303517,Majhipada,401823,401823,Majhipada,3437,551,270,2616,670,670,0,
148,Odisha,24,Jajpur,359,Badachana,3865,Manduka,122599,Bhakuda,303464,Bhakuda,401832,401832,Bhakuda,1257,296,0,961,279,279,0,
149,Odisha,24,Jajpur,359,Badachana,3865,Manduka,122599,Daulatapur,303462,Daulatapur,401769,401769,Daulatapur,136,0,7,129,40,40,0,
