S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,17,17,52,"2,394","9,473"
1,Badimal,1,1,7,106,426
2,Charpali,1,1,4,199,542
3,Dolagaon,2,2,5,279,"1,042"
4,Jamgaon,1,1,3,126,477
5,Kanaktora,1,1,2,14,122
6,Katarbaga,1,1,1,135,557
7,Kudaloi,2,2,2,35,149
8,Kusraloi,1,1,2,2,10
9,Palsada,1,1,1,211,899
10,Panchagaon,1,1,3,142,574
11,Pipilikani,1,1,2,114,443
12,Pithinda,2,2,7,680,"2,685"
13,Rampela,1,1,7,184,858
14,Sunari,1,1,6,167,689
,Total,17,17,52,"2,394","9,473"
