S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,12,12,34,818,"4,473"
1,Adheikula,1,1,1,39,151
2,Baragola,1,1,3,67,310
3,Bidyadharpur,1,1,1,39,167
4,Dharadharpur,2,2,8,288,"2,130"
5,Eradanga,1,1,1,16,89
6,Jagannathpur,2,2,4,116,588
7,Raghunathpur,1,1,2,66,197
8,Sadeipur,2,2,9,125,617
9,Tarikuda,1,1,5,62,224
,Total,12,12,34,818,"4,473"
