S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,3,3,6,229,"1,110"
1,Bhapur,2,2,4,187,923
2,Fategada,1,1,2,42,187
,Total,3,3,6,229,"1,110"
