S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,16,15,48,"2,692","12,077"
1,Amli Pali,1,1,6,575,"3,158"
2,Janged,1,1,2,188,808
3,Kharmunda,5,5,10,569,"2,137"
4,Larasara,1,1,2,202,722
5,Pahad Srigida,3,2,11,540,"2,427"
6,Silet,1,1,2,95,500
7,Tanger Pali,4,4,15,523,"2,325"
,Total,16,15,48,"2,692","12,077"
