S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,13,11,23,809,"4,146"
1,Dhalapathara,2,1,4,74,325
2,Gediapalli,1,1,2,26,105
3,Gopalapur,3,2,4,233,"1,453"
4,Kadaba,4,4,9,362,"1,686"
5,Manibandha,1,1,2,86,404
6,Patapurasasana,2,2,2,28,173
,Total,13,11,23,809,"4,146"
