S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,79,78,422,"8,080","33,309"
1,Gressingia,10,10,55,877,"3,581"
2,Kalinga,13,13,66,"1,709","7,279"
3,Katingia,5,5,36,"1,020","4,372"
4,Lingagada,8,8,45,828,"3,453"
5,Malikapadi,13,13,69,"1,166","4,836"
6,Raikala,7,7,54,830,"3,173"
7,Ratingia,9,9,49,803,"3,033"
8,Talarimaha,14,13,48,847,"3,582"
,Total,79,78,422,"8,080","33,309"
