S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,5,5,16,476,"2,124"
1,Badaberana,1,1,3,15,120
2,Kunjuri,1,1,2,67,328
3,Pangarsingh,1,1,3,160,635
4,Radhakantapur,1,1,3,98,384
5,Sarua,1,1,5,136,657
,Total,5,5,16,476,"2,124"
