S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,2,2,3,293,"1,068"
1,Khaladi,1,1,2,198,748
2,Kochiladiha,1,1,1,95,320
,Total,2,2,3,293,"1,068"
