S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,25,24,37,"1,823","8,706"
1,Badapankalabadi,2,2,4,440,"2,138"
2,Banthapali,1,1,2,280,"1,503"
3,Bhabarada,1,1,2,47,144
4,Dhunkapada,3,3,6,268,"1,303"
5,Gochabadi,7,7,9,384,"1,644"
6,Hatiota,2,2,2,4,15
7,M.tentulia,1,1,1,14,56
8,MATHURA,2,1,1,108,508
9,Pandripada,4,4,8,175,813
10,Rumagada,1,1,1,5,26
11,Sodaka,1,1,1,98,556
,Total,25,24,37,"1,823","8,706"
