S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,57,56,74,"2,527","11,686"
1,Badapankalabadi,2,2,4,440,"2,138"
2,Banthapali,1,1,2,280,"1,503"
3,Bhabarada,1,1,2,47,144
4,Dhunkapada,3,3,6,268,"1,303"
5,Gochabadi,20,20,24,629,"2,752"
6,Hatiota,2,2,2,4,15
7,M.tentulia,2,2,2,58,198
8,MATHURA,2,1,1,108,508
9,Nmina,1,1,1,25,107
10,Pandripada,21,21,28,565,"2,436"
11,Rumagada,1,1,1,5,26
12,Sodaka,1,1,1,98,556
,Total,57,56,74,"2,527","11,686"
