S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,76,76,174,"12,552","55,534"
1,Baddundug,6,6,12,"1,317","6,378"
2,Badkuleibira,7,7,14,925,"3,881"
3,Hensda,12,12,30,"1,940","8,764"
4,Jamda,5,5,13,"1,152","4,934"
5,Jarkani,11,11,25,"1,103","4,450"
6,Moranda,6,6,17,"1,054","4,408"
7,Pasna,7,7,17,"1,221","5,632"
8,Talgaon,9,9,18,"1,608","7,105"
9,Tarna,8,8,21,"1,362","6,117"
10,Tendra,5,5,7,870,"3,865"
,Total,76,76,174,"12,552","55,534"
