S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,9,7,9,181,731
1,Badadural,1,1,1,109,396
2,Govindapali,3,2,2,25,100
3,MUDULIPADA,1,1,1,5,25
4,PARKANAMALA,2,2,2,18,90
5,RASABEDA,2,1,3,24,120
,Total,9,7,9,181,731
