S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,7,7,14,"1,474","5,880"
1,Chapria,1,1,3,322,"1,262"
2,Chichia,1,1,2,206,867
3,Khaliapali,1,1,1,33,118
4,Khamarhaldi,2,2,5,555,"2,128"
5,Rengasapali,1,1,2,21,95
6,Uchhala,1,1,1,337,"1,410"
,Total,7,7,14,"1,474","5,880"
