S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,38,35,59,"1,263","6,000"
1,Bisipada,2,2,3,126,695
2,Chadeipank,4,4,6,42,165
3,Jaloi,2,2,4,34,139
4,Jaunra Bhaunra,12,11,20,542,"2,515"
5,Kadodara,3,2,3,73,391
6,Kalapathar,3,2,4,88,513
7,Khema Loi,1,1,1,60,245
8,Kot Samalei,3,3,4,79,302
9,S Patrapali,7,7,13,168,815
10,Sindhol,1,1,1,51,220
,Total,38,35,59,"1,263","6,000"
