S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,13,11,31,"1,209","4,774"
1,Badanuagan,2,1,1,45,180
2,Baunsagadia,3,3,20,754,"3,002"
3,Dungura,2,1,2,59,238
4,Gadapokhari,3,3,5,293,"1,144"
5,Goliha,2,2,2,57,206
6,Nayakhandi,1,1,1,1,4
,Total,13,11,31,"1,209","4,774"
