S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,5,5,9,235,"1,234"
1,DENGULA,1,1,1,6,72
2,Koira,1,1,2,139,695
3,PATMUNDA,2,2,5,84,403
4,TENSA,1,1,1,6,64
,Total,5,5,9,235,"1,234"
