S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,4,4,11,439,"1,956"
1,Bonaigarh,1,1,5,236,"1,179"
2,Bonaikela,2,2,5,179,679
3,Jakeikela,1,1,1,24,98
,Total,4,4,11,439,"1,956"
