S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,8,7,19,"1,479","5,692"
1,Banuaguda,2,2,10,781,"2,936"
2,Digapur,1,1,1,172,684
3,Ghumar,2,1,1,112,425
4,Raniguda,3,3,7,414,"1,647"
,Total,8,7,19,"1,479","5,692"
