S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,37,32,136,"2,803","10,921"
1,Arabaka,6,5,8,113,516
2,B.bapalmendi,4,3,18,538,"2,268"
3,Bastingia,1,1,1,5,27
4,Beheragaon,1,1,1,3,10
5,Brahmanpad,2,2,17,393,"1,509"
6,Chahali,3,2,13,68,219
7,Chakapada,3,3,21,394,"1,500"
8,Kakharujhola,1,1,1,31,75
9,Kusumendi,6,6,29,714,"2,726"
10,L.bapalmendi,4,4,15,294,"1,178"
11,Pasara,1,1,1,32,120
12,Sankarakhole,5,3,11,218,773
,Total,37,32,136,"2,803","10,921"
