S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,23,23,32,644,"3,197"
1,Angargaom,1,1,1,14,62
2,Chandanapur,2,2,6,96,519
3,Ghodapada,4,4,5,109,554
4,Kalimeghi,7,7,10,162,930
5,Kumbhargaom,2,2,3,44,182
6,Sandhamula,1,1,1,53,272
7,Talasara,6,6,6,166,678
,Total,23,23,32,644,"3,197"
