S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,11,11,30,"1,510","6,279"
1,Badaberana,1,1,3,15,120
2,Dingar,2,2,5,519,"2,027"
3,Durgapur,2,2,6,445,"1,817"
4,Kunjuri,2,2,4,119,567
5,Pangarsingh,1,1,3,160,635
6,Radhakantapur,2,2,4,116,456
7,Sarua,1,1,5,136,657
,Total,11,11,30,"1,510","6,279"
