S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,14,14,24,"2,873","10,855"
1,Bandhkana,1,1,1,368,"1,350"
2,Bijmara,3,3,6,448,"1,762"
3,Heramal,3,3,3,747,"2,766"
4,Kalampur,2,2,4,165,654
5,Kotagaon,1,1,1,156,616
6,Mingur,1,1,3,255,954
7,Nuagaon,1,1,2,75,280
8,Pandigaon,2,2,4,659,"2,473"
,Total,14,14,24,"2,873","10,855"
