S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,11,10,17,721,"3,639"
1,Ambroli,1,1,1,35,188
2,BANITIA,1,1,1,37,199
3,Baudpur,2,2,2,94,484
4,Daisingh,1,1,1,13,79
5,EREIN,1,1,5,233,"1,215"
6,Kaupur,1,1,1,39,147
7,Rahanja,1,1,1,76,384
8,RANDIA,3,2,5,194,943
,Total,11,10,17,721,"3,639"
