S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,14,13,26,588,"2,775"
1,Bijapur,4,4,6,94,449
2,BUDUBALI,1,1,1,6,27
3,Hanumantpur,3,2,5,158,508
4,Piskapanga,1,1,2,81,502
5,Sarkima,3,3,10,225,"1,198"
6,Turiguda,2,2,2,24,91
,Total,14,13,26,588,"2,775"
