S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,163,161,292,"6,965","31,869"
1,Bijapur,17,17,25,635,"3,290"
2,Budubali,31,31,63,"1,242","5,964"
3,Chandrapur,15,15,35,877,"4,186"
4,Dangasarada,33,32,53,"1,205","5,515"
5,Hanumantpur,30,29,54,"1,376","5,835"
6,Piskapanga,19,19,26,739,"3,273"
7,Sarkima,9,9,19,441,"1,803"
8,Turiguda,9,9,17,450,"2,003"
,Total,163,161,292,"6,965","31,869"
