S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,5,4,8,369,"1,512"
1,ABADA,1,1,1,39,178
2,Bagasala,2,1,2,120,440
3,Gadiakhala,1,1,2,136,518
4,J.n.pur,1,1,3,74,376
,Total,5,4,8,369,"1,512"
