S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,34,32,75,"2,730","12,077"
1,Aida,7,7,11,325,"1,563"
2,Ambasara Munda,1,1,1,23,96
3,Jamudoli,2,1,3,57,222
4,Kampala,4,4,9,275,"1,244"
5,Kantapada,3,3,8,404,"1,755"
6,Kiakata,3,3,8,241,991
7,Kudugan,4,4,13,663,"2,845"
8,Luhasinga,1,1,1,20,108
9,Lunahandi,2,1,2,44,191
10,Nagaon,2,2,6,297,"1,400"
11,Purunamanitri,1,1,3,104,440
12,Sanahulla,1,1,2,92,405
13,Tusara,3,3,8,185,817
,Total,34,32,75,"2,730","12,077"
