S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,2,2,5,230,869
1,Jamuti,1,1,2,76,267
2,Sukruli,1,1,3,154,602
,Total,2,2,5,230,869
