S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,87,87,249,"13,594","60,575"
1,Arjunbilla,13,13,35,"1,745","6,992"
2,Baria,4,4,10,772,"3,817"
3,Chaturanjali,12,12,36,"1,607","7,637"
4,Galu Sahi,6,6,16,"1,079","5,068"
5,Haladia,5,5,17,"1,307","5,834"
6,Jamuti,12,12,44,"1,744","8,252"
7,Jhadghosada,8,8,22,790,"4,065"
8,Khiching,8,8,15,883,"3,561"
9,Sukruli,6,6,22,"1,536","6,440"
10,Teranti,13,13,32,"2,131","8,909"
,Total,87,87,249,"13,594","60,575"
