S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,30,24,56,"3,059","16,846"
1,CHITAPARI III,6,6,9,630,"3,688"
2,DUDAMETA,1,1,3,518,"2,237"
3,Kambeda,2,2,3,279,"1,955"
4,Mariwada,2,1,11,632,"3,943"
5,Nakamamidi,3,2,3,42,188
6,NILAKHAMBUR,2,2,3,206,971
7,Old Chimatapalli,2,1,1,81,392
8,Potrel,3,3,10,241,"1,261"
9,SOMNATHPUR,5,4,6,333,"1,713"
10,Tarlakota,4,2,7,97,498
,Total,30,24,56,"3,059","16,846"
