S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,15,15,18,"2,527","12,626"
1,ATHAGADA PATANA,1,1,1,56,258
2,Badamahuri,1,1,2,612,"3,053"
3,Barida,1,1,1,6,25
4,BOROSING,1,1,1,24,122
5,Gangapur,1,1,2,104,552
6,Jarada,2,2,3,445,"2,310"
7,Kaniyari,3,3,3,289,"1,486"
8,Khajapalli,1,1,1,96,393
9,Risipur,2,2,2,578,"2,762"
10,SIAALIA,1,1,1,29,145
11,Sunarijhola,1,1,1,288,"1,520"
,Total,15,15,18,"2,527","12,626"
