S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,12,9,13,212,860
1,Anagha,2,1,2,4,161
2,CHELLAGADA,2,1,1,1,11
3,MAHENDRAGADA,1,1,1,25,66
4,Purunapani,1,1,1,11,52
5,Ramagiri,1,1,1,35,131
6,Sabarpalli,1,1,3,15,75
7,Sialilati,3,2,3,105,288
8,Tabarsingi,1,1,1,16,76
,Total,12,9,13,212,860
