S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,11,11,19,"1,902","7,024"
1,Bagbadi,1,1,2,275,985
2,Barguda,1,1,1,215,667
3,Bhatigaon,3,3,4,355,"1,505"
4,Gopaipali,1,1,1,193,762
5,Kusanpuri,1,1,2,206,724
6,Patkulunda,1,1,3,287,"1,011"
7,Raksa,1,1,2,250,921
8,Tinikani,1,1,1,65,229
9,Tulandi,1,1,3,56,220
,Total,11,11,19,"1,902","7,024"
